<TICKER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
NASDAQ.GOOG,03/01/12,17:30,652.94000,661.40002,652.92999,660.95001,13810
NASDAQ.GOOG,03/01/12,17:40,660.84998,661.17999,659.40002,659.87000,5100
NASDAQ.GOOG,03/01/12,17:50,659.58002,659.76001,658.12000,658.84003,5600
NASDAQ.GOOG,03/01/12,18:00,659.00000,659.54999,658.71002,659.52002,12190
NASDAQ.GOOG,03/01/12,18:10,659.62000,659.77002,659.22998,659.34998,6489
NASDAQ.GOOG,03/01/12,18:20,659.37000,659.70001,658.59998,659.19000,3980
NASDAQ.GOOG,03/01/12,18:30,659.25000,659.75000,659.19000,659.28998,5700
NASDAQ.GOOG,03/01/12,18:40,659.38000,659.76001,659.03998,659.71997,3600
NASDAQ.GOOG,03/01/12,18:50,658.92999,659.22998,658.71997,659.22998,3515
NASDAQ.GOOG,03/01/12,19:00,659.20001,659.95001,658.91998,659.63000,2210
NASDAQ.GOOG,03/01/12,19:10,659.12000,659.85999,659.03003,659.38000,3650
NASDAQ.GOOG,03/01/12,19:20,659.46997,659.66998,658.65002,659.45001,3350
NASDAQ.GOOG,03/01/12,19:30,659.22998,660.79999,659.22998,660.61499,5720
NASDAQ.GOOG,03/01/12,19:40,660.54999,660.54999,659.75000,660.34003,4950
NASDAQ.GOOG,03/01/12,19:50,660.31500,661.71997,660.31500,661.08002,6071
NASDAQ.GOOG,03/01/12,20:00,661.14001,661.65002,660.92999,661.54999,4290
NASDAQ.GOOG,03/01/12,20:10,661.38000,661.65997,660.90997,661.39001,2809
NASDAQ.GOOG,03/01/12,20:20,661.42999,661.45001,660.88000,661.42999,3100
NASDAQ.GOOG,03/01/12,20:30,661.26001,661.26001,658.98999,658.98999,4900
NASDAQ.GOOG,03/01/12,20:40,659.33002,659.85999,658.88000,659.20001,2601
NASDAQ.GOOG,03/01/12,20:50,659.20001,659.48999,658.65002,659.29999,4785
NASDAQ.GOOG,03/01/12,21:00,659.27002,659.66998,658.66998,658.66998,2383
NASDAQ.GOOG,03/01/12,21:10,658.70001,659.10999,658.66998,658.90002,3065
NASDAQ.GOOG,03/01/12,21:20,658.97998,658.97998,658.07001,658.17999,4152
NASDAQ.GOOG,03/01/12,21:30,658.46002,659.13000,658.14001,658.65002,2800
NASDAQ.GOOG,03/01/12,21:40,658.67999,659.46997,658.67999,659.46997,5200
NASDAQ.GOOG,03/01/12,21:50,659.62000,659.78003,659.22998,659.48999,3600
NASDAQ.GOOG,03/01/12,22:00,659.47998,660.09998,659.38000,659.90002,3100
NASDAQ.GOOG,03/01/12,22:10,659.60999,659.90997,659.34998,659.67999,4000
NASDAQ.GOOG,03/01/12,22:20,659.58002,660.69000,659.58002,660.69000,9234
NASDAQ.GOOG,03/01/12,22:30,660.64001,663.12000,660.62000,663.12000,11697
NASDAQ.GOOG,03/01/12,22:40,663.20001,663.57001,662.91998,663.46997,8154
NASDAQ.GOOG,03/01/12,22:50,663.42999,664.64001,663.13000,664.64001,7971
NASDAQ.GOOG,03/01/12,23:00,664.66998,665.00000,664.15002,664.91998,29715
NASDAQ.GOOG,03/01/12,23:10,664.90997,665.33002,664.65997,664.82001,11689
NASDAQ.GOOG,03/01/12,23:20,665.00000,665.83002,664.59003,665.83002,8030
NASDAQ.GOOG,03/01/12,23:30,665.85999,665.90002,664.78998,665.84998,9975
NASDAQ.GOOG,03/01/12,23:40,665.97998,668.07001,665.97998,667.72998,15370
NASDAQ.GOOG,03/01/12,23:50,667.65002,667.65002,664.96002,664.96002,12155
NASDAQ.GOOG,04/01/12,17:30,665.20001,669.25000,662.45001,663.02002,11820
NASDAQ.GOOG,04/01/12,17:40,663.20502,663.31000,661.96002,662.56000,7953
NASDAQ.GOOG,04/01/12,17:50,662.95001,662.96002,661.53998,662.19000,8072
NASDAQ.GOOG,04/01/12,18:00,661.58002,662.50000,661.27002,662.08002,11845
NASDAQ.GOOG,04/01/12,18:10,661.91998,662.63000,661.28003,662.54999,3630
NASDAQ.GOOG,04/01/12,18:20,662.38000,662.94000,662.20001,662.38000,3730
NASDAQ.GOOG,04/01/12,18:30,662.20001,662.56000,660.73999,660.92999,6911
NASDAQ.GOOG,04/01/12,18:40,660.85999,661.72998,660.77002,661.72998,2698
NASDAQ.GOOG,04/01/12,18:50,661.84003,663.48999,661.72998,663.41998,5961
NASDAQ.GOOG,04/01/12,19:00,663.33502,664.92999,662.86499,664.92999,5360
NASDAQ.GOOG,04/01/12,19:10,664.91998,666.44000,664.76001,666.13000,6405
NASDAQ.GOOG,04/01/12,19:20,665.92999,666.40997,664.77002,664.83002,6720
NASDAQ.GOOG,04/01/12,19:30,665.12000,666.27002,664.92999,666.25000,4000
NASDAQ.GOOG,04/01/12,19:40,666.25000,667.09998,666.09998,667.09998,2758
NASDAQ.GOOG,04/01/12,19:50,666.72998,666.73999,666.01001,666.01001,2826
NASDAQ.GOOG,04/01/12,20:00,666.78003,667.79999,666.72498,667.79999,3306
NASDAQ.GOOG,04/01/12,20:10,667.64001,668.96002,667.64001,668.96002,2300
NASDAQ.GOOG,04/01/12,20:20,668.95001,669.38000,668.22498,668.22498,3292
NASDAQ.GOOG,04/01/12,20:30,668.32001,668.71002,668.31000,668.45001,1800
NASDAQ.GOOG,04/01/12,20:40,668.42999,669.73999,668.42999,669.20001,3100
