<TICKER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
NASDAQ.GOOG,03/01/12,00:00,652.94000,668.07001,652.92999,664.96002,260710
NASDAQ.GOOG,04/01/12,00:00,665.20001,669.98999,660.73999,668.01001,168185
NASDAQ.GOOG,05/01/12,00:00,662.13000,663.95001,656.25000,659.00000,303495
NASDAQ.GOOG,06/01/12,00:00,659.82001,659.90002,649.81000,649.97998,226885
NASDAQ.GOOG,09/01/12,00:00,646.51001,646.71002,621.29999,622.82001,501224
NASDAQ.GOOG,10/01/12,00:00,629.79999,633.77002,616.96002,619.10999,381616
NASDAQ.GOOG,11/01/12,00:00,623.50000,629.39001,621.21002,625.84998,179759
NASDAQ.GOOG,12/01/12,00:00,630.59998,632.79999,626.63000,629.42999,132121
NASDAQ.GOOG,13/01/12,00:00,625.95001,626.38000,621.10999,625.00000,172085
NASDAQ.GOOG,17/01/12,00:00,631.00000,631.67999,625.67999,628.15002,121454
NASDAQ.GOOG,18/01/12,00:00,626.96002,633.82001,622.22998,632.72998,118170
NASDAQ.GOOG,19/01/12,00:00,640.04999,640.15997,631.53003,639.35999,301351
NASDAQ.GOOG,20/01/12,00:00,590.70502,591.00000,581.75000,585.91998,865408
NASDAQ.GOOG,23/01/12,00:00,585.98999,588.59998,583.20001,585.85999,237334
NASDAQ.GOOG,24/01/12,00:00,585.56000,587.65002,578.00000,580.84003,223207
NASDAQ.GOOG,25/01/12,00:00,577.75000,578.50000,566.48999,570.00000,326439
NASDAQ.GOOG,26/01/12,00:00,572.03998,574.46997,564.67499,568.48999,261585
NASDAQ.GOOG,27/01/12,00:00,570.54999,580.29999,569.65002,580.08002,426810
NASDAQ.GOOG,30/01/12,00:00,579.59998,579.90002,573.48999,577.44000,182896
NASDAQ.GOOG,31/01/12,00:00,583.34998,583.75000,575.21002,580.00000,154356
NASDAQ.GOOG,01/02/12,00:00,585.01001,585.01001,579.28998,580.77002,174448
NASDAQ.GOOG,02/02/12,00:00,584.64001,586.32001,582.12000,585.03003,202700
NASDAQ.GOOG,03/02/12,00:00,590.78497,597.03998,588.52002,596.34998,228657
NASDAQ.GOOG,06/02/12,00:00,595.12000,610.79999,594.25000,608.81000,262728
NASDAQ.GOOG,07/02/12,00:00,607.44000,609.29999,603.79999,605.87000,137392
NASDAQ.GOOG,08/02/12,00:00,609.33002,611.16998,604.97998,609.56000,124654
NASDAQ.GOOG,09/02/12,00:00,612.45001,614.48999,609.06000,611.52002,161841
NASDAQ.GOOG,10/02/12,00:00,606.58002,608.13000,604.42999,605.72998,224478
NASDAQ.GOOG,13/02/12,00:00,610.48999,613.78998,610.17999,612.09003,165785
NASDAQ.GOOG,14/02/12,00:00,611.53998,611.97998,604.81000,609.01001,155121
NASDAQ.GOOG,15/02/12,00:00,611.71997,612.56000,602.65997,605.37000,194271
NASDAQ.GOOG,16/02/12,00:00,602.95001,608.71997,597.76001,606.57001,220074
NASDAQ.GOOG,17/02/12,00:00,604.90002,607.44000,602.40002,604.50000,226405
NASDAQ.GOOG,21/02/12,00:00,603.14001,617.70001,603.14001,613.70001,156861
NASDAQ.GOOG,22/02/12,00:00,611.73999,616.44000,606.72998,607.72998,144559
NASDAQ.GOOG,23/02/12,00:00,606.12000,607.87000,600.52502,606.01001,157231
NASDAQ.GOOG,24/02/12,00:00,607.79999,611.59003,605.83002,610.02002,150615
NASDAQ.GOOG,27/02/12,00:00,606.56000,612.35999,605.09998,609.50000,93196
NASDAQ.GOOG,28/02/12,00:00,609.99500,619.72998,607.78003,618.34003,175137
NASDAQ.GOOG,29/02/12,00:00,618.17999,625.52002,615.62000,618.00000,193093
NASDAQ.GOOG,01/03/12,00:00,621.83502,625.60999,618.41998,622.54999,170679
NASDAQ.GOOG,02/03/12,00:00,621.45001,623.96002,620.32001,621.32001,129502
NASDAQ.GOOG,05/03/12,00:00,619.17999,622.23999,611.44000,614.09003,87849
NASDAQ.GOOG,06/03/12,00:00,608.06000,608.53003,594.06000,604.90997,253584
NASDAQ.GOOG,07/03/12,00:00,607.91998,611.14001,606.15002,607.04999,91292
NASDAQ.GOOG,08/03/12,00:00,609.40002,611.40002,606.40997,607.39001,97527
NASDAQ.GOOG,09/03/12,00:00,609.03003,611.90002,600.04999,600.20001,222861
NASDAQ.GOOG,12/03/12,00:00,601.10999,606.83002,599.66998,605.13000,122228
NASDAQ.GOOG,13/03/12,00:00,609.15997,617.78003,605.71997,617.48999,165522
NASDAQ.GOOG,14/03/12,00:00,615.03003,622.66998,613.67999,616.04999,237105
NASDAQ.GOOG,15/03/12,00:00,616.94000,623.38000,615.23999,621.46997,162880
NASDAQ.GOOG,16/03/12,00:00,621.72998,625.90002,620.07001,625.09998,223579
NASDAQ.GOOG,19/03/12,00:00,623.51001,637.20001,621.38000,633.96997,216228
NASDAQ.GOOG,20/03/12,00:00,629.47998,636.00000,627.28003,633.59003,110423
NASDAQ.GOOG,21/03/12,00:00,634.34003,647.39001,632.56000,640.27002,190166
NASDAQ.GOOG,22/03/12,00:00,637.28998,648.71002,636.35999,646.04999,181920
NASDAQ.GOOG,23/03/12,00:00,646.21002,648.20001,641.02002,642.87000,134877
NASDAQ.GOOG,26/03/12,00:00,645.42999,649.42999,639.88000,649.42999,108243
NASDAQ.GOOG,27/03/12,00:00,647.19000,653.44000,645.26001,646.75000,150928
NASDAQ.GOOG,28/03/12,00:00,651.47998,658.57001,651.41998,655.91998,179244
NASDAQ.GOOG,29/03/12,00:00,654.41998,656.36499,644.41998,648.41998,131544
NASDAQ.GOOG,30/03/12,00:00,651.67999,653.09998,641.03003,641.29999,142185
NASDAQ.GOOG,02/04/12,00:00,641.06000,647.27002,634.96002,646.84003,162537
NASDAQ.GOOG,03/04/12,00:00,645.51001,647.62000,638.64001,642.94000,142543
