<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
SPFB.MIX,10,20120103,101000,141895.0000000,143985.0000000,141895.0000000,142700.0000000,70
SPFB.MIX,10,20120103,102000,142690.0000000,143000.0000000,142465.0000000,143000.0000000,153
SPFB.MIX,10,20120103,103000,142930.0000000,143240.0000000,142890.0000000,143240.0000000,86
SPFB.MIX,10,20120103,104000,143250.0000000,143700.0000000,143250.0000000,143485.0000000,233
SPFB.MIX,10,20120103,105000,143450.0000000,143475.0000000,143365.0000000,143365.0000000,41
SPFB.MIX,10,20120103,110000,143280.0000000,143405.0000000,143160.0000000,143255.0000000,74
SPFB.MIX,10,20120103,111000,143340.0000000,143345.0000000,143215.0000000,143215.0000000,79
SPFB.MIX,10,20120103,112000,143080.0000000,143185.0000000,143080.0000000,143185.0000000,4
SPFB.MIX,10,20120103,113000,143130.0000000,143130.0000000,143110.0000000,143110.0000000,6
SPFB.MIX,10,20120103,114000,143255.0000000,143360.0000000,143215.0000000,143360.0000000,11
SPFB.MIX,10,20120103,115000,143375.0000000,143375.0000000,143375.0000000,143375.0000000,1
SPFB.MIX,10,20120103,120000,143350.0000000,143350.0000000,143350.0000000,143350.0000000,5
SPFB.MIX,10,20120103,121000,143460.0000000,143460.0000000,143460.0000000,143460.0000000,0
SPFB.MIX,10,20120103,122000,143455.0000000,143460.0000000,143455.0000000,143460.0000000,10
SPFB.MIX,10,20120103,123000,143300.0000000,143300.0000000,143140.0000000,143140.0000000,6
SPFB.MIX,10,20120103,124000,143090.0000000,143160.0000000,142745.0000000,142815.0000000,10
SPFB.MIX,10,20120103,125000,142800.0000000,142900.0000000,142790.0000000,142900.0000000,10
SPFB.MIX,10,20120103,130000,142815.0000000,143385.0000000,142815.0000000,143385.0000000,34
SPFB.MIX,10,20120103,131000,143365.0000000,143810.0000000,143195.0000000,143605.0000000,49
SPFB.MIX,10,20120103,132000,143535.0000000,143725.0000000,143505.0000000,143505.0000000,26
SPFB.MIX,10,20120103,133000,143510.0000000,143510.0000000,143355.0000000,143355.0000000,6
SPFB.MIX,10,20120103,134000,143350.0000000,143440.0000000,143350.0000000,143440.0000000,2
SPFB.MIX,10,20120103,135000,143410.0000000,144005.0000000,143410.0000000,143580.0000000,145
SPFB.MIX,10,20120103,140000,143605.0000000,143670.0000000,143390.0000000,143500.0000000,34
SPFB.MIX,10,20120103,141000,143570.0000000,143635.0000000,143500.0000000,143500.0000000,16
SPFB.MIX,10,20120103,142000,143620.0000000,143685.0000000,143530.0000000,143530.0000000,10
SPFB.MIX,10,20120103,143000,143545.0000000,143785.0000000,143545.0000000,143640.0000000,26
SPFB.MIX,10,20120103,144000,143660.0000000,143660.0000000,143510.0000000,143510.0000000,25
SPFB.MIX,10,20120103,145000,143475.0000000,143615.0000000,143475.0000000,143615.0000000,26
SPFB.MIX,10,20120103,150000,143680.0000000,143735.0000000,143655.0000000,143725.0000000,44
SPFB.MIX,10,20120103,151000,143725.0000000,143870.0000000,143665.0000000,143800.0000000,17
SPFB.MIX,10,20120103,152000,143800.0000000,143990.0000000,143800.0000000,143920.0000000,19
SPFB.MIX,10,20120103,153000,143855.0000000,143945.0000000,143730.0000000,143825.0000000,193
SPFB.MIX,10,20120103,154000,143855.0000000,143855.0000000,143650.0000000,143650.0000000,43
