<TICKER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
RTSI,06/01/14,10:00,1436.35999,1436.35999,1408.31006,1412.31995,0
RTSI,06/01/14,11:00,1412.31995,1412.33997,1403.40002,1403.82996,0
RTSI,06/01/14,12:00,1403.83997,1408.44995,1401.30005,1401.40002,0
RTSI,06/01/14,13:00,1401.46997,1402.30005,1399.41003,1401.02002,0
RTSI,06/01/14,14:00,1401.02002,1403.02002,1399.67004,1400.93994,0
RTSI,06/01/14,15:00,1400.90002,1401.81006,1396.83997,1398.12000,0
RTSI,06/01/14,16:00,1398.01001,1398.50000,1394.45996,1395.07996,0
RTSI,06/01/14,17:00,1395.07996,1395.22998,1390.43005,1392.56995,0
RTSI,06/01/14,18:00,1392.56995,1393.21997,1387.22998,1388.28003,0
RTSI,06/01/14,19:00,1388.28003,1395.76001,1388.28003,1395.76001,0
RTSI,06/01/14,20:00,1395.76001,1395.76001,1394.09998,1394.09998,0
RTSI,06/01/14,21:00,1394.09998,1394.09998,1394.09998,1394.09998,0
RTSI,06/01/14,22:00,1394.09998,1394.09998,1392.77002,1392.77002,0
RTSI,06/01/14,23:00,1392.77002,1392.77002,1391.82996,1391.82996,0
RTSI,08/01/14,10:00,1391.90002,1397.98999,1391.43005,1393.68005,0
RTSI,08/01/14,11:00,1393.34998,1396.58997,1392.32996,1396.13000,0
RTSI,08/01/14,12:00,1396.17004,1399.18994,1394.06006,1395.18994,0
RTSI,08/01/14,13:00,1395.19995,1396.48999,1393.65002,1396.16003,0
RTSI,08/01/14,14:00,1396.18005,1397.94995,1395.14001,1395.90002,0
RTSI,08/01/14,15:00,1395.87000,1396.66003,1394.67004,1395.14001,0
RTSI,08/01/14,16:00,1395.12000,1396.90002,1394.69995,1395.43994,0
RTSI,08/01/14,17:00,1395.41003,1395.81995,1391.32996,1393.08997,0
RTSI,08/01/14,18:00,1393.08997,1393.13000,1387.85999,1390.34998,0
RTSI,08/01/14,19:00,1390.34998,1393.27002,1390.34998,1391.75000,0
RTSI,08/01/14,20:00,1391.75000,1392.08997,1391.75000,1392.08997,0
RTSI,08/01/14,21:00,1392.08997,1392.08997,1392.08997,1392.08997,0
RTSI,08/01/14,22:00,1392.08997,1392.08997,1392.08997,1392.08997,0
RTSI,08/01/14,23:00,1392.08997,1392.08997,1392.08997,1392.08997,0
RTSI,09/01/14,10:00,1393.85999,1393.85999,1387.89001,1391.32996,0
RTSI,09/01/14,11:00,1391.32996,1393.47998,1389.77002,1393.40002,0
RTSI,09/01/14,12:00,1393.44995,1397.81995,1393.44995,1396.04004,0
RTSI,09/01/14,13:00,1396.07996,1397.53003,1395.35999,1397.07996,0
RTSI,09/01/14,14:00,1397.08997,1397.71997,1394.94995,1397.71997,0
RTSI,09/01/14,15:00,1397.71997,1398.47998,1394.79004,1395.39001,0
RTSI,09/01/14,16:00,1395.33997,1396.03003,1392.12000,1392.18994,0
RTSI,09/01/14,17:00,1392.18005,1393.32996,1388.80005,1389.44995,0
RTSI,09/01/14,18:00,1389.44995,1390.18005,1387.47998,1388.85999,0
RTSI,09/01/14,19:00,1388.85999,1392.31995,1388.85999,1392.31995,0
RTSI,09/01/14,20:00,1392.31995,1392.31995,1391.52002,1391.75000,0
RTSI,09/01/14,21:00,1391.75000,1391.93994,1391.75000,1391.93994,0
RTSI,09/01/14,22:00,1391.93994,1391.93994,1391.93994,1391.93994,0
RTSI,09/01/14,23:00,1391.93994,1391.93994,1391.93994,1391.93994,0
RTSI,10/01/14,10:00,1392.43005,1392.43005,1382.16003,1383.29004,0
RTSI,10/01/14,11:00,1383.32996,1384.89001,1379.84998,1380.47998,0
RTSI,10/01/14,12:00,1380.45996,1382.89001,1378.69995,1380.67004,0
RTSI,10/01/14,13:00,1380.58997,1380.95996,1379.22998,1379.52002,0
RTSI,10/01/14,14:00,1379.48999,1381.10999,1379.01001,1380.32996,0
RTSI,10/01/14,15:00,1380.31006,1387.55005,1380.06995,1385.21997,0
RTSI,10/01/14,16:00,1385.21997,1393.68005,1385.01001,1393.68005,0
RTSI,10/01/14,17:00,1393.67004,1394.66003,1388.63000,1393.75000,0
RTSI,10/01/14,18:00,1393.76001,1397.20996,1392.25000,1395.91003,0
RTSI,10/01/14,19:00,1395.91003,1397.39001,1395.91003,1396.60999,0
RTSI,10/01/14,20:00,1396.60999,1396.60999,1396.27002,1396.35999,0
RTSI,10/01/14,21:00,1396.35999,1396.35999,1396.35999,1396.35999,0
RTSI,10/01/14,22:00,1396.35999,1396.35999,1396.35999,1396.35999,0
RTSI,10/01/14,23:00,1396.35999,1396.35999,1396.35999,1396.35999,0
RTSI,13/01/14,10:00,1397.76001,1401.51001,1396.01001,1399.29004,0
RTSI,13/01/14,11:00,1399.30005,1400.15002,1397.95996,1399.66003,0
RTSI,13/01/14,12:00,1399.66003,1400.35999,1395.91003,1396.19995,0
RTSI,13/01/14,13:00,1396.18005,1406.51001,1395.29004,1405.18994,0
RTSI,13/01/14,14:00,1405.17004,1407.12000,1403.87000,1406.55005,0
RTSI,13/01/14,15:00,1406.55005,1408.31006,1404.55005,1408.16003,0
RTSI,13/01/14,16:00,1408.06006,1410.62000,1406.63000,1406.81006,0
RTSI,13/01/14,17:00,1406.82996,1406.85999,1401.53003,1401.93005,0
RTSI,13/01/14,18:00,1401.98999,1403.34998,1399.71997,1401.81995,0
RTSI,13/01/14,19:00,1401.81995,1401.81995,1400.06995,1400.18994,0
RTSI,13/01/14,20:00,1400.18994,1400.18994,1400.18994,1400.18994,0
RTSI,13/01/14,21:00,1400.18994,1400.18994,1400.18994,1400.18994,0
RTSI,13/01/14,22:00,1400.18994,1400.18994,1399.53003,1399.53003,0
RTSI,13/01/14,23:00,1399.53003,1399.53003,1399.53003,1399.53003,0
RTSI,14/01/14,10:00,1394.07996,1394.07996,1380.25000,1383.23999,0
RTSI,14/01/14,11:00,1383.22998,1383.67004,1376.41003,1376.41003,0
RTSI,14/01/14,12:00,1376.35999,1386.50000,1374.73999,1385.31995,0
RTSI,14/01/14,13:00,1385.31995,1387.06995,1385.13000,1385.22998,0
RTSI,14/01/14,14:00,1385.22998,1385.43005,1379.18994,1379.48999,0
RTSI,14/01/14,15:00,1379.62000,1388.53003,1379.56995,1388.51001,0
RTSI,14/01/14,16:00,1388.50000,1391.12000,1385.85999,1390.63000,0
RTSI,14/01/14,17:00,1390.57996,1394.58997,1390.55005,1392.94995,0
RTSI,14/01/14,18:00,1392.95996,1393.56006,1388.68994,1388.68994,0
RTSI,14/01/14,19:00,1388.68994,1391.66003,1388.40002,1391.66003,0
RTSI,14/01/14,20:00,1391.66003,1392.12000,1390.73999,1390.73999,0
