<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
SPFB.MIX,10,20140106,101000,151340.0000000,152660.0000000,150000.0000000,150230.0000000,213
SPFB.MIX,10,20140106,102000,150210.0000000,150210.0000000,149870.0000000,150030.0000000,216
SPFB.MIX,10,20140106,103000,150090.0000000,150240.0000000,150090.0000000,150190.0000000,14
SPFB.MIX,10,20140106,104000,150190.0000000,150240.0000000,150140.0000000,150210.0000000,24
SPFB.MIX,10,20140106,105000,150290.0000000,150340.0000000,150290.0000000,150310.0000000,31
SPFB.MIX,10,20140106,110000,150320.0000000,150320.0000000,150290.0000000,150300.0000000,20
SPFB.MIX,10,20140106,111000,150350.0000000,150350.0000000,150020.0000000,150100.0000000,73
SPFB.MIX,10,20140106,112000,150090.0000000,150150.0000000,150000.0000000,150060.0000000,15
SPFB.MIX,10,20140106,113000,150060.0000000,150080.0000000,149900.0000000,149910.0000000,8
SPFB.MIX,10,20140106,114000,149930.0000000,150080.0000000,149910.0000000,150070.0000000,17
SPFB.MIX,10,20140106,115000,150090.0000000,150100.0000000,149970.0000000,149990.0000000,35
SPFB.MIX,10,20140106,120000,150000.0000000,150000.0000000,149710.0000000,149740.0000000,19
SPFB.MIX,10,20140106,121000,149730.0000000,149940.0000000,149670.0000000,149940.0000000,34
SPFB.MIX,10,20140106,122000,150050.0000000,150050.0000000,150000.0000000,150000.0000000,10
SPFB.MIX,10,20140106,123000,149960.0000000,149960.0000000,149810.0000000,149880.0000000,14
SPFB.MIX,10,20140106,124000,149860.0000000,149860.0000000,149730.0000000,149730.0000000,8
SPFB.MIX,10,20140106,125000,149720.0000000,149730.0000000,149410.0000000,149410.0000000,68
SPFB.MIX,10,20140106,130000,149390.0000000,149530.0000000,149270.0000000,149270.0000000,153
SPFB.MIX,10,20140106,131000,149250.0000000,149280.0000000,149050.0000000,149270.0000000,105
SPFB.MIX,10,20140106,132000,149210.0000000,149210.0000000,149210.0000000,149210.0000000,2
SPFB.MIX,10,20140106,133000,149320.0000000,149410.0000000,149320.0000000,149380.0000000,58
SPFB.MIX,10,20140106,134000,149320.0000000,149320.0000000,149200.0000000,149220.0000000,43
SPFB.MIX,10,20140106,135000,149220.0000000,149260.0000000,149220.0000000,149260.0000000,4
SPFB.MIX,10,20140106,140000,149270.0000000,149300.0000000,149260.0000000,149300.0000000,6
SPFB.MIX,10,20140106,141000,149320.0000000,149320.0000000,149200.0000000,149200.0000000,3
