<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
DSX,60,20150102,100000,3132.7700000,3141.0600000,3114.7600000,3141.0600000,235
DSX,60,20150102,110000,3141.3500000,3147.6000000,3134.1100000,3141.3000000,233
DSX,60,20150102,120000,3141.1400000,3144.6000000,3130.7900000,3135.9200000,231
DSX,60,20150102,130000,3135.8700000,3142.7900000,3135.1900000,3139.8700000,233
DSX,60,20150102,140000,3140.1100000,3146.0500000,3138.7800000,3145.3800000,234
DSX,60,20150102,150000,3145.2700000,3165.9200000,3143.4500000,3161.8600000,234
DSX,60,20150102,160000,3160.8400000,3162.8100000,3132.7200000,3140.7600000,240
DSX,60,20150102,170000,3139.5400000,3141.7200000,3125.6100000,3139.4400000,120
DSX,60,20150105,090000,3126.8100000,3150.0900000,3112.3500000,3145.2300000,227
DSX,60,20150105,100000,3145.0600000,3145.4600000,3123.6800000,3127.2800000,236
DSX,60,20150105,110000,3127.3400000,3133.0500000,3109.6600000,3109.6600000,240
DSX,60,20150105,120000,3110.6200000,3117.4400000,3103.7900000,3105.3800000,239
DSX,60,20150105,130000,3105.5100000,3110.8600000,3099.9700000,3103.7500000,236
DSX,60,20150105,140000,3103.8300000,3110.0600000,3070.5700000,3072.2700000,239
DSX,60,20150105,150000,3072.3400000,3079.7400000,3035.8900000,3045.8100000,239
DSX,60,20150105,160000,3045.6800000,3056.1900000,3036.7200000,3043.1800000,240
DSX,60,20150105,170000,3040.9300000,3040.9300000,3020.7900000,3023.1400000,121
DSX,60,20150106,090000,3033.4400000,3037.0200000,2999.4900000,3007.9000000,238
DSX,60,20150106,100000,3006.2700000,3026.9200000,2998.5300000,3017.5800000,236
DSX,60,20150106,110000,3016.6500000,3024.2700000,3007.2200000,3019.3800000,236
DSX,60,20150106,120000,3019.3400000,3042.0800000,3018.6700000,3038.6700000,236
DSX,60,20150106,130000,3038.3500000,3042.8200000,3030.1900000,3039.4500000,224
DSX,60,20150106,140000,3039.5000000,3051.5900000,3029.4700000,3035.4500000,225
DSX,60,20150106,150000,3034.1200000,3046.7600000,3034.1200000,3041.6800000,237
DSX,60,20150106,160000,3041.3500000,3061.1900000,3029.2700000,3029.2700000,236
DSX,60,20150106,170000,3029.2800000,3029.2800000,3007.9100000,3007.9100000,122
DSX,60,20150107,090000,3019.4700000,3031.2500000,3012.6700000,3030.1000000,111
DSX,60,20150107,100000,3030.3300000,3034.7500000,3002.7800000,3021.6900000,237
DSX,60,20150107,110000,3021.2700000,3055.8700000,3019.2600000,3053.5400000,238
DSX,60,20150107,120000,3053.1400000,3053.6700000,3040.7000000,3043.3000000,237
DSX,60,20150107,130000,3042.6400000,3054.0800000,3041.0600000,3049.2800000,237
DSX,60,20150107,140000,3050.2600000,3054.3600000,3043.5000000,3045.9300000,223
DSX,60,20150107,150000,3045.5800000,3051.0900000,3039.5800000,3049.0200000,225
DSX,60,20150107,160000,3051.0000000,3051.5900000,3032.8000000,3034.6600000,241
DSX,60,20150107,170000,3035.2100000,3040.0200000,3017.4200000,3026.7900000,119
DSX,60,20150108,090000,3051.2600000,3075.5500000,3051.2600000,3067.4700000,235
DSX,60,20150108,100000,3067.2700000,3074.3900000,3060.8000000,3066.0100000,240
DSX,60,20150108,110000,3065.8600000,3076.2700000,3063.4200000,3075.7200000,235
DSX,60,20150108,120000,3075.6000000,3094.7200000,3075.3400000,3090.5100000,233
DSX,60,20150108,130000,3091.1100000,3099.7900000,3086.8500000,3089.9900000,240
DSX,60,20150108,140000,3089.5100000,3094.5200000,3081.1300000,3089.3000000,236
DSX,60,20150108,150000,3089.8500000,3104.6300000,3088.9000000,3104.6300000,239
DSX,60,20150108,160000,3105.1400000,3131.7900000,3105.1400000,3131.2600000,236
DSX,60,20150108,170000,3132.8700000,3139.9200000,3129.7000000,3135.0800000,119
DSX,60,20150109,090000,3128.4200000,3128.4200000,3104.4100000,3112.1100000,237
DSX,60,20150109,100000,3112.3300000,3123.4400000,3098.7700000,3103.0000000,235
DSX,60,20150109,110000,3103.4400000,3109.6800000,3090.2600000,3094.2000000,239
DSX,60,20150109,120000,3094.2200000,3096.9700000,3083.5000000,3091.0000000,235
DSX,60,20150109,130000,3091.8900000,3093.6500000,3084.6800000,3085.8500000,233
DSX,60,20150109,140000,3085.9000000,3106.9700000,3079.0300000,3104.1300000,237
DSX,60,20150109,150000,3104.9200000,3104.9200000,3068.4300000,3069.7700000,238
DSX,60,20150109,160000,3069.1400000,3080.6300000,3042.4000000,3053.3300000,145
DSX,60,20150109,170000,3048.3700000,3048.3700000,3021.2300000,3042.9000000,56
DSX,60,20150112,090000,3055.6600000,3082.7800000,3055.6600000,3075.1700000,224
DSX,60,20150112,100000,3073.1300000,3088.7000000,3054.3700000,3088.1500000,217
DSX,60,20150112,110000,3087.9300000,3096.9100000,3086.6800000,3089.7600000,227
DSX,60,20150112,120000,3089.8200000,3096.7700000,3086.8000000,3096.5800000,205
DSX,60,20150112,130000,3096.4600000,3096.4600000,3080.2500000,3080.2500000,221
DSX,60,20150112,140000,3081.3600000,3085.0200000,3069.7300000,3071.1400000,221
DSX,60,20150112,150000,3071.3500000,3086.4900000,3038.3100000,3042.9100000,217
DSX,60,20150112,160000,3044.4600000,3083.4600000,3033.3400000,3083.4600000,227
DSX,60,20150112,170000,3085.4900000,3094.1400000,3078.4600000,3084.1800000,121
DSX,60,20150113,090000,3069.8200000,3088.5700000,3065.3700000,3075.2300000,233
DSX,60,20150113,100000,3074.5200000,3113.8200000,3070.3900000,3105.9100000,238
DSX,60,20150113,110000,3106.5500000,3112.1800000,3097.8400000,3108.7000000,236
DSX,60,20150113,120000,3108.8300000,3127.5600000,3105.0700000,3126.8100000,238
