<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
GAZP,60,20100111,110000,192.5500000,194.3000000,191.0000000,193.6400000,9332971
GAZP,60,20100111,120000,193.6500000,194.4000000,193.3400000,193.9400000,11736909
GAZP,60,20100111,130000,193.9300000,194.9700000,193.6600000,194.9000000,8255213
GAZP,60,20100111,140000,194.9100000,196.9000000,194.9000000,195.9000000,12185344
GAZP,60,20100111,150000,195.9000000,196.1100000,195.5300000,195.6300000,2846543
GAZP,60,20100111,160000,195.7000000,196.0500000,195.2100000,195.5200000,3739611
GAZP,60,20100111,170000,195.5000000,196.0500000,195.4300000,195.8000000,2610260
GAZP,60,20100111,180000,195.8200000,196.2100000,195.2200000,195.3000000,3843246
GAZP,60,20100111,190000,195.2800000,195.7000000,194.3000000,194.5000000,4915075
GAZP,60,20100112,110000,194.1000000,195.8000000,193.6000000,194.4500000,4885587
GAZP,60,20100112,120000,194.4500000,195.0900000,192.8300000,192.9300000,9038113
GAZP,60,20100112,130000,192.9300000,193.0600000,191.3700000,192.7900000,7143086
GAZP,60,20100112,140000,192.7800000,192.9700000,192.2000000,192.8700000,3182677
GAZP,60,20100112,150000,192.8700000,192.8800000,191.6700000,192.0000000,4858185
GAZP,60,20100112,160000,191.9800000,192.0800000,191.1100000,191.3000000,3175820
GAZP,60,20100112,170000,191.2900000,191.9500000,191.1500000,191.3300000,3136853
GAZP,60,20100112,180000,191.3400000,191.8100000,190.5500000,191.7600000,4552870
GAZP,60,20100112,190000,191.7600000,191.8900000,191.0100000,191.8000000,3468051
GAZP,60,20100113,110000,189.8000000,190.1500000,189.2400000,189.8700000,4651378
GAZP,60,20100113,120000,189.8700000,190.9400000,189.6000000,190.4000000,7975973
GAZP,60,20100113,130000,190.3500000,191.8600000,190.3000000,190.7200000,6975810
GAZP,60,20100113,140000,190.7200000,190.8600000,189.8000000,190.1000000,4467711
GAZP,60,20100113,150000,190.1000000,190.3500000,189.9000000,190.0000000,2451428
GAZP,60,20100113,160000,190.0000000,191.0900000,189.9800000,190.9300000,4110543
GAZP,60,20100113,170000,190.9500000,191.3800000,190.6100000,190.7400000,6191933
GAZP,60,20100113,180000,190.7400000,191.2000000,190.3000000,190.4300000,3792566
GAZP,60,20100113,190000,190.4100000,190.4900000,188.3000000,189.3000000,11758138
GAZP,60,20100114,110000,191.1900000,191.3300000,190.6000000,191.0200000,6346345
GAZP,60,20100114,120000,191.0700000,191.2900000,190.0900000,190.7000000,6030753
GAZP,60,20100114,130000,190.7000000,191.1900000,190.3900000,191.1000000,3863192
GAZP,60,20100114,140000,191.1000000,191.4600000,190.6600000,190.7500000,3673260
GAZP,60,20100114,150000,190.7500000,190.9700000,190.2800000,190.8000000,2935707
GAZP,60,20100114,160000,190.8000000,190.9700000,190.5300000,190.8000000,1094985
