<TICKER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
DSX,01/01/14,02:10,3109.00000,3109.00000,3109.00000,3109.00000,0
DSX,01/01/14,09:00,3109.00000,3109.00000,3109.00000,3109.00000,0
DSX,02/01/14,02:10,3109.00000,3109.00000,3109.00000,3109.00000,0
DSX,02/01/14,09:00,3109.00000,3109.00000,3109.00000,3109.00000,0
DSX,02/01/14,12:00,3116.34009,3125.96753,3116.34009,3125.96753,0
DSX,02/01/14,12:10,3126.30322,3126.32251,3121.05249,3121.51245,0
DSX,02/01/14,12:20,3121.58740,3122.26245,3118.69238,3118.69238,0
DSX,02/01/14,12:30,3118.67407,3118.67407,3111.67261,3112.36499,0
DSX,02/01/14,12:40,3112.39331,3112.43994,3097.35327,3101.68677,0
DSX,02/01/14,12:50,3101.39258,3105.68994,3100.34790,3102.70752,0
DSX,02/01/14,13:00,3103.03003,3105.72754,3100.41748,3103.35742,0
DSX,02/01/14,13:10,3102.84497,3102.84497,3086.44995,3086.44995,0
DSX,02/01/14,13:20,3086.87598,3095.36011,3086.62500,3093.37744,0
DSX,02/01/14,13:30,3092.93994,3092.93994,3083.93750,3087.86499,0
DSX,02/01/14,13:40,3088.16260,3091.35669,3087.13745,3087.13745,0
DSX,02/01/14,13:50,3086.98804,3088.38257,3083.98657,3086.42505,0
DSX,02/01/14,14:00,3086.34595,3088.12988,3085.46997,3087.63501,0
DSX,02/01/14,14:10,3087.61011,3088.13257,3084.17749,3084.17749,0
DSX,02/01/14,14:20,3083.69751,3084.91748,3082.89746,3083.41504,0
DSX,02/01/14,14:30,3084.11011,3086.87500,3083.57495,3086.36499,0
DSX,02/01/14,14:40,3086.35791,3086.36743,3084.58008,3084.58008,0
DSX,02/01/14,14:50,3084.45996,3086.39746,3080.65991,3081.07007,0
DSX,02/01/14,15:00,3081.07593,3081.19507,3076.61743,3078.19995,0
DSX,02/01/14,15:10,3078.41748,3082.15503,3078.41748,3082.15503,0
