<TICKER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
XOM,03/01/12,00:00,85.97000,86.67000,85.93000,85.95000,2079246
XOM,04/01/12,00:00,85.78500,86.14000,85.10500,86.04000,1470181
XOM,05/01/12,00:00,85.64000,85.94000,84.93000,85.73000,1505482
XOM,06/01/12,00:00,85.98000,85.99000,85.12000,85.17000,1331415
XOM,09/01/12,00:00,85.00000,85.63000,84.97000,85.47000,914476
XOM,10/01/12,00:00,86.07000,86.21000,85.38000,85.89000,1132469
XOM,11/01/12,00:00,85.10000,85.39000,84.47000,85.08000,1460733
XOM,12/01/12,00:00,84.41000,84.92000,83.94000,84.75000,1551393
XOM,13/01/12,00:00,84.19000,84.92000,83.82000,84.87000,1750080
XOM,17/01/12,00:00,85.78000,86.13000,85.40000,85.69000,1426518
XOM,18/01/12,00:00,85.31000,86.50000,84.98000,86.42000,904126
XOM,19/01/12,00:00,86.34000,87.24000,85.81000,87.03000,1504986
XOM,20/01/12,00:00,87.04000,87.49000,86.73000,87.47000,1618280
XOM,23/01/12,00:00,87.50000,87.93000,87.03000,87.49000,1161866
XOM,24/01/12,00:00,87.03000,87.22000,86.67000,87.17000,806346
XOM,25/01/12,00:00,86.73000,87.37000,85.81500,87.17000,1588673
XOM,26/01/12,00:00,87.64000,87.70000,86.52000,86.79000,1288796
XOM,27/01/12,00:00,86.24000,86.50000,85.77000,85.84000,1337231
XOM,30/01/12,00:00,85.21000,85.50000,84.59000,85.50000,1338281
XOM,31/01/12,00:00,84.94000,85.34000,83.46500,83.77000,2069852
XOM,01/02/12,00:00,84.23000,84.56000,83.38000,83.97000,1965818
XOM,02/02/12,00:00,84.28000,84.34000,83.19500,83.51000,1668677
XOM,03/02/12,00:00,84.24000,84.99000,84.05000,84.89000,1081423
XOM,06/02/12,00:00,84.87000,85.84500,84.49000,85.75000,1115886
XOM,07/02/12,00:00,85.22000,86.43000,84.95000,86.34000,1256154
XOM,08/02/12,00:00,85.84000,86.00000,84.73000,85.30000,1411291
XOM,09/02/12,00:00,85.33000,85.69000,84.67000,84.89000,1527505
XOM,10/02/12,00:00,84.00000,84.08000,83.35000,83.78000,1094798
XOM,13/02/12,00:00,84.33000,84.59000,83.90000,84.41000,814850
XOM,14/02/12,00:00,84.42000,84.71000,83.86000,84.66000,1453537
XOM,15/02/12,00:00,84.76000,84.91000,83.91000,84.15000,1662813
XOM,16/02/12,00:00,84.38000,85.61500,84.08000,85.44000,1518273
XOM,17/02/12,00:00,86.05000,86.05000,84.92000,85.64000,960150
XOM,21/02/12,00:00,86.11000,86.78000,86.09000,86.61000,1040773
