<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
LKOH,D,20120103,000000,1712.0000000,1732.0000000,1712.0000000,1731.0000000,1135017
LKOH,D,20120104,000000,1730.1000000,1735.0000000,1711.0000000,1722.1000000,658758
LKOH,D,20120105,000000,1726.0000000,1734.8000000,1711.5000000,1723.2000000,740779
LKOH,D,20120106,000000,1722.8000000,1747.0000000,1719.0000000,1738.4000000,812355
LKOH,D,20120109,000000,1735.0000000,1759.5000000,1726.0000000,1754.3000000,646043
LKOH,D,20120110,000000,1759.6000000,1797.0000000,1757.5000000,1783.7000000,1799532
LKOH,D,20120111,000000,1779.8000000,1793.1000000,1772.6000000,1782.0000000,1335735
LKOH,D,20120112,000000,1782.0000000,1792.6000000,1761.1000000,1761.1000000,1252339
LKOH,D,20120113,000000,1761.2000000,1771.0000000,1744.5000000,1751.2000000,1702572
LKOH,D,20120116,000000,1744.0000000,1772.0000000,1730.6000000,1768.2000000,1073434
LKOH,D,20120117,000000,1780.2000000,1802.5000000,1778.0000000,1795.0000000,1725078
LKOH,D,20120118,000000,1791.2000000,1815.0000000,1781.3000000,1808.0000000,1519338
LKOH,D,20120119,000000,1817.8000000,1824.7000000,1801.0000000,1820.0000000,1470102
LKOH,D,20120120,000000,1822.0000000,1824.2000000,1796.3000000,1806.0000000,1248613
LKOH,D,20120123,000000,1806.2000000,1815.8000000,1796.9000000,1815.4000000,1363109
LKOH,D,20120124,000000,1809.2000000,1811.0000000,1779.0000000,1783.0000000,1881215
LKOH,D,20120125,000000,1791.0000000,1792.0000000,1773.0000000,1780.0000000,1730457
LKOH,D,20120126,000000,1790.0000000,1793.9000000,1766.4000000,1768.0000000,1963762
LKOH,D,20120127,000000,1764.4000000,1775.9000000,1761.3000000,1765.0000000,1231185
LKOH,D,20120130,000000,1758.9000000,1779.0000000,1757.0000000,1769.1000000,1336248
LKOH,D,20120131,000000,1774.6000000,1787.7000000,1756.5000000,1766.3000000,2196884
LKOH,D,20120201,000000,1767.0000000,1794.6000000,1763.2000000,1784.0000000,1764011
LKOH,D,20120202,000000,1790.0000000,1799.0000000,1780.1000000,1797.5000000,1803139
LKOH,D,20120203,000000,1792.5000000,1815.2000000,1787.0000000,1814.9000000,1267385
LKOH,D,20120206,000000,1812.9000000,1819.4000000,1802.5000000,1812.0000000,1150424
LKOH,D,20120207,000000,1810.0000000,1816.0000000,1790.5000000,1793.5000000,1059967
LKOH,D,20120208,000000,1801.0000000,1823.5000000,1801.0000000,1817.1000000,2232659
LKOH,D,20120209,000000,1818.0000000,1830.0000000,1788.4000000,1806.0000000,2090050
LKOH,D,20120210,000000,1804.0000000,1813.3000000,1795.2000000,1810.6000000,1688764
LKOH,D,20120213,000000,1820.1000000,1849.0000000,1817.8000000,1842.7000000,1503315
LKOH,D,20120214,000000,1840.0000000,1866.9000000,1839.9000000,1865.0000000,1480953
LKOH,D,20120215,000000,1875.1000000,1887.0000000,1870.3000000,1880.0000000,1664769
LKOH,D,20120216,000000,1867.0000000,1879.9000000,1850.9000000,1879.9000000,1717941
LKOH,D,20120217,000000,1888.0000000,1888.0000000,1865.0000000,1875.1000000,1546809
LKOH,D,20120220,000000,1881.2000000,1894.2000000,1878.3000000,1879.0000000,980062
LKOH,D,20120221,000000,1883.6000000,1883.6000000,1834.8000000,1838.0000000,1756897
LKOH,D,20120222,000000,1841.2000000,1848.3000000,1775.3000000,1777.2000000,3478662
LKOH,D,20120224,000000,1796.0000000,1877.0000000,1795.7000000,1872.1000000,3729790
LKOH,D,20120227,000000,1866.0000000,1888.0000000,1854.8000000,1865.9000000,2014886
LKOH,D,20120228,000000,1873.4000000,1877.0000000,1828.0000000,1831.0000000,2072607
LKOH,D,20120229,000000,1841.8000000,1878.0000000,1836.4000000,1875.1000000,1898078
LKOH,D,20120301,000000,1865.7000000,1883.2000000,1845.0000000,1870.5000000,3018206
LKOH,D,20120302,000000,1875.5000000,1898.7000000,1859.2000000,1892.0000000,2069063
LKOH,D,20120305,000000,1894.9000000,1922.9000000,1890.0000000,1909.0000000,2034275
LKOH,D,20120306,000000,1900.9000000,1906.0000000,1841.1000000,1843.9000000,2301478
LKOH,D,20120307,000000,1838.2000000,1858.8000000,1825.5000000,1850.0000000,1798281
LKOH,D,20120311,000000,1880.0000000,1889.0000000,1862.9000000,1883.1000000,807804
LKOH,D,20120312,000000,1873.9000000,1916.4000000,1862.8000000,1895.9000000,2280975
LKOH,D,20120313,000000,1901.6000000,1924.5000000,1892.0000000,1915.4000000,1768082
LKOH,D,20120314,000000,1934.9000000,1937.0000000,1911.2000000,1921.8000000,2067891
LKOH,D,20120315,000000,1918.2000000,1943.6000000,1906.0000000,1924.9000000,3811491
LKOH,D,20120316,000000,1916.7000000,1924.4000000,1893.4000000,1898.2000000,1763460
LKOH,D,20120319,000000,1914.4000000,1914.7000000,1858.5000000,1862.1000000,1912603
LKOH,D,20120320,000000,1870.0000000,1874.4000000,1840.3000000,1848.9000000,1880580
LKOH,D,20120321,000000,1853.7000000,1863.4000000,1834.0000000,1842.2000000,2001738
LKOH,D,20120322,000000,1845.0000000,1854.9000000,1810.0000000,1820.1000000,2256426
LKOH,D,20120323,000000,1825.5000000,1837.7000000,1794.4000000,1834.7000000,1488784
LKOH,D,20120326,000000,1836.2000000,1866.4000000,1820.0000000,1850.0000000,1719876
LKOH,D,20120327,000000,1858.6000000,1859.8000000,1839.1000000,1846.5000000,1521105
LKOH,D,20120328,000000,1838.3000000,1847.9000000,1800.0000000,1803.0000000,2269007
LKOH,D,20120329,000000,1800.0000000,1807.0000000,1760.0000000,1778.6000000,2119207
LKOH,D,20120330,000000,1784.6000000,1803.1000000,1772.0000000,1781.4000000,2257374
LKOH,D,20120402,000000,1791.0000000,1799.7000000,1768.5000000,1775.0000000,1793637
LKOH,D,20120403,000000,1787.3000000,1829.0000000,1782.6000000,1820.4000000,1993938
LKOH,D,20120404,000000,1809.6000000,1818.1000000,1764.2000000,1783.2000000,2419270
LKOH,D,20120405,000000,1787.5000000,1809.0000000,1772.0000000,1801.4000000,1862441
LKOH,D,20120406,000000,1802.3000000,1809.0000000,1759.6000000,1771.0000000,1323337
LKOH,D,20120409,000000,1769.0000000,1799.8000000,1751.3000000,1790.0000000,1666974
LKOH,D,20120410,000000,1795.4000000,1813.8000000,1779.0000000,1785.0000000,2079065
LKOH,D,20120411,000000,1776.9000000,1835.0000000,1774.0000000,1814.1000000,2778306
LKOH,D,20120412,000000,1824.0000000,1825.0000000,1791.0000000,1812.0000000,2301003
LKOH,D,20120413,000000,1817.8000000,1827.3000000,1807.5000000,1811.0000000,2179424
LKOH,D,20120416,000000,1803.1000000,1824.0000000,1778.1000000,1785.1000000,2409437
LKOH,D,20120417,000000,1789.0000000,1798.2000000,1770.5000000,1777.7000000,1969090
LKOH,D,20120418,000000,1786.0000000,1793.4000000,1771.0000000,1775.8000000,1411818
LKOH,D,20120419,000000,1775.8000000,1807.5000000,1772.0000000,1799.0000000,2580141
LKOH,D,20120420,000000,1791.2000000,1815.0000000,1773.6000000,1812.7000000,2343568
LKOH,D,20120423,000000,1806.8000000,1807.0000000,1765.0000000,1775.0000000,2343580
LKOH,D,20120424,000000,1778.1000000,1782.0000000,1755.0000000,1768.5000000,1427616
LKOH,D,20120425,000000,1774.8000000,1777.7000000,1765.2000000,1766.0000000,1245885
LKOH,D,20120426,000000,1774.7000000,1774.7000000,1750.2000000,1756.0000000,1335794
LKOH,D,20120427,000000,1754.0000000,1792.0000000,1751.1000000,1791.7000000,1573148
LKOH,D,20120428,000000,1790.5000000,1800.0000000,1787.2000000,1794.3000000,189015
LKOH,D,20120502,000000,1801.5000000,1819.5000000,1768.7000000,1771.8000000,1442631
LKOH,D,20120503,000000,1780.0000000,1787.8000000,1766.5000000,1775.4000000,911898
LKOH,D,20120504,000000,1769.1000000,1770.1000000,1710.0000000,1720.0000000,2218401
LKOH,D,20120505,000000,1720.0000000,1726.0000000,1711.0000000,1712.2000000,319634
LKOH,D,20120507,000000,1699.9000000,1733.6000000,1666.7000000,1716.4000000,789725
LKOH,D,20120508,000000,1724.8000000,1734.0000000,1671.0000000,1705.0000000,945091
LKOH,D,20120510,000000,1693.8000000,1767.8000000,1693.7000000,1745.0000000,2515675
LKOH,D,20120511,000000,1730.0000000,1738.5000000,1715.1000000,1735.0000000,1832013
LKOH,D,20120512,000000,1670.1000000,1691.0000000,1661.7000000,1687.0000000,768986
LKOH,D,20120514,000000,1683.8000000,1687.0000000,1633.9000000,1643.0000000,1684657
LKOH,D,20120515,000000,1648.2000000,1689.7000000,1635.3000000,1688.9000000,2306826
LKOH,D,20120516,000000,1671.2000000,1681.0000000,1646.1000000,1657.0000000,1635669
LKOH,D,20120517,000000,1661.0000000,1668.0000000,1590.0000000,1590.8000000,2496729
LKOH,D,20120518,000000,1559.1000000,1627.0000000,1546.5000000,1593.7000000,2340764
LKOH,D,20120521,000000,1602.0000000,1640.3000000,1581.0000000,1640.0000000,1638903
LKOH,D,20120522,000000,1650.0000000,1651.0000000,1611.3000000,1629.0000000,1738301
LKOH,D,20120523,000000,1609.0000000,1622.0000000,1585.5000000,1601.0000000,2012156
LKOH,D,20120524,000000,1606.9000000,1654.9000000,1600.0000000,1645.8000000,1799020
LKOH,D,20120525,000000,1640.3000000,1657.0000000,1633.7000000,1639.4000000,1417393
LKOH,D,20120528,000000,1647.0000000,1678.6000000,1646.0000000,1667.0000000,1229561
LKOH,D,20120529,000000,1681.4000000,1739.3000000,1681.0000000,1724.9000000,2284058
LKOH,D,20120530,000000,1719.9000000,1720.0000000,1685.6000000,1702.6000000,1852091
LKOH,D,20120531,000000,1698.2000000,1735.2000000,1698.0000000,1720.0000000,1840938
LKOH,D,20120601,000000,1721.0000000,1753.9000000,1715.0000000,1741.9000000,2840745
LKOH,D,20120604,000000,1729.5000000,1758.5000000,1720.0000000,1733.0000000,2056451
LKOH,D,20120605,000000,1743.0000000,1748.4000000,1695.1000000,1714.8000000,1925995
LKOH,D,20120606,000000,1721.0000000,1736.2000000,1691.3000000,1730.5000000,2513426
LKOH,D,20120607,000000,1736.0000000,1739.9000000,1689.2000000,1709.0000000,3403330
LKOH,D,20120608,000000,1696.4000000,1726.3000000,1693.6000000,1711.7000000,2679892
LKOH,D,20120609,000000,1713.3000000,1719.7000000,1705.0000000,1710.2000000,571219
LKOH,D,20120613,000000,1715.0000000,1724.7000000,1702.0000000,1708.3000000,1736890
LKOH,D,20120614,000000,1708.8000000,1720.0000000,1698.0000000,1714.0000000,981064
LKOH,D,20120615,000000,1720.0000000,1743.0000000,1710.0000000,1737.0000000,3421104
LKOH,D,20120618,000000,1748.0000000,1756.2000000,1731.0000000,1749.1000000,2583025
LKOH,D,20120619,000000,1745.0000000,1765.0000000,1742.1000000,1746.3000000,2067651
LKOH,D,20120620,000000,1749.7000000,1752.0000000,1739.1000000,1746.2000000,1149167
LKOH,D,20120621,000000,1740.0000000,1748.8000000,1725.1000000,1737.0000000,1350525
LKOH,D,20120622,000000,1720.0000000,1740.8000000,1713.2000000,1715.0000000,1562083
LKOH,D,20120625,000000,1718.3000000,1719.7000000,1701.4000000,1706.8000000,1055256
LKOH,D,20120626,000000,1717.2000000,1744.9000000,1709.0000000,1733.9000000,1053768
LKOH,D,20120627,000000,1738.5000000,1775.8000000,1733.1000000,1773.1000000,1656513
LKOH,D,20120628,000000,1775.8000000,1778.8000000,1758.4000000,1767.7000000,1580495
LKOH,D,20120629,000000,1779.9000000,1805.0000000,1777.7000000,1801.7000000,2384428
LKOH,D,20120702,000000,1803.7000000,1817.0000000,1795.8000000,1805.0000000,1357535
LKOH,D,20120703,000000,1811.0000000,1838.4000000,1807.0000000,1831.7000000,2262325
LKOH,D,20120704,000000,1827.0000000,1842.4000000,1818.3000000,1840.0000000,847182
LKOH,D,20120705,000000,1832.0000000,1856.8000000,1820.6000000,1838.5000000,1609355
LKOH,D,20120706,000000,1832.3000000,1843.9000000,1804.6000000,1825.4000000,1285791
LKOH,D,20120709,000000,1825.6000000,1849.8000000,1814.5000000,1829.8000000,1215719
LKOH,D,20120710,000000,1821.7000000,1830.4000000,1808.0000000,1823.8000000,1231624
LKOH,D,20120711,000000,1817.8000000,1817.8000000,1789.4000000,1803.1000000,1441418
LKOH,D,20120712,000000,1800.0000000,1808.0000000,1774.0000000,1803.0000000,1127077
LKOH,D,20120713,000000,1811.0000000,1820.0000000,1800.8000000,1818.0000000,1381224
LKOH,D,20120716,000000,1818.1000000,1841.0000000,1812.3000000,1841.0000000,927882
LKOH,D,20120717,000000,1842.0000000,1858.7000000,1831.5000000,1855.4000000,1419464
LKOH,D,20120718,000000,1859.0000000,1860.0000000,1833.6000000,1835.0000000,970114
LKOH,D,20120719,000000,1846.1000000,1849.7000000,1820.0000000,1820.0000000,1673162
LKOH,D,20120720,000000,1819.1000000,1819.1000000,1802.0000000,1804.9000000,1026996
LKOH,D,20120723,000000,1798.6000000,1807.0000000,1783.6000000,1801.6000000,2022177
LKOH,D,20120724,000000,1806.6000000,1807.9000000,1780.6000000,1781.0000000,1347493
LKOH,D,20120725,000000,1780.2000000,1800.0000000,1773.2000000,1774.8000000,1317592
LKOH,D,20120726,000000,1779.1000000,1796.5000000,1763.7000000,1789.9000000,1706183
LKOH,D,20120727,000000,1796.0000000,1818.2000000,1788.7000000,1816.6000000,1124851
LKOH,D,20120730,000000,1819.5000000,1845.0000000,1819.5000000,1834.8000000,1301589
LKOH,D,20120731,000000,1834.0000000,1841.8000000,1812.2000000,1828.0000000,1247314
LKOH,D,20120801,000000,1820.6000000,1839.5000000,1820.3000000,1836.8000000,876920
LKOH,D,20120802,000000,1836.5000000,1860.0000000,1813.0000000,1820.0000000,1715974
LKOH,D,20120803,000000,1816.0000000,1833.8000000,1808.0000000,1831.5000000,1356017
LKOH,D,20120806,000000,1831.5000000,1864.0000000,1816.6000000,1847.0000000,1768142
LKOH,D,20120807,000000,1842.3000000,1874.7000000,1836.0000000,1873.4000000,1266566
LKOH,D,20120808,000000,1866.0000000,1879.9000000,1858.3000000,1875.0000000,849435
LKOH,D,20120809,000000,1876.9000000,1884.5000000,1852.0000000,1877.0000000,1072084
LKOH,D,20120810,000000,1868.3000000,1875.0000000,1850.8000000,1859.3000000,1096611
LKOH,D,20120813,000000,1867.0000000,1894.0000000,1865.2000000,1882.0000000,1155114
LKOH,D,20120814,000000,1897.5000000,1898.3000000,1878.2000000,1889.0000000,826330
LKOH,D,20120815,000000,1882.0000000,1884.9000000,1852.4000000,1866.0000000,1543113
LKOH,D,20120816,000000,1872.0000000,1878.1000000,1854.0000000,1866.2000000,919459
LKOH,D,20120817,000000,1872.5000000,1885.0000000,1859.0000000,1871.9000000,901710
LKOH,D,20120820,000000,1875.1000000,1878.6000000,1845.5000000,1856.1000000,1004508
LKOH,D,20120821,000000,1864.4000000,1889.7000000,1862.0000000,1875.0000000,1358958
LKOH,D,20120822,000000,1859.9000000,1874.1000000,1855.0000000,1871.2000000,961967
LKOH,D,20120823,000000,1879.0000000,1897.3000000,1878.0000000,1883.6000000,1503411
LKOH,D,20120824,000000,1874.6000000,1885.0000000,1867.7000000,1885.0000000,1076471
LKOH,D,20120827,000000,1887.5000000,1888.9000000,1872.5000000,1883.0000000,708141
LKOH,D,20120828,000000,1879.0000000,1890.0000000,1873.5000000,1881.0000000,1380191
LKOH,D,20120829,000000,1884.0000000,1892.0000000,1860.6000000,1872.0000000,1203888
LKOH,D,20120830,000000,1873.0000000,1879.7000000,1858.0000000,1872.8000000,1291710
LKOH,D,20120831,000000,1875.0000000,1884.6000000,1829.0000000,1837.4000000,2093551
LKOH,D,20120903,000000,1837.4000000,1864.3000000,1831.0000000,1858.6000000,969190
LKOH,D,20120904,000000,1863.0000000,1877.0000000,1856.4000000,1873.9000000,958665
LKOH,D,20120905,000000,1868.1000000,1878.3000000,1858.7000000,1861.6000000,929267
LKOH,D,20120906,000000,1865.3000000,1899.0000000,1865.3000000,1891.1000000,1362115
LKOH,D,20120907,000000,1895.9000000,1929.7000000,1892.0000000,1926.0000000,1857611
LKOH,D,20120910,000000,1920.0000000,1940.0000000,1918.2000000,1929.1000000,1300616
LKOH,D,20120911,000000,1924.7000000,1930.8000000,1916.1000000,1929.0000000,842616
LKOH,D,20120912,000000,1932.0000000,1946.8000000,1921.0000000,1945.0000000,1105750
LKOH,D,20120913,000000,1937.7000000,1941.8000000,1927.0000000,1938.0000000,824132
