<TICKER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
MICEX,05/01/12,10:00,1449.06995,1454.10999,1447.09998,1454.10999,546010
MICEX,05/01/12,10:10,1454.29004,1458.14001,1454.28003,1455.08997,966771
MICEX,05/01/12,10:20,1455.05005,1456.14001,1454.04004,1454.04004,521265
MICEX,05/01/12,10:30,1454.15002,1455.16003,1451.84998,1451.84998,524518
MICEX,05/01/12,10:40,1451.84998,1453.15002,1451.03003,1452.67004,307688
MICEX,05/01/12,10:50,1452.65002,1453.02002,1452.39001,1452.98999,162941
MICEX,05/01/12,11:00,1452.98999,1453.18005,1451.96997,1452.31006,273411
MICEX,05/01/12,11:10,1452.31006,1452.83997,1450.58997,1451.06006,188460
MICEX,05/01/12,11:20,1451.05005,1451.33997,1449.75000,1450.44995,254959
MICEX,05/01/12,11:30,1450.39001,1452.20996,1450.34998,1452.20996,137607
MICEX,05/01/12,11:40,1452.25000,1454.02002,1452.18994,1453.80005,330116
MICEX,05/01/12,11:50,1453.72998,1457.55005,1453.68994,1456.93994,606675
MICEX,05/01/12,12:00,1456.90002,1457.52002,1455.48999,1455.83997,476779
MICEX,05/01/12,12:10,1455.85999,1455.88000,1452.34998,1453.81006,622098
MICEX,05/01/12,12:20,1453.87000,1454.18005,1450.75000,1450.75000,527904
MICEX,05/01/12,12:30,1449.92004,1449.92004,1446.03003,1447.98999,1044082
MICEX,05/01/12,12:40,1448.00000,1448.18994,1442.87000,1443.04004,867673
MICEX,05/01/12,12:50,1443.01001,1446.13000,1442.64001,1446.13000,664804
MICEX,05/01/12,13:00,1445.44995,1445.67004,1443.15002,1444.84998,471058
MICEX,05/01/12,13:10,1444.96997,1445.31006,1442.87000,1443.01001,279170
MICEX,05/01/12,13:20,1443.05005,1445.20996,1442.81006,1445.20996,312790
MICEX,05/01/12,13:30,1445.20996,1445.27002,1443.91003,1444.28003,405799
MICEX,05/01/12,13:40,1444.22998,1445.68005,1443.89001,1443.98999,239694
MICEX,05/01/12,13:50,1443.95996,1444.06995,1439.77002,1439.96997,604533
MICEX,05/01/12,14:00,1439.83997,1440.72998,1438.19995,1440.01001,635140
MICEX,05/01/12,14:10,1440.05005,1440.47998,1439.00000,1439.89001,270448
MICEX,05/01/12,14:20,1439.87000,1442.71997,1439.09998,1442.40002,275785
MICEX,05/01/12,14:30,1442.40002,1442.40002,1437.44995,1437.96997,351595
MICEX,05/01/12,14:40,1437.98999,1437.98999,1434.38000,1435.41003,688484
MICEX,05/01/12,14:50,1435.45996,1436.93994,1434.50000,1434.69995,549519
MICEX,05/01/12,15:00,1434.56995,1437.87000,1433.71997,1437.87000,502656
MICEX,05/01/12,15:10,1437.90002,1439.27002,1436.17004,1436.18994,382606
MICEX,05/01/12,15:20,1436.14001,1436.66003,1435.34998,1435.90002,275471
MICEX,05/01/12,15:30,1435.93005,1436.28003,1432.93994,1433.50000,270188
MICEX,05/01/12,15:40,1433.47998,1436.93994,1433.31006,1436.59998,238786
MICEX,05/01/12,15:50,1436.59998,1438.10999,1436.51001,1438.10999,199068
MICEX,05/01/12,16:00,1437.89001,1438.81995,1436.81995,1438.80005,274004
MICEX,05/01/12,16:10,1439.00000,1439.31006,1436.92004,1437.34998,312274
MICEX,05/01/12,16:20,1437.38000,1437.96997,1436.41003,1436.46997,223329
MICEX,05/01/12,16:30,1436.47998,1437.22998,1436.43994,1436.92004,199843
MICEX,05/01/12,16:40,1436.92004,1438.28003,1436.38000,1436.56995,267562
MICEX,05/01/12,16:50,1436.56995,1437.50000,1436.52002,1437.17004,185180
MICEX,05/01/12,17:00,1437.16003,1439.09998,1436.22998,1439.01001,441739
MICEX,05/01/12,17:10,1439.09998,1442.94995,1438.42004,1439.63000,1155190
MICEX,05/01/12,17:20,1439.55005,1443.68005,1439.55005,1443.54004,714576
MICEX,05/01/12,17:30,1443.57996,1445.37000,1441.77002,1443.31006,817404
MICEX,05/01/12,17:40,1443.00000,1446.07996,1442.82996,1445.56006,740575
MICEX,05/01/12,17:50,1445.56006,1446.59998,1444.01001,1446.59998,618613
MICEX,05/01/12,18:00,1446.76001,1449.01001,1446.31006,1446.81995,1113815
MICEX,05/01/12,18:10,1446.77002,1447.56006,1445.70996,1445.70996,448244
MICEX,05/01/12,18:20,1445.68994,1446.32996,1445.46997,1445.71997,260816
MICEX,05/01/12,18:30,1445.77002,1446.50000,1441.69995,1441.71997,758953
MICEX,05/01/12,18:40,1441.89001,1441.89001,1434.39001,1434.91003,1117076
MICEX,05/01/12,19:00,1434.95996,1436.47998,1434.95996,1436.43994,2483
MICEX,05/01/12,19:10,1436.47998,1437.16003,1436.41003,1437.08997,1420
MICEX,05/01/12,19:20,1437.04004,1437.28003,1436.43005,1436.89001,5909
MICEX,05/01/12,19:30,1436.89001,1437.59998,1436.81995,1437.59998,5089
MICEX,05/01/12,19:40,1437.63000,1437.65002,1437.41003,1437.41003,818
