<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
SPFB.MIX,D,20120103,000000,141895.0000000,145600.0000000,141895.0000000,145255.0000000,2429
SPFB.MIX,D,20120104,000000,145240.0000000,146000.0000000,143955.0000000,145660.0000000,7768
SPFB.MIX,D,20120105,000000,145620.0000000,146330.0000000,143400.0000000,144440.0000000,8112
SPFB.MIX,D,20120106,000000,144035.0000000,145880.0000000,143320.0000000,144000.0000000,8768
SPFB.MIX,D,20120109,000000,143700.0000000,145265.0000000,143445.0000000,144665.0000000,2407
SPFB.MIX,D,20120110,000000,144940.0000000,148620.0000000,144940.0000000,147730.0000000,3896
SPFB.MIX,D,20120111,000000,147355.0000000,148380.0000000,146375.0000000,147340.0000000,4329
SPFB.MIX,D,20120112,000000,147795.0000000,149175.0000000,146085.0000000,146085.0000000,4134
SPFB.MIX,D,20120113,000000,146835.0000000,148180.0000000,145230.0000000,146150.0000000,5590
SPFB.MIX,D,20120116,000000,145535.0000000,147630.0000000,144745.0000000,147305.0000000,3801
SPFB.MIX,D,20120117,000000,147990.0000000,150245.0000000,147500.0000000,149185.0000000,3219
SPFB.MIX,D,20120118,000000,148620.0000000,150585.0000000,148100.0000000,150360.0000000,4397
SPFB.MIX,D,20120119,000000,150500.0000000,151230.0000000,149490.0000000,150925.0000000,4497
SPFB.MIX,D,20120120,000000,151010.0000000,151105.0000000,148900.0000000,149305.0000000,3829
SPFB.MIX,D,20120123,000000,149400.0000000,150935.0000000,148200.0000000,149830.0000000,5821
SPFB.MIX,D,20120124,000000,149975.0000000,150560.0000000,148535.0000000,150120.0000000,4223
SPFB.MIX,D,20120125,000000,150450.0000000,152575.0000000,149815.0000000,151920.0000000,4714
SPFB.MIX,D,20120126,000000,152685.0000000,153395.0000000,151200.0000000,151980.0000000,4764
SPFB.MIX,D,20120127,000000,151560.0000000,152700.0000000,150965.0000000,152330.0000000,3766
SPFB.MIX,D,20120130,000000,151500.0000000,151670.0000000,149825.0000000,151080.0000000,3751
SPFB.MIX,D,20120131,000000,151200.0000000,152545.0000000,150920.0000000,151425.0000000,2761
SPFB.MIX,D,20120201,000000,151530.0000000,155430.0000000,151100.0000000,155100.0000000,4920
SPFB.MIX,D,20120202,000000,155300.0000000,155355.0000000,153795.0000000,154495.0000000,4070
SPFB.MIX,D,20120203,000000,154410.0000000,158405.0000000,154150.0000000,158380.0000000,4890
SPFB.MIX,D,20120206,000000,158105.0000000,158375.0000000,156300.0000000,156875.0000000,3954
SPFB.MIX,D,20120207,000000,156900.0000000,157715.0000000,155140.0000000,156790.0000000,4804
SPFB.MIX,D,20120208,000000,156935.0000000,157750.0000000,155275.0000000,156000.0000000,5710
SPFB.MIX,D,20120209,000000,156000.0000000,157045.0000000,153615.0000000,154565.0000000,6192
SPFB.MIX,D,20120210,000000,154200.0000000,154225.0000000,152500.0000000,152700.0000000,4564
SPFB.MIX,D,20120213,000000,153275.0000000,156795.0000000,153000.0000000,156480.0000000,4757
SPFB.MIX,D,20120214,000000,156100.0000000,157900.0000000,155290.0000000,155470.0000000,4492
SPFB.MIX,D,20120215,000000,156915.0000000,158880.0000000,156915.0000000,157410.0000000,6021
SPFB.MIX,D,20120216,000000,156325.0000000,158365.0000000,155555.0000000,158190.0000000,3331
SPFB.MIX,D,20120217,000000,158500.0000000,159375.0000000,156330.0000000,157250.0000000,3737
SPFB.MIX,D,20120220,000000,157735.0000000,158905.0000000,157735.0000000,158040.0000000,2172
SPFB.MIX,D,20120221,000000,158150.0000000,158150.0000000,155215.0000000,155360.0000000,4638
SPFB.MIX,D,20120222,000000,156455.0000000,157345.0000000,153320.0000000,153945.0000000,3862
SPFB.MIX,D,20120224,000000,155315.0000000,160970.0000000,154725.0000000,160230.0000000,10340
