<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
SPFB.MIX,D,20140106,000000,151340.0000000,152660.0000000,147440.0000000,147650.0000000,2566
SPFB.MIX,D,20140108,000000,147900.0000000,148680.0000000,147550.0000000,147730.0000000,2546
SPFB.MIX,D,20140109,000000,147680.0000000,148570.0000000,146610.0000000,146990.0000000,2138
SPFB.MIX,D,20140110,000000,147400.0000000,149160.0000000,147050.0000000,148710.0000000,3777
SPFB.MIX,D,20140113,000000,148760.0000000,150000.0000000,147620.0000000,147700.0000000,3782
SPFB.MIX,D,20140114,000000,147600.0000000,149310.0000000,146860.0000000,149240.0000000,4425
SPFB.MIX,D,20140115,000000,149330.0000000,151000.0000000,149160.0000000,150680.0000000,3413
SPFB.MIX,D,20140116,000000,150640.0000000,150920.0000000,148630.0000000,149190.0000000,2970
SPFB.MIX,D,20140117,000000,149100.0000000,150990.0000000,148790.0000000,150020.0000000,3002
SPFB.MIX,D,20140120,000000,149940.0000000,151380.0000000,149510.0000000,151280.0000000,3750
SPFB.MIX,D,20140121,000000,151400.0000000,152100.0000000,150770.0000000,151170.0000000,5624
SPFB.MIX,D,20140122,000000,151450.0000000,151760.0000000,150350.0000000,151680.0000000,3700
SPFB.MIX,D,20140123,000000,151410.0000000,152530.0000000,148580.0000000,148840.0000000,4692
SPFB.MIX,D,20140124,000000,149030.0000000,151110.0000000,148880.0000000,149110.0000000,6416
SPFB.MIX,D,20140127,000000,148910.0000000,150790.0000000,148140.0000000,149120.0000000,7144
SPFB.MIX,D,20140128,000000,149200.0000000,149900.0000000,148060.0000000,148730.0000000,6171
SPFB.MIX,D,20140129,000000,148730.0000000,150750.0000000,146750.0000000,147680.0000000,15784
SPFB.MIX,D,20140130,000000,147640.0000000,148420.0000000,145500.0000000,147270.0000000,9369
SPFB.MIX,D,20140131,000000,147160.0000000,148300.0000000,145840.0000000,148000.0000000,9562
SPFB.MIX,D,20140203,000000,147780.0000000,147780.0000000,143800.0000000,144000.0000000,6796
SPFB.MIX,D,20140204,000000,144080.0000000,145930.0000000,143700.0000000,145530.0000000,6639
SPFB.MIX,D,20140205,000000,145170.0000000,147200.0000000,144640.0000000,146940.0000000,7305
SPFB.MIX,D,20140206,000000,147000.0000000,148790.0000000,146270.0000000,148660.0000000,4208
SPFB.MIX,D,20140207,000000,148580.0000000,149180.0000000,147500.0000000,149070.0000000,4465
SPFB.MIX,D,20140210,000000,149190.0000000,149390.0000000,147420.0000000,147960.0000000,2415
SPFB.MIX,D,20140211,000000,148200.0000000,149800.0000000,148140.0000000,149800.0000000,5282
SPFB.MIX,D,20140212,000000,149900.0000000,151000.0000000,149650.0000000,150330.0000000,3661
SPFB.MIX,D,20140213,000000,150010.0000000,150080.0000000,148250.0000000,149890.0000000,5016
SPFB.MIX,D,20140214,000000,149550.0000000,151270.0000000,148930.0000000,151270.0000000,5385
SPFB.MIX,D,20140217,000000,150910.0000000,152420.0000000,150910.0000000,151590.0000000,5560
SPFB.MIX,D,20140218,000000,151760.0000000,152660.0000000,150800.0000000,151430.0000000,5042
SPFB.MIX,D,20140219,000000,151090.0000000,151800.0000000,147700.0000000,148000.0000000,10353
SPFB.MIX,D,20140220,000000,147900.0000000,149170.0000000,147140.0000000,149150.0000000,6446
