<TICKER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
SP500,01/01/14,00:00,1848.35999,1848.35999,1848.35999,1848.35999,0
SP500,02/01/14,00:00,1848.35999,1848.35999,1828.01001,1831.97998,0
SP500,03/01/14,00:00,1831.97998,1838.06006,1829.17004,1831.37000,0
SP500,06/01/14,00:00,1831.37000,1837.03003,1824.01001,1826.77002,0
SP500,07/01/14,00:00,1826.77002,1840.05005,1826.77002,1837.88000,0
SP500,08/01/14,00:00,1837.88000,1839.97998,1831.84998,1837.48999,0
SP500,09/01/14,00:00,1837.48999,1843.08997,1830.60999,1838.13000,0
SP500,10/01/14,00:00,1838.13000,1843.06006,1832.43994,1842.37000,0
SP500,13/01/14,00:00,1842.37000,1843.37000,1815.77002,1819.19995,0
SP500,14/01/14,00:00,1819.19995,1839.18994,1819.19995,1838.88000,0
SP500,15/01/14,00:00,1838.88000,1850.68005,1838.88000,1848.38000,0
SP500,16/01/14,00:00,1848.38000,1848.38000,1840.43994,1845.89001,0
SP500,17/01/14,00:00,1845.89001,1846.00000,1835.32996,1838.69995,0
SP500,20/01/14,00:00,1838.69995,1838.69995,1838.69995,1838.69995,0
SP500,21/01/14,00:00,1838.69995,1849.14001,1832.68994,1843.80005,0
SP500,22/01/14,00:00,1843.80005,1846.71997,1841.06006,1844.85999,0
SP500,23/01/14,00:00,1844.85999,1844.85999,1820.16003,1828.45996,0
SP500,24/01/14,00:00,1828.45996,1828.45996,1790.29004,1790.29004,0
SP500,27/01/14,00:00,1790.29004,1795.70996,1773.17004,1781.56006,0
SP500,28/01/14,00:00,1781.56006,1793.72998,1780.51001,1792.50000,0
SP500,29/01/14,00:00,1792.50000,1792.50000,1771.10999,1774.19995,0
SP500,30/01/14,00:00,1774.19995,1798.72998,1774.19995,1794.18994,0
SP500,31/01/14,00:00,1794.18994,1794.18994,1772.43994,1782.58997,0
SP500,03/02/14,00:00,1782.58997,1784.68005,1739.89001,1741.89001,0
SP500,04/02/14,00:00,1741.89001,1758.50000,1741.89001,1755.19995,0
SP500,05/02/14,00:00,1755.19995,1755.66003,1738.42004,1751.64001,0
SP500,06/02/14,00:00,1752.98999,1774.06006,1752.98999,1773.09998,4116
SP500,07/02/14,00:00,1773.43005,1797.80005,1773.43005,1797.02002,0
SP500,10/02/14,00:00,1797.02002,1799.90002,1792.01001,1799.83997,0
SP500,11/02/14,00:00,1799.83997,1823.38000,1799.83997,1819.75000,0
SP500,12/02/14,00:00,1819.75000,1826.31995,1816.00000,1819.26001,0
SP500,13/02/14,00:00,1819.26001,1830.20996,1809.50000,1829.82996,0
SP500,14/02/14,00:00,1829.82996,1841.57996,1825.75000,1838.63000,0
SP500,17/02/14,00:00,1838.63000,1838.63000,1838.63000,1838.63000,0
SP500,18/02/14,00:00,1838.63000,1842.79004,1835.30005,1840.76001,0
SP500,19/02/14,00:00,1840.76001,1847.41003,1827.10999,1828.75000,0
SP500,20/02/14,00:00,1828.75000,1842.65002,1825.05005,1839.78003,0
SP500,21/02/14,00:00,1839.78003,1845.98999,1835.68005,1836.25000,0
SP500,24/02/14,00:00,1836.25000,1858.68005,1836.25000,1847.60999,0
SP500,25/02/14,00:00,1847.60999,1852.79004,1840.28003,1845.12000,0
SP500,26/02/14,00:00,1845.12000,1852.58997,1841.01001,1845.16003,0
SP500,27/02/14,00:00,1845.16003,1854.35999,1841.47998,1854.29004,0
SP500,28/02/14,00:00,1854.29004,1867.87000,1847.95996,1859.44995,0
SP500,03/03/14,00:00,1859.44995,1859.44995,1835.04004,1845.72998,0
SP500,04/03/14,00:00,1845.72998,1876.03003,1845.72998,1873.91003,0
SP500,05/03/14,00:00,1873.91003,1876.41003,1871.28003,1873.81006,0
SP500,06/03/14,00:00,1873.81006,1881.90002,1873.81006,1877.03003,0
SP500,07/03/14,00:00,1877.03003,1883.43005,1870.92004,1878.04004,0
SP500,10/03/14,00:00,1878.04004,1878.04004,1867.39001,1877.17004,0
SP500,11/03/14,00:00,1877.17004,1882.16003,1864.02002,1867.63000,0
SP500,12/03/14,00:00,1867.63000,1868.29004,1854.57996,1868.19995,0
SP500,13/03/14,00:00,1868.19995,1874.25000,1842.07996,1846.33997,0
SP500,14/03/14,00:00,1846.33997,1852.08997,1839.72998,1841.13000,0
