<TICKER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
NASDAQ.GOOG,03/01/14,18:00,1115.27002,1116.58997,1112.79004,1114.18994,6489
NASDAQ.GOOG,03/01/14,19:00,1113.78003,1115.32996,1111.54004,1115.00000,9394
NASDAQ.GOOG,03/01/14,20:00,1114.68005,1114.68005,1105.34998,1105.64001,12527
NASDAQ.GOOG,03/01/14,21:00,1105.65002,1109.08997,1105.65002,1107.84998,8494
NASDAQ.GOOG,03/01/14,22:00,1107.35999,1107.35999,1106.06006,1106.30005,5606
NASDAQ.GOOG,03/01/14,23:00,1106.79004,1109.51001,1106.51001,1108.10999,5869
NASDAQ.GOOG,04/01/14,00:00,1107.08997,1109.39001,1104.93994,1105.20996,22462
NASDAQ.GOOG,06/01/14,18:00,1113.03003,1113.89001,1108.10999,1112.18994,17035
NASDAQ.GOOG,06/01/14,19:00,1111.72998,1116.30005,1110.12000,1110.12000,13927
NASDAQ.GOOG,06/01/14,20:00,1110.68994,1110.68994,1106.88000,1109.53003,7296
NASDAQ.GOOG,06/01/14,21:00,1109.43994,1110.50000,1108.43994,1110.14001,2934
NASDAQ.GOOG,06/01/14,22:00,1109.22998,1113.15002,1108.62000,1113.05005,3174
NASDAQ.GOOG,06/01/14,23:00,1113.00000,1118.75000,1113.00000,1117.83997,7999
NASDAQ.GOOG,07/01/14,00:00,1117.69995,1118.13000,1115.41003,1117.58997,13174
NASDAQ.GOOG,07/01/14,18:00,1124.00000,1129.14001,1121.33997,1128.54004,24542
NASDAQ.GOOG,07/01/14,19:00,1128.68005,1134.82996,1126.93994,1133.45996,15555
NASDAQ.GOOG,07/01/14,20:00,1134.05005,1135.93994,1133.37000,1135.51001,12630
NASDAQ.GOOG,07/01/14,21:00,1135.43994,1136.53003,1132.56995,1132.79004,10807
NASDAQ.GOOG,07/01/14,22:00,1133.08997,1135.19995,1132.77002,1134.51001,5083
NASDAQ.GOOG,07/01/14,23:00,1134.43994,1137.84998,1132.60999,1137.66003,11060
NASDAQ.GOOG,08/01/14,00:00,1137.88000,1139.67004,1137.72998,1139.31995,21971
NASDAQ.GOOG,08/01/14,18:00,1146.48999,1146.73999,1141.14001,1142.90002,22093
NASDAQ.GOOG,08/01/14,19:00,1142.82996,1146.16003,1139.21997,1139.21997,18057
NASDAQ.GOOG,08/01/14,20:00,1139.40002,1143.00000,1138.13000,1142.07996,17541
NASDAQ.GOOG,08/01/14,21:00,1142.55005,1143.81006,1141.04004,1141.28003,4327
NASDAQ.GOOG,08/01/14,22:00,1141.51001,1142.00000,1139.50000,1140.48999,3026
NASDAQ.GOOG,08/01/14,23:00,1139.06995,1142.84998,1138.78003,1140.17004,12289
NASDAQ.GOOG,09/01/14,00:00,1140.40002,1140.75000,1133.56006,1140.10999,15246
NASDAQ.GOOG,09/01/14,18:00,1143.14001,1143.14001,1134.52002,1135.91003,10273
NASDAQ.GOOG,09/01/14,19:00,1135.96997,1136.81006,1128.78003,1131.17004,33219
NASDAQ.GOOG,09/01/14,20:00,1129.56995,1130.08997,1127.66003,1128.68005,17156
NASDAQ.GOOG,09/01/14,21:00,1128.57996,1131.00000,1127.62000,1130.58997,12017
NASDAQ.GOOG,09/01/14,22:00,1130.45996,1130.48999,1127.25000,1127.45996,10676
NASDAQ.GOOG,09/01/14,23:00,1127.25000,1129.43005,1125.66003,1128.23999,13285
NASDAQ.GOOG,10/01/14,00:00,1128.87000,1130.34998,1128.78003,1130.16003,12953
NASDAQ.GOOG,10/01/14,18:00,1138.62000,1138.62000,1131.01001,1131.89001,20060
NASDAQ.GOOG,10/01/14,19:00,1131.68005,1131.76001,1122.88000,1125.50000,32011
NASDAQ.GOOG,10/01/14,20:00,1125.52002,1125.52002,1122.91003,1124.63000,21166
