<TICKER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
SP500,01/01/14,00:00,1847.43005,1848.35999,1847.43005,1848.35999,0
SP500,01/01/14,01:10,1848.35999,1848.35999,1848.35999,1848.35999,0
SP500,01/01/14,09:00,1848.35999,1848.35999,1848.35999,1848.35999,0
SP500,02/01/14,02:10,1848.35999,1848.35999,1848.35999,1848.35999,0
SP500,02/01/14,09:00,1848.35999,1848.35999,1848.35999,1848.35999,0
SP500,02/01/14,18:30,1845.85999,1845.85999,1837.68005,1837.68005,0
SP500,02/01/14,18:40,1837.62000,1838.69995,1835.85999,1838.35999,0
SP500,02/01/14,18:50,1838.38000,1839.02002,1837.62000,1838.64001,0
SP500,02/01/14,19:00,1838.59998,1838.59998,1835.01001,1836.29004,0
SP500,02/01/14,19:10,1836.31995,1837.98999,1836.31995,1837.87000,0
SP500,02/01/14,19:20,1837.82996,1837.82996,1836.14001,1836.85999,0
SP500,02/01/14,19:30,1836.87000,1837.06995,1836.27002,1836.27002,0
SP500,02/01/14,19:40,1836.26001,1838.97998,1836.19995,1838.04004,0
SP500,02/01/14,19:50,1838.05005,1838.07996,1837.00000,1837.37000,0
SP500,02/01/14,20:00,1837.35999,1837.71997,1836.31995,1837.68994,0
SP500,02/01/14,20:10,1837.66003,1838.05005,1837.06995,1837.98999,0
SP500,02/01/14,20:20,1837.97998,1838.43005,1837.01001,1837.18005,0
SP500,02/01/14,20:30,1837.18005,1837.19995,1835.65002,1835.65002,0
SP500,02/01/14,20:40,1835.63000,1836.05005,1834.46997,1834.46997,0
SP500,02/01/14,20:50,1834.43005,1834.43005,1831.68005,1832.44995,0
SP500,02/01/14,21:00,1832.50000,1833.65002,1832.50000,1833.54004,0
SP500,02/01/14,21:10,1833.55005,1833.57996,1832.53003,1832.68005,0
SP500,02/01/14,21:20,1832.64001,1832.64001,1831.60999,1831.73999,0
SP500,02/01/14,21:30,1831.72998,1831.93005,1830.92004,1831.93005,0
SP500,02/01/14,21:40,1831.93994,1832.04004,1830.60999,1831.53003,0
SP500,02/01/14,21:50,1831.52002,1832.37000,1831.20996,1832.37000,0
SP500,02/01/14,22:00,1832.43005,1833.18005,1832.29004,1832.29004,0
SP500,02/01/14,22:10,1832.25000,1832.25000,1831.62000,1831.66003,0
SP500,02/01/14,22:20,1831.65002,1832.15002,1831.08997,1831.56006,0
SP500,02/01/14,22:30,1831.53003,1831.53003,1830.59998,1831.06006,0
SP500,02/01/14,22:40,1831.04004,1832.57996,1830.41003,1832.16003,0
SP500,02/01/14,22:50,1832.16003,1832.51001,1831.33997,1832.09998,0
SP500,02/01/14,23:00,1832.10999,1833.06995,1832.10999,1832.92004,0
SP500,02/01/14,23:10,1832.91003,1833.26001,1828.97998,1828.97998,0
SP500,02/01/14,23:20,1828.92004,1829.54004,1828.01001,1829.10999,0
SP500,02/01/14,23:30,1829.13000,1830.40002,1829.12000,1830.38000,0
SP500,02/01/14,23:40,1830.35999,1831.70996,1830.31006,1831.70996,0
SP500,02/01/14,23:50,1831.70996,1831.80005,1830.54004,1830.54004,0
SP500,03/01/14,00:00,1830.47998,1831.13000,1830.27002,1831.13000,0
SP500,03/01/14,00:10,1831.14001,1833.80005,1831.14001,1833.80005,0
SP500,03/01/14,00:20,1833.81006,1833.97998,1833.17004,1833.17004,0
SP500,03/01/14,00:30,1833.09998,1833.09998,1831.38000,1831.39001,0
SP500,03/01/14,00:40,1831.38000,1834.27002,1831.37000,1834.26001,0
SP500,03/01/14,00:50,1834.21997,1834.21997,1832.10999,1832.10999,0
SP500,03/01/14,01:00,1832.10999,1832.16003,1831.96997,1831.98999,0
SP500,03/01/14,02:10,1831.97998,1831.97998,1831.97998,1831.97998,0
SP500,03/01/14,09:00,1831.97998,1831.97998,1831.97998,1831.97998,0
SP500,03/01/14,18:30,1833.20996,1837.30005,1833.20996,1837.29004,0
SP500,03/01/14,18:40,1837.28003,1837.29004,1835.95996,1836.96997,0
SP500,03/01/14,18:50,1836.97998,1837.40002,1836.26001,1837.07996,0
SP500,03/01/14,19:00,1837.06006,1838.06006,1836.43994,1836.59998,0
SP500,03/01/14,19:10,1836.58997,1837.09998,1836.31995,1836.56006,0
SP500,03/01/14,19:20,1836.53003,1836.59998,1836.08997,1836.47998,0
SP500,03/01/14,19:30,1836.47998,1837.03003,1836.37000,1836.62000,0
SP500,03/01/14,19:40,1836.60999,1837.56006,1836.01001,1836.01001,0
SP500,03/01/14,19:50,1835.88000,1836.01001,1835.42004,1835.98999,0
SP500,03/01/14,20:00,1836.01001,1836.55005,1836.01001,1836.55005,0
SP500,03/01/14,20:10,1836.56006,1836.76001,1833.57996,1833.80005,0
SP500,03/01/14,20:20,1833.81995,1834.13000,1832.10999,1832.10999,0
SP500,03/01/14,20:30,1832.09998,1832.23999,1831.58997,1832.08997,0
SP500,03/01/14,20:40,1832.06995,1832.06995,1830.64001,1830.64001,0
SP500,03/01/14,20:50,1830.64001,1831.03003,1829.66003,1829.77002,0
SP500,03/01/14,21:00,1829.81006,1830.06006,1829.17004,1830.06006,0
SP500,03/01/14,21:10,1830.07996,1830.68005,1830.07996,1830.41003,0
SP500,03/01/14,21:20,1830.40002,1831.39001,1830.38000,1831.39001,0
SP500,03/01/14,21:30,1831.40002,1832.09998,1831.26001,1832.09998,0
SP500,03/01/14,21:40,1832.09998,1832.40002,1832.09998,1832.40002,0
SP500,03/01/14,21:50,1832.41003,1832.52002,1831.40002,1831.40002,0
SP500,03/01/14,22:00,1831.40002,1831.72998,1831.18994,1831.71997,0
SP500,03/01/14,22:10,1831.72998,1831.81006,1830.80005,1830.83997,0
SP500,03/01/14,22:20,1830.90002,1831.85999,1830.90002,1831.53003,0
SP500,03/01/14,22:30,1831.51001,1831.51001,1830.09998,1830.72998,0
SP500,03/01/14,22:40,1830.72998,1830.73999,1829.89001,1830.68994,0
SP500,03/01/14,22:50,1830.69995,1831.08997,1830.69995,1830.84998,0
SP500,03/01/14,23:00,1830.84998,1831.81995,1830.83997,1830.97998,0
SP500,03/01/14,23:10,1830.95996,1831.68005,1830.78003,1831.56995,0
SP500,03/01/14,23:20,1831.56006,1831.76001,1831.43005,1831.56995,0
SP500,03/01/14,23:30,1831.58997,1832.15002,1831.43994,1832.15002,0
SP500,03/01/14,23:40,1832.16003,1834.55005,1832.13000,1834.55005,0
SP500,03/01/14,23:50,1834.56006,1835.56006,1834.56006,1834.66003,0
SP500,04/01/14,00:00,1834.67004,1834.67004,1834.02002,1834.34998,0
SP500,04/01/14,00:10,1834.39001,1837.06006,1834.39001,1836.68994,0
SP500,04/01/14,00:20,1836.68005,1836.68005,1835.68994,1835.89001,0
SP500,04/01/14,00:30,1835.90002,1836.71997,1835.90002,1836.07996,0
SP500,04/01/14,00:40,1836.05005,1836.05005,1833.89001,1833.97998,0
SP500,04/01/14,00:50,1833.97998,1833.97998,1831.18005,1831.19995,0
SP500,04/01/14,01:00,1831.18005,1831.37000,1831.18005,1831.37000,0
SP500,04/01/14,02:10,1831.37000,1831.37000,1831.37000,1831.37000,0
SP500,06/01/14,09:00,1831.37000,1831.37000,1831.37000,1831.37000,0
SP500,06/01/14,18:30,1832.31006,1837.03003,1832.31006,1834.46997,0
SP500,06/01/14,18:40,1834.41003,1834.41003,1830.95996,1831.18005,0
SP500,06/01/14,18:50,1831.18994,1832.25000,1830.48999,1832.25000,0
SP500,06/01/14,19:00,1832.25000,1832.27002,1830.03003,1831.12000,0
SP500,06/01/14,19:10,1831.14001,1832.46997,1830.68005,1832.46997,0
SP500,06/01/14,19:20,1832.56006,1833.48999,1832.29004,1832.63000,0
SP500,06/01/14,19:30,1832.64001,1833.33997,1832.64001,1832.83997,0
SP500,06/01/14,19:40,1832.81006,1832.81006,1830.23999,1830.69995,0
SP500,06/01/14,19:50,1830.67004,1831.50000,1828.54004,1828.70996,0
SP500,06/01/14,20:00,1828.66003,1829.10999,1828.19995,1828.91003,0
SP500,06/01/14,20:10,1828.89001,1828.89001,1824.14001,1824.67004,0
SP500,06/01/14,20:20,1824.66003,1825.18005,1824.01001,1825.18005,0
SP500,06/01/14,20:30,1825.19995,1825.71997,1824.25000,1824.64001,0
SP500,06/01/14,20:40,1824.69995,1825.40002,1824.42004,1824.97998,0
SP500,06/01/14,20:50,1824.98999,1826.34998,1824.98999,1826.26001,0
SP500,06/01/14,21:00,1826.28003,1826.68994,1825.45996,1826.34998,0
SP500,06/01/14,21:10,1826.33997,1826.33997,1825.54004,1826.13000,0
SP500,06/01/14,21:20,1826.14001,1826.84998,1826.03003,1826.03003,0
SP500,06/01/14,21:30,1826.01001,1826.01001,1824.48999,1824.81006,0
SP500,06/01/14,21:40,1824.80005,1824.81006,1824.42004,1824.57996,0
SP500,06/01/14,21:50,1824.58997,1826.47998,1824.58997,1826.16003,0
SP500,06/01/14,22:00,1826.14001,1826.14001,1825.39001,1825.39001,0
SP500,06/01/14,22:10,1825.37000,1826.31006,1824.81006,1826.31006,0
SP500,06/01/14,22:20,1826.31995,1826.55005,1826.29004,1826.29004,0
SP500,06/01/14,22:30,1826.27002,1826.31995,1825.53003,1826.17004,0
SP500,06/01/14,22:40,1826.20996,1827.07996,1825.97998,1825.98999,0
SP500,06/01/14,22:50,1826.00000,1829.95996,1826.00000,1829.80005,0
SP500,06/01/14,23:00,1829.73999,1829.79004,1828.26001,1828.26001,0
SP500,06/01/14,23:10,1828.22998,1829.72998,1828.17004,1828.42004,0
SP500,06/01/14,23:20,1828.41003,1829.93994,1828.35999,1828.81006,0
SP500,06/01/14,23:30,1828.80005,1830.46997,1828.80005,1830.44995,0
SP500,06/01/14,23:40,1830.43994,1831.43005,1830.41003,1830.54004,0
SP500,06/01/14,23:50,1830.56006,1831.21997,1830.56006,1831.03003,0
SP500,07/01/14,00:00,1831.03003,1831.06006,1829.29004,1829.84998,0
SP500,07/01/14,00:10,1829.81995,1830.96997,1829.57996,1830.77002,0
SP500,07/01/14,00:20,1830.75000,1830.75000,1830.18005,1830.55005,0
SP500,07/01/14,00:30,1830.55005,1830.55005,1827.79004,1828.08997,0
SP500,07/01/14,00:40,1828.12000,1829.28003,1827.82996,1828.82996,0
SP500,07/01/14,00:50,1828.81006,1829.09998,1827.44995,1827.44995,0
SP500,07/01/14,01:00,1827.35999,1827.35999,1826.68994,1826.77002,0
SP500,07/01/14,02:10,1826.77002,1826.77002,1826.77002,1826.77002,0
SP500,07/01/14,09:00,1826.77002,1826.77002,1826.77002,1826.77002,0
SP500,07/01/14,18:30,1828.70996,1834.81995,1828.70996,1834.81995,0
SP500,07/01/14,18:40,1834.83997,1835.80005,1834.80005,1835.56006,0
SP500,07/01/14,18:50,1835.53003,1837.31995,1835.34998,1837.31995,0
SP500,07/01/14,19:00,1837.32996,1837.96997,1837.32996,1837.68994,0
SP500,07/01/14,19:10,1837.68005,1838.06006,1837.28003,1837.31006,0
SP500,07/01/14,19:20,1837.31995,1838.63000,1837.31995,1837.89001,0
SP500,07/01/14,19:30,1837.90002,1838.68005,1837.90002,1838.68005,0
SP500,07/01/14,19:40,1838.69995,1840.05005,1838.69995,1839.10999,0
SP500,07/01/14,19:50,1839.08997,1839.08997,1838.35999,1838.47998,0
SP500,07/01/14,20:00,1838.48999,1838.77002,1838.01001,1838.01001,0
SP500,07/01/14,20:10,1838.02002,1838.54004,1837.88000,1838.54004,0
SP500,07/01/14,20:20,1838.55005,1838.55005,1837.45996,1837.54004,0
