<TICKER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
MICEX,05/01/12,10:00,1449.06995,1458.14001,1447.09998,1452.98999,3029192
MICEX,05/01/12,11:00,1452.98999,1457.55005,1449.75000,1456.93994,1791228
MICEX,05/01/12,12:00,1456.90002,1457.52002,1442.64001,1446.13000,4203340
MICEX,05/01/12,13:00,1445.44995,1445.68005,1439.77002,1439.96997,2313044
MICEX,05/01/12,14:00,1439.83997,1442.71997,1434.38000,1434.69995,2770972
MICEX,05/01/12,15:00,1434.56995,1439.27002,1432.93994,1438.10999,1868775
MICEX,05/01/12,16:00,1437.89001,1439.31006,1436.38000,1437.17004,1462191
MICEX,05/01/12,17:00,1437.16003,1446.59998,1436.22998,1446.59998,4488097
MICEX,05/01/12,18:00,1446.76001,1449.01001,1434.39001,1434.91003,3698904
MICEX,05/01/12,19:00,1434.95996,1437.65002,1434.95996,1437.38000,15782
MICEX,05/01/12,20:00,1437.23999,1438.51001,1437.23999,1438.22998,2490
MICEX,05/01/12,21:00,1438.25000,1439.03003,1438.25000,1439.03003,2373
MICEX,05/01/12,22:00,1439.04004,1440.43005,1439.04004,1439.52002,3244
MICEX,05/01/12,23:00,1439.55005,1439.82996,1439.32996,1439.32996,425
MICEX,06/01/12,10:00,1436.90002,1440.55005,1433.16003,1434.06006,2215503
MICEX,06/01/12,11:00,1434.01001,1439.06006,1431.96997,1436.03003,1463031
MICEX,06/01/12,12:00,1436.01001,1443.58997,1435.75000,1442.98999,2537060
MICEX,06/01/12,13:00,1443.06995,1445.16003,1440.10999,1440.98999,1167518
MICEX,06/01/12,14:00,1441.01001,1445.18005,1440.95996,1443.33997,1403734
MICEX,06/01/12,15:00,1443.12000,1443.33997,1436.26001,1441.57996,2074346
MICEX,06/01/12,16:00,1441.84998,1448.53003,1441.84998,1445.75000,3457367
MICEX,06/01/12,17:00,1446.02002,1453.92004,1444.78003,1445.85999,4685469
MICEX,06/01/12,18:00,1445.90002,1446.98999,1440.59998,1440.59998,3397453
MICEX,06/01/12,19:00,1440.19995,1440.37000,1436.76001,1439.46997,13699
MICEX,06/01/12,20:00,1439.70996,1439.93005,1439.65002,1439.93005,1583
MICEX,06/01/12,21:00,1439.93005,1439.93005,1438.31995,1438.37000,4109
MICEX,06/01/12,22:00,1438.04004,1438.72998,1437.87000,1438.72998,3362
MICEX,06/01/12,23:00,1438.76001,1438.94995,1438.76001,1438.94995,264
MICEX,09/01/12,10:00,1438.63000,1438.82996,1432.02002,1435.64001,2097494
MICEX,09/01/12,11:00,1434.21997,1439.63000,1432.45996,1439.63000,1733941
MICEX,09/01/12,12:00,1439.57996,1446.02002,1439.57996,1445.01001,3653619
MICEX,09/01/12,13:00,1444.94995,1446.35999,1442.37000,1443.71997,2526020
MICEX,09/01/12,14:00,1444.01001,1446.22998,1442.58997,1443.37000,1624645
MICEX,09/01/12,15:00,1443.10999,1443.18005,1439.31006,1441.31995,1565167
MICEX,09/01/12,16:00,1441.31995,1443.79004,1437.25000,1442.90002,1664265
MICEX,09/01/12,17:00,1443.28003,1443.56006,1439.39001,1443.47998,1340966
MICEX,09/01/12,18:00,1443.80005,1449.45996,1442.38000,1448.35999,2740589
