<TICKER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
RTSI,06/01/14,00:00,1442.72998,1443.84998,1387.22998,1388.28003,520833824
RTSI,08/01/14,00:00,1388.28003,1399.18994,1387.85999,1390.34998,494925024
RTSI,09/01/14,00:00,1390.34998,1398.47998,1387.47998,1388.85999,615421824
RTSI,10/01/14,00:00,1388.85999,1397.20996,1378.69995,1395.91003,891833664
RTSI,13/01/14,00:00,1395.91003,1410.62000,1395.29004,1401.81995,903530240
RTSI,14/01/14,00:00,1401.81995,1401.81995,1374.73999,1388.68994,948098624
RTSI,15/01/14,00:00,1388.68994,1402.14001,1388.40002,1401.78003,1045951424
RTSI,16/01/14,00:00,1401.78003,1406.90002,1394.23999,1397.22998,932740928
RTSI,17/01/14,00:00,1397.22998,1409.17004,1389.58997,1395.79004,950498560
RTSI,20/01/14,00:00,1395.79004,1399.56006,1389.48999,1394.48999,716205184
RTSI,21/01/14,00:00,1394.48999,1402.32996,1391.58997,1395.87000,979596288
RTSI,22/01/14,00:00,1395.87000,1398.31995,1385.05005,1391.75000,1265629312
RTSI,23/01/14,00:00,1391.75000,1397.68005,1381.44995,1381.58997,1092506240
RTSI,24/01/14,00:00,1381.58997,1389.68994,1357.32996,1364.10999,1475775744
RTSI,27/01/14,00:00,1364.10999,1365.38000,1334.54004,1346.51001,1340750464
RTSI,28/01/14,00:00,1346.51001,1354.04004,1330.89001,1332.51001,1159196800
RTSI,29/01/14,00:00,1332.51001,1356.09998,1304.22998,1308.00000,1489974016
RTSI,30/01/14,00:00,1308.00000,1322.08997,1286.66003,1320.90002,1494385408
RTSI,31/01/14,00:00,1320.90002,1323.67004,1294.33997,1301.02002,1209414528
RTSI,03/02/14,00:00,1301.02002,1309.35999,1292.77002,1293.19995,939013632
RTSI,04/02/14,00:00,1293.19995,1293.56006,1265.70996,1291.81995,1024931584
RTSI,05/02/14,00:00,1291.81995,1322.15002,1288.94995,1317.50000,932054080
RTSI,06/02/14,00:00,1317.50000,1332.05005,1314.12000,1330.28003,828297024
RTSI,07/02/14,00:00,1330.28003,1349.00000,1330.28003,1341.48999,900270976
RTSI,10/02/14,00:00,1341.48999,1346.65002,1335.75000,1336.02002,679694656
RTSI,11/02/14,00:00,1336.02002,1350.60999,1333.35999,1341.84998,757113792
RTSI,12/02/14,00:00,1341.84998,1357.56995,1341.12000,1353.17004,813174016
RTSI,13/02/14,00:00,1353.17004,1354.59998,1319.02002,1321.60999,813121088
RTSI,14/02/14,00:00,1321.60999,1347.18994,1321.37000,1343.19995,873659072
RTSI,17/02/14,00:00,1343.19995,1359.57996,1338.94995,1347.41003,806072128
RTSI,18/02/14,00:00,1347.76001,1354.31006,1341.15002,1343.62000,841140672
RTSI,19/02/14,00:00,1342.45996,1342.45996,1302.57996,1306.00000,1185734016
RTSI,20/02/14,00:00,1300.41003,1304.97998,1291.60999,1303.15002,941156992
RTSI,21/02/14,00:00,1305.88000,1318.09998,1304.15002,1315.54004,652437248
RTSI,24/02/14,00:00,1315.56006,1324.43994,1311.22998,1318.97998,556870656
RTSI,25/02/14,00:00,1321.31006,1325.14001,1301.06995,1306.37000,797748608
RTSI,26/02/14,00:00,1306.90002,1307.93005,1281.03003,1286.06995,1000200000
RTSI,27/02/14,00:00,1285.82996,1290.43005,1244.38000,1260.94995,1458709504
RTSI,28/02/14,00:00,1262.91003,1268.38000,1243.95996,1267.27002,1381894784
RTSI,03/03/14,00:00,1239.77002,1239.77002,1087.45996,1115.06006,3149344512
RTSI,04/03/14,00:00,1121.68005,1191.05005,1121.68005,1184.21997,2593940480
RTSI,05/03/14,00:00,1188.18994,1190.58997,1158.40002,1182.05005,1425871488
RTSI,06/03/14,00:00,1182.73999,1194.93994,1129.87000,1164.63000,2037562752
RTSI,07/03/14,00:00,1163.06995,1179.19995,1148.70996,1158.87000,1372121216
RTSI,11/03/14,00:00,1153.56995,1155.96997,1129.04004,1132.05005,1208829952
RTSI,12/03/14,00:00,1126.91003,1126.91003,1098.20996,1100.14001,1413025280
RTSI,13/03/14,00:00,1104.48999,1111.18994,1077.89001,1077.89001,1585266304
RTSI,14/03/14,00:00,1064.18994,1065.25000,1016.01001,1062.46997,2241593856
RTSI,17/03/14,00:00,1070.41003,1119.23999,1063.93005,1114.66003,2508337408
RTSI,18/03/14,00:00,1121.59998,1164.38000,1100.56006,1161.26001,1941942400
RTSI,19/03/14,00:00,1160.78003,1177.77002,1146.50000,1155.81006,1740258304
