<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
LKOH,D,20100111,000000,1744.3200000,1771.0000000,1736.6000000,1750.9800000,2143628
LKOH,D,20100112,000000,1739.9800000,1756.8800000,1707.5000000,1719.8200000,1927095
LKOH,D,20100113,000000,1704.3000000,1734.0000000,1698.6000000,1709.4400000,1778784
LKOH,D,20100114,000000,1720.4800000,1732.0000000,1703.0300000,1726.8000000,1992898
LKOH,D,20100115,000000,1717.0000000,1754.1300000,1712.1300000,1731.9500000,2007059
LKOH,D,20100118,000000,1722.5000000,1755.0000000,1715.0000000,1745.0000000,1477961
LKOH,D,20100119,000000,1743.0000000,1752.4000000,1722.0100000,1749.0000000,1722037
LKOH,D,20100120,000000,1747.0000000,1781.8400000,1721.0100000,1726.9000000,2879915
LKOH,D,20100121,000000,1739.0500000,1741.5000000,1695.1200000,1699.9800000,2659311
LKOH,D,20100122,000000,1690.5900000,1692.8800000,1640.0000000,1675.9900000,2831989
LKOH,D,20100125,000000,1657.4000000,1689.5000000,1651.6000000,1675.0000000,2315176
LKOH,D,20100126,000000,1654.3200000,1659.8000000,1619.0000000,1631.3700000,2378802
LKOH,D,20100127,000000,1628.1100000,1662.8700000,1598.5000000,1638.9600000,2823432
LKOH,D,20100128,000000,1651.0000000,1679.9000000,1641.0000000,1656.1000000,2354490
LKOH,D,20100129,000000,1635.0100000,1686.7300000,1632.9000000,1686.7300000,2161063
LKOH,D,20100201,000000,1670.1100000,1689.7900000,1643.0000000,1685.3000000,1626654
LKOH,D,20100202,000000,1699.9000000,1711.7100000,1687.0100000,1711.0000000,2024260
LKOH,D,20100203,000000,1727.8900000,1733.3800000,1691.0300000,1694.8800000,2418490
LKOH,D,20100204,000000,1694.0000000,1700.8600000,1645.5100000,1661.0600000,2149360
LKOH,D,20100205,000000,1629.0000000,1644.0000000,1600.0200000,1617.0400000,3100969
LKOH,D,20100208,000000,1616.0000000,1634.6100000,1575.0000000,1580.0600000,2855359
LKOH,D,20100209,000000,1620.0000000,1627.0000000,1577.3000000,1594.2900000,2462674
LKOH,D,20100210,000000,1607.2100000,1611.9900000,1556.3600000,1563.0400000,2253760
LKOH,D,20100211,000000,1583.3300000,1584.5000000,1543.0200000,1554.0000000,2145289
LKOH,D,20100212,000000,1568.5000000,1576.0000000,1515.0000000,1517.0000000,2335497
LKOH,D,20100215,000000,1520.0000000,1554.0000000,1515.1100000,1547.5500000,1271625
LKOH,D,20100216,000000,1561.8900000,1588.0000000,1558.7000000,1583.7500000,2116924
LKOH,D,20100217,000000,1591.0000000,1595.1000000,1563.3300000,1566.0100000,1710729
LKOH,D,20100218,000000,1566.0700000,1575.0000000,1534.8000000,1563.0900000,2349069
LKOH,D,20100219,000000,1537.0000000,1590.0000000,1535.0000000,1589.8800000,2201357
LKOH,D,20100224,000000,1578.9400000,1589.0000000,1551.1100000,1566.8300000,1444289
LKOH,D,20100225,000000,1558.0000000,1572.7600000,1530.7700000,1548.8800000,1427248
LKOH,D,20100226,000000,1570.0000000,1585.0000000,1545.3100000,1579.8500000,1701059
LKOH,D,20100227,000000,1587.7400000,1589.0700000,1573.0000000,1574.0000000,461193
LKOH,D,20100301,000000,1587.0000000,1610.0000000,1571.0000000,1602.3700000,2216655
LKOH,D,20100302,000000,1598.0000000,1624.0000000,1591.5000000,1622.5000000,2123222
LKOH,D,20100303,000000,1616.4000000,1637.0600000,1596.0000000,1624.1600000,2232128
LKOH,D,20100304,000000,1618.0000000,1650.2300000,1613.0100000,1626.0000000,2110491
LKOH,D,20100305,000000,1633.3900000,1648.0000000,1624.0000000,1641.8600000,2009971
LKOH,D,20100309,000000,1634.1200000,1639.4700000,1593.0000000,1603.0000000,2675591
LKOH,D,20100310,000000,1598.8800000,1619.0200000,1575.2500000,1576.0000000,3254863
LKOH,D,20100311,000000,1573.0000000,1597.3000000,1566.0400000,1580.0000000,2011445
LKOH,D,20100312,000000,1589.9200000,1613.3300000,1583.0700000,1603.6600000,1898917
LKOH,D,20100315,000000,1593.6400000,1607.7700000,1586.3000000,1590.8800000,1495194
LKOH,D,20100316,000000,1595.9800000,1636.0000000,1591.2200000,1633.1400000,2322422
LKOH,D,20100317,000000,1649.0000000,1715.0200000,1645.0000000,1690.7500000,5904207
LKOH,D,20100318,000000,1680.7500000,1727.4100000,1672.5000000,1704.1000000,3632525
LKOH,D,20100319,000000,1708.8900000,1717.3700000,1678.5000000,1688.2500000,2507506
LKOH,D,20100322,000000,1671.0000000,1696.0000000,1650.1700000,1689.9600000,2572428
LKOH,D,20100323,000000,1699.8000000,1719.0300000,1650.0300000,1664.0000000,4117323
LKOH,D,20100324,000000,1664.0000000,1670.0000000,1631.0000000,1648.9500000,4427513
LKOH,D,20100325,000000,1638.7700000,1653.0000000,1624.4400000,1631.1000000,2986720
LKOH,D,20100326,000000,1631.0400000,1657.6000000,1622.5000000,1646.0000000,1761752
LKOH,D,20100329,000000,1645.0000000,1680.0000000,1636.9400000,1674.1000000,1200032
LKOH,D,20100330,000000,1682.0000000,1686.0400000,1658.2200000,1665.0000000,2027413
LKOH,D,20100331,000000,1660.9900000,1688.1500000,1659.0600000,1670.5000000,2042229
LKOH,D,20100401,000000,1684.9900000,1700.8000000,1675.4900000,1696.0000000,1567522
LKOH,D,20100402,000000,1700.9500000,1713.4900000,1689.0000000,1701.0000000,1029941
LKOH,D,20100405,000000,1712.8700000,1729.7500000,1693.6100000,1729.5000000,1356826
LKOH,D,20100406,000000,1729.2100000,1777.0000000,1725.0100000,1767.6700000,3733586
LKOH,D,20100407,000000,1771.0000000,1773.2000000,1735.0000000,1750.6300000,2359790
LKOH,D,20100408,000000,1739.0000000,1747.8400000,1720.0000000,1728.8300000,1955674
LKOH,D,20100409,000000,1741.5800000,1754.0000000,1733.2000000,1740.0600000,1226686
LKOH,D,20100412,000000,1750.1000000,1754.0000000,1730.0000000,1745.7400000,1333152
LKOH,D,20100413,000000,1730.0000000,1744.7700000,1715.2200000,1728.9100000,1636565
LKOH,D,20100414,000000,1739.9200000,1751.0000000,1734.0200000,1745.9600000,1794838
LKOH,D,20100415,000000,1757.7700000,1772.1500000,1738.0500000,1765.0500000,2324885
LKOH,D,20100416,000000,1751.9500000,1760.9900000,1724.3100000,1730.0000000,2693532
LKOH,D,20100419,000000,1707.1000000,1710.0000000,1667.2500000,1684.1800000,3094062
LKOH,D,20100420,000000,1696.0500000,1710.0000000,1685.2500000,1689.2000000,1758502
LKOH,D,20100421,000000,1703.0000000,1714.0000000,1690.0000000,1698.8900000,1651129
LKOH,D,20100422,000000,1696.0000000,1709.9300000,1671.2600000,1682.2200000,2367028
LKOH,D,20100423,000000,1683.0000000,1711.8400000,1682.0000000,1702.8900000,1515224
LKOH,D,20100426,000000,1716.5100000,1729.0000000,1705.0000000,1726.0000000,1324209
LKOH,D,20100427,000000,1717.0200000,1719.8900000,1692.0000000,1705.0000000,1423939
LKOH,D,20100428,000000,1680.0000000,1697.2000000,1667.5000000,1673.1100000,2692390
LKOH,D,20100429,000000,1681.0000000,1690.0000000,1668.0000000,1682.0000000,1714056
LKOH,D,20100430,000000,1683.0200000,1685.0000000,1665.0000000,1670.4800000,1678704
LKOH,D,20100504,000000,1675.0100000,1687.4700000,1645.2500000,1650.0000000,2327339
LKOH,D,20100505,000000,1647.0000000,1678.0000000,1632.2200000,1677.0000000,2228146
LKOH,D,20100506,000000,1662.0000000,1672.0000000,1645.2500000,1656.5200000,1812022
LKOH,D,20100507,000000,1618.1600000,1637.5400000,1590.0000000,1600.0200000,2288034
LKOH,D,20100511,000000,1615.0000000,1620.6000000,1591.2500000,1605.0100000,1879117
LKOH,D,20100512,000000,1594.7500000,1633.9900000,1587.0100000,1625.9000000,2110782
LKOH,D,20100513,000000,1635.0000000,1652.0000000,1590.1100000,1605.7200000,2349521
LKOH,D,20100514,000000,1594.0000000,1615.8400000,1584.0100000,1589.9600000,1933615
LKOH,D,20100517,000000,1571.5400000,1604.0000000,1551.1100000,1580.0000000,1763690
LKOH,D,20100518,000000,1580.9800000,1589.0000000,1555.2500000,1558.1200000,1899520
LKOH,D,20100519,000000,1542.7500000,1551.0000000,1519.1100000,1523.5000000,2288745
LKOH,D,20100520,000000,1531.0000000,1549.7700000,1470.2500000,1475.0000000,3135707
LKOH,D,20100521,000000,1480.0000000,1498.0000000,1450.0000000,1474.9300000,3023892
LKOH,D,20100524,000000,1485.0000000,1502.7300000,1463.5000000,1477.1100000,1381446
LKOH,D,20100525,000000,1439.7800000,1447.0000000,1400.0100000,1400.9300000,1932825
LKOH,D,20100526,000000,1428.0300000,1468.0000000,1421.0100000,1451.3100000,2079658
LKOH,D,20100527,000000,1460.0600000,1515.9600000,1453.1100000,1503.9900000,2607230
LKOH,D,20100528,000000,1509.4200000,1514.0000000,1461.1000000,1476.7800000,2080249
LKOH,D,20100531,000000,1482.0000000,1527.4400000,1474.0000000,1523.0600000,1044621
LKOH,D,20100601,000000,1508.0000000,1517.9000000,1476.1000000,1508.1000000,2108600
LKOH,D,20100602,000000,1492.5200000,1552.0000000,1486.8300000,1549.9300000,2582968
LKOH,D,20100603,000000,1572.8900000,1603.9900000,1565.5600000,1591.0000000,2326736
LKOH,D,20100604,000000,1591.5000000,1653.0000000,1584.0000000,1621.9700000,4273688
LKOH,D,20100607,000000,1573.0300000,1630.0000000,1570.1500000,1615.0000000,2291593
LKOH,D,20100608,000000,1634.5000000,1641.9800000,1576.0000000,1595.0000000,2673769
LKOH,D,20100609,000000,1610.5500000,1626.3500000,1594.0000000,1605.7000000,1905942
LKOH,D,20100610,000000,1605.7000000,1673.8000000,1592.2200000,1671.9500000,3975200
LKOH,D,20100611,000000,1672.5800000,1690.0000000,1650.3000000,1680.0000000,2627309
LKOH,D,20100615,000000,1675.0000000,1699.6900000,1654.4000000,1697.1800000,2011376
LKOH,D,20100616,000000,1701.7000000,1734.0000000,1691.2500000,1713.0000000,3113218
LKOH,D,20100617,000000,1708.0000000,1733.0000000,1657.5000000,1662.9500000,3361226
LKOH,D,20100618,000000,1670.0500000,1673.6800000,1635.0000000,1653.1100000,2217953
LKOH,D,20100621,000000,1683.0000000,1705.0000000,1678.1000000,1695.2000000,1590430
LKOH,D,20100622,000000,1679.3000000,1699.8600000,1673.3000000,1685.0000000,1315557
LKOH,D,20100623,000000,1674.5000000,1723.8900000,1670.4300000,1700.0000000,1955021
LKOH,D,20100624,000000,1710.0000000,1715.0000000,1682.0000000,1685.9900000,1520285
LKOH,D,20100625,000000,1687.8800000,1713.0000000,1676.0100000,1701.3400000,1947589
LKOH,D,20100628,000000,1707.1700000,1725.0000000,1676.2000000,1685.0000000,1629272
LKOH,D,20100629,000000,1674.7200000,1680.0000000,1642.0000000,1648.3500000,2050691
LKOH,D,20100630,000000,1654.6900000,1662.0200000,1611.6200000,1615.0000000,1774478
LKOH,D,20100701,000000,1603.9400000,1604.0000000,1550.0000000,1550.0900000,2395948
LKOH,D,20100702,000000,1572.0000000,1595.0000000,1546.3000000,1586.4000000,1567723
LKOH,D,20100705,000000,1585.0000000,1608.5000000,1573.2300000,1584.7900000,1059165
LKOH,D,20100706,000000,1601.0000000,1611.8700000,1590.1200000,1604.0000000,1303144
LKOH,D,20100707,000000,1590.0000000,1605.2500000,1581.0000000,1600.7000000,1516848
LKOH,D,20100708,000000,1625.5500000,1628.0000000,1593.9200000,1596.9400000,1248657
LKOH,D,20100709,000000,1605.5500000,1612.9500000,1578.0000000,1591.9400000,811735
LKOH,D,20100712,000000,1591.0000000,1638.3000000,1581.1200000,1625.2300000,1191819
LKOH,D,20100713,000000,1620.0100000,1664.9900000,1616.0100000,1659.0000000,1053197
LKOH,D,20100714,000000,1669.9100000,1674.0000000,1623.0000000,1631.8200000,1449137
LKOH,D,20100715,000000,1647.0100000,1651.0000000,1607.0000000,1609.7000000,1448843
LKOH,D,20100716,000000,1616.1100000,1628.3700000,1588.1500000,1592.0000000,1151792
LKOH,D,20100719,000000,1587.4900000,1616.1600000,1584.3100000,1593.0400000,962380
LKOH,D,20100720,000000,1601.0000000,1610.6400000,1576.0000000,1593.0000000,1173565
LKOH,D,20100721,000000,1602.0000000,1643.8000000,1602.0000000,1637.0400000,1429017
LKOH,D,20100722,000000,1625.9900000,1672.0000000,1619.6000000,1670.0000000,1322788
LKOH,D,20100723,000000,1674.6500000,1690.0000000,1662.3700000,1680.0000000,1068063
LKOH,D,20100726,000000,1690.5000000,1701.9400000,1678.5600000,1694.9800000,1071926
LKOH,D,20100727,000000,1694.9800000,1718.8500000,1686.9200000,1690.2400000,1295276
LKOH,D,20100728,000000,1699.8600000,1754.0000000,1675.2000000,1749.9900000,4742971
LKOH,D,20100729,000000,1760.0000000,1782.5900000,1748.2000000,1759.0500000,2384963
LKOH,D,20100730,000000,1749.9600000,1758.9500000,1711.1100000,1720.0000000,1502040
LKOH,D,20100802,000000,1740.0900000,1749.7500000,1716.6500000,1724.9200000,1535870
LKOH,D,20100803,000000,1736.0100000,1737.5000000,1684.3700000,1693.5000000,1883478
LKOH,D,20100804,000000,1689.0000000,1701.8900000,1677.0100000,1684.4700000,1441638
LKOH,D,20100805,000000,1688.0000000,1717.3400000,1681.6000000,1700.0000000,1344633
LKOH,D,20100806,000000,1707.9800000,1715.0000000,1687.1200000,1696.0000000,1169999
LKOH,D,20100809,000000,1708.1800000,1724.9000000,1700.4000000,1706.0500000,1073355
LKOH,D,20100810,000000,1695.8000000,1704.0000000,1665.0100000,1674.6700000,1370153
LKOH,D,20100811,000000,1659.0000000,1669.5000000,1647.1200000,1657.0000000,1513005
LKOH,D,20100812,000000,1649.9500000,1679.0000000,1647.0200000,1660.0000000,1241291
LKOH,D,20100813,000000,1669.9000000,1671.9500000,1650.0000000,1650.0900000,1213529
LKOH,D,20100816,000000,1658.2600000,1659.3800000,1636.0000000,1650.0000000,970053
LKOH,D,20100817,000000,1656.0000000,1664.4900000,1645.0400000,1652.0100000,1141204
LKOH,D,20100818,000000,1652.1000000,1654.6000000,1640.1600000,1650.0000000,795781
LKOH,D,20100819,000000,1660.0000000,1675.2000000,1637.0000000,1637.0700000,1436319
LKOH,D,20100820,000000,1643.9100000,1650.0000000,1621.0000000,1645.8700000,1741579
LKOH,D,20100823,000000,1649.0000000,1654.0000000,1629.4500000,1644.0000000,1112414
LKOH,D,20100824,000000,1633.9900000,1640.0000000,1625.0000000,1630.0000000,982455
LKOH,D,20100825,000000,1630.0000000,1649.6800000,1629.0900000,1638.3000000,993752
LKOH,D,20100826,000000,1654.2900000,1664.0000000,1644.0000000,1652.9900000,830786
LKOH,D,20100827,000000,1646.9900000,1673.9900000,1641.1300000,1668.0000000,1014956
LKOH,D,20100830,000000,1679.8900000,1682.9900000,1651.0000000,1655.0800000,727150
LKOH,D,20100831,000000,1636.6000000,1647.8400000,1626.1800000,1629.9900000,1311412
LKOH,D,20100901,000000,1638.8900000,1659.0000000,1616.7700000,1656.1800000,1631429
LKOH,D,20100902,000000,1655.0000000,1676.5700000,1650.0500000,1676.0000000,1199679
LKOH,D,20100903,000000,1677.0000000,1686.9200000,1660.7800000,1674.0100000,1118997
LKOH,D,20100906,000000,1680.0200000,1683.9900000,1661.8000000,1669.9400000,520829
LKOH,D,20100907,000000,1662.0000000,1677.7700000,1655.1900000,1671.0000000,1105933
LKOH,D,20100908,000000,1663.2400000,1691.0000000,1663.0000000,1678.0000000,1031671
LKOH,D,20100909,000000,1685.0000000,1723.8900000,1676.6100000,1715.0000000,1563408
LKOH,D,20100910,000000,1714.6700000,1720.0000000,1700.0000000,1713.0000000,866689
LKOH,D,20100913,000000,1726.5400000,1733.7100000,1705.0000000,1713.5100000,1023553
LKOH,D,20100914,000000,1706.1200000,1718.9800000,1697.3900000,1703.0000000,1208518
LKOH,D,20100915,000000,1699.0000000,1724.0000000,1690.3200000,1720.9800000,1408753
LKOH,D,20100916,000000,1715.0700000,1733.0000000,1707.0000000,1721.2000000,1152124
LKOH,D,20100917,000000,1735.0000000,1739.0000000,1697.0100000,1702.0000000,1087290
LKOH,D,20100920,000000,1707.9900000,1728.5000000,1703.0300000,1728.2700000,815791
LKOH,D,20100921,000000,1730.0000000,1753.0000000,1721.0500000,1743.3000000,1648226
LKOH,D,20100922,000000,1742.0000000,1809.9800000,1734.0000000,1798.0500000,4370140
LKOH,D,20100923,000000,1803.0000000,1814.9400000,1773.2600000,1797.0000000,2393473
LKOH,D,20100924,000000,1797.9900000,1808.2800000,1775.0000000,1802.0000000,1847309
LKOH,D,20100927,000000,1820.0000000,1821.0000000,1723.1200000,1728.9600000,3411692
LKOH,D,20100928,000000,1720.0000000,1755.0000000,1692.0000000,1724.8500000,3828704
LKOH,D,20100929,000000,1732.9900000,1738.0600000,1706.0200000,1708.1700000,1253287
LKOH,D,20100930,000000,1712.8300000,1740.3100000,1708.1300000,1733.0400000,1668208
LKOH,D,20101001,000000,1729.7300000,1765.0000000,1725.0600000,1749.0000000,1823905
LKOH,D,20101004,000000,1750.0000000,1761.0000000,1727.5000000,1740.0100000,1286354
LKOH,D,20101005,000000,1740.0100000,1758.4300000,1725.2500000,1754.1000000,1445622
LKOH,D,20101006,000000,1764.4000000,1784.0000000,1747.5000000,1760.5800000,1880001
LKOH,D,20101007,000000,1765.0000000,1765.0000000,1741.3000000,1742.9500000,1042367
LKOH,D,20101008,000000,1740.0000000,1748.0000000,1714.0200000,1728.5000000,1461084
LKOH,D,20101011,000000,1740.0000000,1752.0000000,1734.2400000,1750.0000000,964259
LKOH,D,20101012,000000,1736.0500000,1766.9900000,1731.5000000,1757.5000000,1158977
LKOH,D,20101013,000000,1765.5000000,1791.0000000,1764.0000000,1785.0000000,1956565
LKOH,D,20101014,000000,1794.0000000,1798.0000000,1781.0100000,1797.0000000,1287925
LKOH,D,20101015,000000,1790.2100000,1826.7000000,1777.0000000,1785.0000000,2894117
LKOH,D,20101018,000000,1772.3000000,1783.9200000,1760.0300000,1780.1000000,1496634
LKOH,D,20101019,000000,1780.0000000,1792.9900000,1740.0000000,1751.1300000,1544703
LKOH,D,20101020,000000,1745.0100000,1754.0000000,1726.6900000,1745.8100000,1322673
LKOH,D,20101021,000000,1750.0000000,1774.9400000,1732.4000000,1758.4900000,1768720
LKOH,D,20101022,000000,1750.3000000,1769.0000000,1734.0000000,1735.0000000,1506662
LKOH,D,20101025,000000,1750.8000000,1756.8000000,1739.0000000,1740.7300000,972103
LKOH,D,20101026,000000,1740.0000000,1754.0000000,1730.0000000,1740.8500000,1067033
