<TICKER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
MICEX,05/01/12,00:00,1449.06995,1458.14001,1432.93994,1439.32996,25650056
MICEX,06/01/12,00:00,1436.90002,1453.92004,1431.96997,1438.94995,22424496
MICEX,09/01/12,00:00,1438.63000,1449.45996,1432.02002,1446.43994,18960834
MICEX,10/01/12,00:00,1448.20996,1478.70996,1448.20996,1473.95996,52313156
MICEX,11/01/12,00:00,1473.37000,1480.28003,1458.73999,1470.23999,51970872
MICEX,12/01/12,00:00,1468.71997,1485.13000,1457.78003,1463.17004,50279348
MICEX,13/01/12,00:00,1464.21997,1478.12000,1458.75000,1459.41003,43613428
MICEX,16/01/12,00:00,1455.04004,1467.41003,1445.97998,1465.91003,30236488
MICEX,17/01/12,00:00,1471.50000,1494.94995,1471.50000,1484.71997,46819888
MICEX,18/01/12,00:00,1485.59998,1499.71997,1475.56995,1496.34998,40017120
MICEX,19/01/12,00:00,1497.68005,1505.96997,1490.46997,1505.75000,52492380
MICEX,20/01/12,00:00,1506.14001,1506.51001,1486.17004,1490.41003,40288472
MICEX,23/01/12,00:00,1489.98999,1502.16003,1477.02002,1496.08997,49532904
MICEX,24/01/12,00:00,1495.25000,1496.39001,1480.65002,1489.41003,40299508
MICEX,25/01/12,00:00,1492.81995,1507.40002,1492.05005,1504.22998,58966704
MICEX,26/01/12,00:00,1504.93005,1519.51001,1503.51001,1512.07996,73866104
MICEX,27/01/12,00:00,1510.14001,1518.40002,1503.38000,1511.60999,48908876
MICEX,30/01/12,00:00,1507.30005,1509.17004,1492.04004,1500.51001,40198272
MICEX,31/01/12,00:00,1501.39001,1518.34998,1501.39001,1510.91003,44096104
MICEX,01/02/12,00:00,1510.30005,1545.77002,1504.17004,1544.64001,57052628
MICEX,02/02/12,00:00,1544.23999,1547.58997,1532.44995,1540.69995,63303812
MICEX,03/02/12,00:00,1541.30005,1569.20996,1536.33997,1569.18005,46146088
MICEX,06/02/12,00:00,1567.60999,1570.44995,1557.87000,1563.09998,43613932
MICEX,07/02/12,00:00,1563.56995,1571.67004,1546.33997,1556.03003,45517384
MICEX,08/02/12,00:00,1555.83997,1571.42004,1551.18994,1554.95996,54313828
MICEX,09/02/12,00:00,1554.70996,1565.90002,1532.77002,1543.16003,64973148
MICEX,10/02/12,00:00,1540.23999,1540.23999,1521.82996,1524.92004,44967264
MICEX,13/02/12,00:00,1525.95996,1561.73999,1525.95996,1561.44995,46608480
MICEX,14/02/12,00:00,1558.09998,1574.75000,1553.70996,1556.21997,46161472
MICEX,15/02/12,00:00,1565.45996,1582.66003,1565.45996,1573.42004,47979608
MICEX,16/02/12,00:00,1571.40002,1578.09998,1554.42004,1578.09998,45049712
MICEX,17/02/12,00:00,1580.41003,1585.03003,1559.92004,1569.42004,38579396
MICEX,20/02/12,00:00,1573.43005,1585.73999,1573.43005,1576.68005,26520670
MICEX,21/02/12,00:00,1577.02002,1578.58997,1555.59998,1559.81006,36586928
MICEX,22/02/12,00:00,1560.43994,1571.13000,1534.93005,1537.50000,44511692
MICEX,24/02/12,00:00,1544.45996,1600.60999,1544.45996,1599.92004,68147512
MICEX,27/02/12,00:00,1591.76001,1607.68994,1585.51001,1595.56995,52817240
MICEX,28/02/12,00:00,1597.05005,1604.21997,1570.25000,1579.28003,45163004
MICEX,29/02/12,00:00,1579.68005,1602.71997,1579.38000,1594.31995,44201320
MICEX,01/03/12,00:00,1590.45996,1598.93994,1577.97998,1598.82996,43069456
MICEX,02/03/12,00:00,1599.25000,1616.76001,1587.81995,1614.15002,47041248
MICEX,05/03/12,00:00,1611.90002,1629.52002,1608.57996,1622.43994,47527600
MICEX,06/03/12,00:00,1622.42004,1622.42004,1551.18994,1551.29004,62403152
MICEX,07/03/12,00:00,1553.92004,1574.81995,1552.71997,1571.65002,44947924
MICEX,11/03/12,00:00,1582.32996,1608.59998,1582.32996,1604.42004,17294156
MICEX,12/03/12,00:00,1595.95996,1619.19995,1592.56006,1603.73999,48931576
MICEX,13/03/12,00:00,1607.95996,1619.90002,1606.19995,1619.90002,40362728
MICEX,14/03/12,00:00,1621.26001,1634.31006,1619.68005,1624.47998,67103084
MICEX,15/03/12,00:00,1627.42004,1639.62000,1618.38000,1622.22998,78777672
MICEX,16/03/12,00:00,1625.47998,1629.01001,1608.84998,1616.44995,45504460
MICEX,19/03/12,00:00,1617.31006,1626.81006,1579.17004,1588.57996,50405340
MICEX,20/03/12,00:00,1588.30005,1594.06995,1554.44995,1559.01001,46952068
MICEX,21/03/12,00:00,1561.32996,1572.22998,1542.15002,1554.04004,51068196
MICEX,22/03/12,00:00,1552.73999,1561.10999,1525.67004,1530.19995,47585084
MICEX,23/03/12,00:00,1532.43994,1545.93994,1518.23999,1544.54004,39542684
MICEX,26/03/12,00:00,1544.45996,1568.84998,1541.06006,1567.26001,42099416
MICEX,27/03/12,00:00,1569.90002,1574.27002,1549.28003,1555.53003,40937652
MICEX,28/03/12,00:00,1553.51001,1553.78003,1512.62000,1516.10999,52429904
MICEX,29/03/12,00:00,1516.51001,1521.57996,1486.93005,1504.38000,50847032
MICEX,30/03/12,00:00,1503.98999,1531.89001,1503.98999,1518.29004,54689160
MICEX,02/04/12,00:00,1522.89001,1537.72998,1508.31995,1526.96997,38402376
MICEX,03/04/12,00:00,1528.53003,1556.50000,1528.41003,1544.90002,48968696
MICEX,04/04/12,00:00,1540.76001,1545.52002,1506.65002,1514.76001,46749584
MICEX,05/04/12,00:00,1514.46997,1527.83997,1495.48999,1524.93994,47260544
MICEX,06/04/12,00:00,1526.16003,1529.71997,1494.66003,1499.05005,26131662
MICEX,09/04/12,00:00,1498.15002,1511.42004,1477.46997,1509.10999,33890416
MICEX,10/04/12,00:00,1509.82996,1520.12000,1486.21997,1486.21997,43151416
MICEX,11/04/12,00:00,1487.66003,1520.37000,1487.66003,1507.53003,42539444
MICEX,12/04/12,00:00,1509.70996,1512.44995,1488.81995,1502.96997,42351568
MICEX,13/04/12,00:00,1500.31006,1516.37000,1496.93005,1504.83997,43791332
MICEX,16/04/12,00:00,1496.71997,1503.56995,1474.95996,1478.52002,45074080
MICEX,17/04/12,00:00,1477.79004,1481.22998,1463.22998,1478.64001,46369944
MICEX,18/04/12,00:00,1480.07996,1485.43994,1465.50000,1469.75000,33895532
MICEX,19/04/12,00:00,1470.44995,1503.77002,1469.58997,1488.32996,47259332
MICEX,20/04/12,00:00,1491.41003,1506.77002,1485.17004,1503.60999,35032292
MICEX,23/04/12,00:00,1503.27002,1503.27002,1462.75000,1467.43005,35928980
MICEX,24/04/12,00:00,1468.84998,1472.12000,1445.84998,1457.52002,34211972
MICEX,25/04/12,00:00,1457.87000,1470.18005,1457.87000,1462.07996,27429266
MICEX,26/04/12,00:00,1465.52002,1467.16003,1440.81995,1452.00000,31132482
MICEX,27/04/12,00:00,1446.18994,1470.67004,1439.97998,1470.00000,35325500
