<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
SPFB.RTS,D,20120103,000000,137495.0000000,143880.0000000,137495.0000000,143445.0000000,474009
SPFB.RTS,D,20120104,000000,143375.0000000,144085.0000000,141405.0000000,143380.0000000,514205
SPFB.RTS,D,20120105,000000,143345.0000000,144295.0000000,139915.0000000,140995.0000000,703633
SPFB.RTS,D,20120106,000000,140870.0000000,142900.0000000,139245.0000000,141180.0000000,653903
SPFB.RTS,D,20120109,000000,141140.0000000,142685.0000000,139970.0000000,141835.0000000,630057
SPFB.RTS,D,20120110,000000,141850.0000000,146955.0000000,141850.0000000,146005.0000000,828506
SPFB.RTS,D,20120111,000000,145980.0000000,146465.0000000,143600.0000000,144885.0000000,1127104
SPFB.RTS,D,20120112,000000,144970.0000000,147360.0000000,143900.0000000,144175.0000000,1148407
SPFB.RTS,D,20120113,000000,144200.0000000,146250.0000000,142325.0000000,142680.0000000,1272556
SPFB.RTS,D,20120116,000000,142550.0000000,145485.0000000,141315.0000000,145250.0000000,934926
SPFB.RTS,D,20120117,000000,145275.0000000,149060.0000000,145275.0000000,146090.0000000,1162123
SPFB.RTS,D,20120118,000000,146170.0000000,149700.0000000,146080.0000000,149285.0000000,1222499
SPFB.RTS,D,20120119,000000,149300.0000000,150745.0000000,148000.0000000,150385.0000000,1068013
SPFB.RTS,D,20120120,000000,150450.0000000,150975.0000000,148130.0000000,148790.0000000,1016948
SPFB.RTS,D,20120123,000000,148790.0000000,152785.0000000,147900.0000000,151465.0000000,1159797
SPFB.RTS,D,20120124,000000,151450.0000000,152435.0000000,150220.0000000,152320.0000000,1147828
SPFB.RTS,D,20120125,000000,152370.0000000,156165.0000000,152080.0000000,155745.0000000,1192322
SPFB.RTS,D,20120126,000000,155775.0000000,157950.0000000,155160.0000000,156500.0000000,1179413
SPFB.RTS,D,20120127,000000,156440.0000000,158140.0000000,155285.0000000,157900.0000000,1147324
SPFB.RTS,D,20120130,000000,157900.0000000,157900.0000000,153775.0000000,155660.0000000,1209097
SPFB.RTS,D,20120131,000000,155840.0000000,158360.0000000,155780.0000000,156250.0000000,1223573
SPFB.RTS,D,20120201,000000,156220.0000000,161330.0000000,155180.0000000,160715.0000000,1354889
SPFB.RTS,D,20120202,000000,160650.0000000,161085.0000000,158560.0000000,159930.0000000,1311875
SPFB.RTS,D,20120203,000000,159980.0000000,164560.0000000,159335.0000000,164520.0000000,1198597
SPFB.RTS,D,20120206,000000,164500.0000000,164500.0000000,161585.0000000,163355.0000000,1029342
SPFB.RTS,D,20120207,000000,163435.0000000,165475.0000000,162185.0000000,165045.0000000,1240496
SPFB.RTS,D,20120208,000000,165095.0000000,166585.0000000,163630.0000000,164960.0000000,1095337
SPFB.RTS,D,20120209,000000,164995.0000000,166060.0000000,161930.0000000,163550.0000000,1437221
SPFB.RTS,D,20120210,000000,163405.0000000,163405.0000000,159160.0000000,159765.0000000,1214611
SPFB.RTS,D,20120213,000000,159770.0000000,165160.0000000,159770.0000000,164635.0000000,1053769
SPFB.RTS,D,20120214,000000,164605.0000000,165865.0000000,162170.0000000,162225.0000000,1231035
SPFB.RTS,D,20120215,000000,162300.0000000,168335.0000000,162300.0000000,164600.0000000,1303648
SPFB.RTS,D,20120216,000000,164405.0000000,165990.0000000,162040.0000000,165885.0000000,1174564
SPFB.RTS,D,20120217,000000,165995.0000000,166850.0000000,164425.0000000,165355.0000000,1026723
SPFB.RTS,D,20120220,000000,165385.0000000,168030.0000000,165385.0000000,167010.0000000,648843
SPFB.RTS,D,20120221,000000,166930.0000000,167535.0000000,163875.0000000,165340.0000000,1369506
SPFB.RTS,D,20120222,000000,165380.0000000,166930.0000000,162560.0000000,163415.0000000,1370957
SPFB.RTS,D,20120224,000000,163495.0000000,174300.0000000,163495.0000000,173465.0000000,1573376
SPFB.RTS,D,20120227,000000,173285.0000000,174685.0000000,171510.0000000,174135.0000000,1382848
SPFB.RTS,D,20120228,000000,174140.0000000,175195.0000000,170350.0000000,172150.0000000,1372599
SPFB.RTS,D,20120229,000000,172170.0000000,174470.0000000,171615.0000000,172690.0000000,1338302
SPFB.RTS,D,20120301,000000,172580.0000000,174005.0000000,169845.0000000,173920.0000000,1363484
SPFB.RTS,D,20120302,000000,173995.0000000,175410.0000000,170880.0000000,174790.0000000,1253427
