<TICKER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
SP500,05/01/12,00:00,1277.29004,1277.31995,1277.26001,1277.30005,0
SP500,05/01/12,17:00,1277.30005,1277.30005,1265.83997,1268.50000,0
SP500,05/01/12,18:00,1268.48999,1271.83997,1265.71997,1268.96997,0
SP500,05/01/12,19:00,1269.00000,1275.90002,1269.00000,1274.56006,0
SP500,05/01/12,20:00,1274.55005,1279.15002,1274.08997,1279.06006,0
SP500,05/01/12,21:00,1279.08997,1283.02002,1278.58997,1281.79004,0
SP500,05/01/12,22:00,1281.78003,1282.35999,1279.37000,1279.68005,0
SP500,05/01/12,23:00,1279.66003,1281.81995,1278.93994,1281.39001,0
SP500,06/01/12,00:00,1281.38000,1281.38000,1281.04004,1281.06006,0
SP500,06/01/12,17:00,1280.93005,1281.45996,1273.55005,1274.91003,0
SP500,06/01/12,18:00,1274.85999,1279.57996,1273.88000,1277.13000,0
SP500,06/01/12,19:00,1277.10999,1281.76001,1277.10999,1280.60999,0
SP500,06/01/12,20:00,1280.62000,1281.13000,1278.04004,1278.62000,0
SP500,06/01/12,21:00,1278.62000,1281.31006,1277.14001,1280.31006,0
SP500,06/01/12,22:00,1280.31995,1280.83997,1278.82996,1278.82996,0
SP500,06/01/12,23:00,1278.82996,1279.80005,1277.17004,1277.21997,0
SP500,07/01/12,00:00,1277.19995,1277.84998,1277.19995,1277.81006,0
SP500,09/01/12,17:00,1277.82996,1279.90002,1277.21997,1278.15002,0
SP500,09/01/12,18:00,1278.14001,1281.63000,1276.50000,1277.37000,0
SP500,09/01/12,19:00,1277.41003,1278.30005,1274.75000,1277.21997,0
SP500,09/01/12,20:00,1277.21997,1279.43994,1276.80005,1279.03003,0
SP500,09/01/12,21:00,1279.03003,1280.27002,1278.78003,1280.07996,0
SP500,09/01/12,22:00,1280.07996,1281.85999,1279.79004,1280.06995,0
SP500,09/01/12,23:00,1280.07996,1281.68005,1279.93994,1280.63000,0
SP500,10/01/12,00:00,1280.62000,1280.69995,1280.51001,1280.69995,0
SP500,10/01/12,17:00,1284.55005,1294.68005,1284.55005,1293.17004,0
SP500,10/01/12,18:00,1293.21997,1296.18005,1293.21997,1294.37000,0
SP500,10/01/12,19:00,1294.26001,1294.91003,1292.37000,1293.31006,0
SP500,10/01/12,20:00,1293.32996,1293.67004,1289.96997,1291.52002,0
SP500,10/01/12,21:00,1291.53003,1292.35999,1290.16003,1291.59998,0
SP500,10/01/12,22:00,1291.59998,1293.65002,1291.06995,1293.12000,0
SP500,10/01/12,23:00,1293.10999,1293.31006,1290.29004,1291.78003,0
SP500,11/01/12,00:00,1291.80005,1292.07996,1291.80005,1292.07996,0
SP500,11/01/12,17:00,1292.02002,1292.02002,1286.30005,1286.89001,0
SP500,11/01/12,18:00,1286.84998,1290.94995,1285.64001,1288.10999,0
SP500,11/01/12,19:00,1288.09998,1290.03003,1287.10999,1288.84998,0
SP500,11/01/12,20:00,1288.84998,1290.25000,1288.10999,1289.53003,0
SP500,11/01/12,21:00,1289.54004,1292.07996,1289.54004,1290.18005,0
SP500,11/01/12,22:00,1290.18005,1291.39001,1288.96997,1290.48999,0
SP500,11/01/12,23:00,1290.47998,1293.77002,1290.33997,1292.18994,0
SP500,12/01/12,00:00,1292.20996,1292.47998,1292.20996,1292.47998,0
SP500,12/01/12,17:00,1292.47998,1296.57996,1291.56006,1293.15002,0
SP500,12/01/12,18:00,1293.16003,1293.67004,1285.93994,1287.64001,0
SP500,12/01/12,19:00,1287.63000,1290.78003,1287.56995,1290.15002,0
SP500,12/01/12,20:00,1290.16003,1293.02002,1290.08997,1292.97998,0
SP500,12/01/12,21:00,1292.96997,1294.19995,1291.23999,1293.26001,0
SP500,12/01/12,22:00,1293.25000,1294.98999,1291.63000,1294.68005,0
SP500,12/01/12,23:00,1294.69995,1296.60999,1293.97998,1295.48999,0
SP500,13/01/12,00:00,1295.47998,1295.50000,1295.43994,1295.50000,0
SP500,13/01/12,12:00,1295.50000,1295.50000,1295.50000,1295.50000,0
SP500,13/01/12,17:00,1294.81995,1294.81995,1283.18994,1284.93005,0
SP500,13/01/12,18:00,1284.94995,1285.42004,1277.67004,1282.81006,0
SP500,13/01/12,19:00,1282.81995,1286.90002,1282.81995,1285.64001,0
SP500,13/01/12,20:00,1285.60999,1285.60999,1282.02002,1284.00000,0
SP500,13/01/12,21:00,1284.01001,1284.83997,1280.87000,1284.55005,0
SP500,13/01/12,22:00,1284.56006,1286.25000,1283.82996,1286.25000,0
SP500,13/01/12,23:00,1286.26001,1289.34998,1286.26001,1288.43994,0
SP500,14/01/12,00:00,1288.45996,1289.10999,1288.45996,1289.08997,0
SP500,16/01/12,23:00,1289.08997,1289.08997,1289.08997,1289.08997,0
SP500,17/01/12,17:00,1290.21997,1302.85999,1290.21997,1300.42004,0
SP500,17/01/12,18:00,1300.41003,1300.41003,1297.27002,1298.45996,0
SP500,17/01/12,19:00,1298.47998,1300.67004,1298.47998,1300.06006,0
SP500,17/01/12,20:00,1300.05005,1301.15002,1297.66003,1298.54004,0
SP500,17/01/12,21:00,1298.56006,1299.19995,1297.58997,1298.68005,0
SP500,17/01/12,22:00,1298.68994,1298.85999,1293.39001,1294.05005,0
SP500,17/01/12,23:00,1294.05005,1294.22998,1290.98999,1293.45996,0
SP500,18/01/12,00:00,1293.43005,1293.67004,1293.42004,1293.67004,0
SP500,18/01/12,17:00,1293.65002,1298.12000,1291.13000,1297.65002,0
SP500,18/01/12,18:00,1297.67004,1302.35999,1297.67004,1300.79004,0
SP500,18/01/12,19:00,1300.79004,1301.65002,1298.94995,1299.64001,0
SP500,18/01/12,20:00,1299.65002,1304.58997,1299.65002,1304.35999,0
SP500,18/01/12,21:00,1304.34998,1305.25000,1302.66003,1302.79004,0
SP500,18/01/12,22:00,1302.77002,1305.93994,1302.68005,1305.00000,0
SP500,18/01/12,23:00,1304.98999,1307.82996,1304.98999,1307.52002,0
SP500,19/01/12,00:00,1307.55005,1308.04004,1307.55005,1308.04004,0
SP500,19/01/12,17:00,1308.06995,1312.48999,1308.06995,1312.48999,0
SP500,19/01/12,18:00,1312.45996,1313.68994,1308.33997,1312.38000,0
SP500,19/01/12,19:00,1312.33997,1315.20996,1311.93005,1315.16003,0
SP500,19/01/12,20:00,1315.17004,1315.17004,1312.65002,1313.64001,0
SP500,19/01/12,21:00,1313.63000,1315.45996,1313.43005,1314.03003,0
SP500,19/01/12,22:00,1313.98999,1315.09998,1311.87000,1311.88000,0
SP500,19/01/12,23:00,1311.89001,1314.47998,1311.84998,1314.33997,0
SP500,20/01/12,00:00,1314.35999,1314.51001,1314.35999,1314.50000,0
SP500,20/01/12,17:00,1314.48999,1314.48999,1310.81995,1311.91003,0
SP500,20/01/12,18:00,1311.93994,1312.80005,1310.03003,1311.02002,0
SP500,20/01/12,19:00,1311.03003,1311.21997,1309.21997,1310.43994,0
SP500,20/01/12,20:00,1310.44995,1312.44995,1310.35999,1311.92004,0
SP500,20/01/12,21:00,1311.93005,1313.57996,1311.93005,1312.17004,0
SP500,20/01/12,22:00,1312.16003,1312.37000,1310.27002,1311.41003,0
SP500,20/01/12,23:00,1311.43005,1315.06995,1311.43005,1314.98999,0
SP500,21/01/12,00:00,1315.02002,1315.38000,1315.02002,1315.38000,0
SP500,23/01/12,17:00,1315.29004,1320.91003,1314.90002,1320.75000,0
SP500,23/01/12,18:00,1320.76001,1322.20996,1318.76001,1319.16003,0
SP500,23/01/12,19:00,1319.15002,1319.40002,1312.85999,1313.31995,0
SP500,23/01/12,20:00,1313.30005,1313.30005,1309.97998,1311.64001,0
SP500,23/01/12,21:00,1311.63000,1314.71997,1311.56995,1314.71997,0
SP500,23/01/12,22:00,1314.72998,1315.59998,1312.58997,1315.59998,0
SP500,23/01/12,23:00,1315.58997,1317.81995,1314.78003,1316.18994,0
SP500,24/01/12,00:00,1316.18005,1316.18005,1315.96997,1316.00000,0
SP500,24/01/12,17:00,1315.95996,1315.95996,1306.19995,1308.93005,0
SP500,24/01/12,18:00,1308.88000,1312.56995,1307.39001,1311.73999,0
SP500,24/01/12,19:00,1311.71997,1313.84998,1311.20996,1312.16003,0
SP500,24/01/12,20:00,1312.15002,1313.68994,1312.03003,1313.66003,0
SP500,24/01/12,21:00,1313.65002,1313.65002,1310.90002,1312.41003,0
SP500,24/01/12,22:00,1312.42004,1314.35999,1312.42004,1313.09998,0
SP500,24/01/12,23:00,1313.09998,1314.72998,1312.92004,1314.06006,0
SP500,25/01/12,00:00,1314.05005,1314.65002,1314.05005,1314.65002,0
SP500,25/01/12,17:00,1314.40002,1315.75000,1308.25000,1308.40002,0
SP500,25/01/12,18:00,1308.39001,1311.84998,1307.84998,1311.66003,0
SP500,25/01/12,19:00,1311.66003,1313.56006,1311.66003,1312.71997,0
SP500,25/01/12,20:00,1312.72998,1316.92004,1310.44995,1315.25000,0
SP500,25/01/12,21:00,1315.22998,1323.55005,1315.05005,1323.55005,0
SP500,25/01/12,22:00,1323.57996,1324.31995,1319.48999,1322.53003,0
SP500,25/01/12,23:00,1322.53003,1328.15002,1321.71997,1326.41003,0
SP500,26/01/12,00:00,1326.35999,1326.35999,1325.91003,1326.06006,0
SP500,26/01/12,17:00,1326.28003,1333.37000,1326.28003,1333.20996,0
SP500,26/01/12,18:00,1333.18005,1333.18005,1322.78003,1322.78003,0
SP500,26/01/12,19:00,1322.76001,1325.25000,1322.42004,1323.14001,0
SP500,26/01/12,20:00,1323.14001,1323.38000,1320.62000,1323.26001,0
SP500,26/01/12,21:00,1323.26001,1324.06995,1318.87000,1320.18005,0
SP500,26/01/12,22:00,1320.18005,1320.30005,1316.52002,1317.43994,0
SP500,26/01/12,23:00,1317.42004,1318.70996,1313.83997,1317.64001,0
SP500,27/01/12,00:00,1317.65002,1318.53003,1317.65002,1318.43005,0
SP500,27/01/12,17:00,1318.25000,1318.25000,1313.71997,1317.23999,0
SP500,27/01/12,18:00,1317.22998,1317.38000,1312.89001,1314.08997,0
SP500,27/01/12,19:00,1314.10999,1316.68005,1312.43994,1314.54004,0
SP500,27/01/12,20:00,1314.51001,1315.27002,1311.89001,1312.48999,0
SP500,27/01/12,21:00,1312.46997,1316.22998,1312.01001,1315.72998,0
SP500,27/01/12,22:00,1315.73999,1317.09998,1314.48999,1316.92004,0
SP500,27/01/12,23:00,1316.93005,1319.95996,1316.73999,1316.95996,0
SP500,28/01/12,00:00,1316.93005,1316.93005,1316.31995,1316.32996,0
SP500,30/01/12,17:00,1316.16003,1316.16003,1301.66003,1303.83997,0
SP500,30/01/12,18:00,1303.79004,1305.72998,1300.64001,1304.96997,0
SP500,30/01/12,19:00,1304.97998,1308.18994,1304.97998,1306.88000,0
SP500,30/01/12,20:00,1306.92004,1308.48999,1306.69995,1307.69995,0
SP500,30/01/12,21:00,1307.69995,1311.35999,1306.14001,1311.28003,0
SP500,30/01/12,22:00,1311.27002,1313.93005,1310.56995,1312.37000,0
SP500,30/01/12,23:00,1312.35999,1313.26001,1310.28003,1312.39001,0
SP500,31/01/12,00:00,1312.43005,1313.02002,1312.43005,1313.01001,0
SP500,31/01/12,17:00,1313.53003,1321.28003,1313.53003,1317.91003,0
SP500,31/01/12,18:00,1317.92004,1317.92004,1309.03003,1309.39001,0
SP500,31/01/12,19:00,1309.38000,1310.33997,1306.88000,1308.26001,0
SP500,31/01/12,20:00,1308.28003,1310.93994,1308.17004,1309.94995,0
SP500,31/01/12,21:00,1309.93994,1312.30005,1308.79004,1309.23999,0
SP500,31/01/12,22:00,1309.25000,1312.73999,1308.81006,1312.66003,0
SP500,31/01/12,23:00,1312.66003,1313.90002,1311.12000,1312.82996,0
SP500,01/02/12,00:00,1312.80005,1312.80005,1312.39001,1312.41003,0
SP500,01/02/12,17:00,1312.44995,1324.15002,1312.44995,1322.41003,0
SP500,01/02/12,18:00,1322.41003,1327.07996,1321.17004,1326.32996,0
SP500,01/02/12,19:00,1326.39001,1327.34998,1324.98999,1326.80005,0
SP500,01/02/12,20:00,1326.77002,1329.08997,1326.43994,1328.41003,0
SP500,01/02/12,21:00,1328.40002,1330.34998,1327.56995,1327.66003,0
SP500,01/02/12,22:00,1327.68005,1328.40002,1326.76001,1327.72998,0
SP500,01/02/12,23:00,1327.72998,1329.15002,1323.14001,1323.81006,0
SP500,02/02/12,00:00,1323.81995,1324.08997,1323.81995,1324.08997,0
SP500,02/02/12,17:00,1324.23999,1326.81995,1323.25000,1325.39001,0
SP500,02/02/12,18:00,1325.39001,1328.93994,1325.39001,1328.29004,0
SP500,02/02/12,19:00,1328.26001,1328.96997,1324.45996,1325.13000,0
SP500,02/02/12,20:00,1325.14001,1325.66003,1321.59998,1324.40002,0
SP500,02/02/12,21:00,1324.40002,1326.07996,1323.58997,1325.67004,0
SP500,02/02/12,22:00,1325.66003,1326.43994,1324.92004,1325.69995,0
SP500,02/02/12,23:00,1325.69995,1327.44995,1325.40002,1325.70996,0
SP500,03/02/12,00:00,1325.68005,1325.68005,1325.54004,1325.54004,0
SP500,03/02/12,17:00,1326.20996,1339.40002,1326.20996,1339.40002,0
SP500,03/02/12,18:00,1339.44995,1342.84998,1339.44995,1341.97998,0
SP500,03/02/12,19:00,1341.96997,1343.10999,1340.77002,1341.78003,0
SP500,03/02/12,20:00,1341.78003,1344.51001,1341.52002,1343.22998,0
SP500,03/02/12,21:00,1343.25000,1343.97998,1342.47998,1342.62000,0
SP500,03/02/12,22:00,1342.63000,1344.23999,1342.63000,1344.23999,0
SP500,03/02/12,23:00,1344.23999,1345.04004,1342.27002,1344.89001,0
SP500,04/02/12,00:00,1344.85999,1344.90002,1344.66003,1344.90002,0
SP500,06/02/12,17:00,1344.31995,1344.31995,1337.77002,1340.87000,0
SP500,06/02/12,18:00,1340.84998,1341.98999,1338.91003,1340.19995,0
SP500,06/02/12,19:00,1340.21997,1342.31006,1340.21997,1342.31006,0
SP500,06/02/12,20:00,1342.29004,1343.27002,1341.06995,1343.20996,0
SP500,06/02/12,21:00,1343.19995,1343.19995,1340.62000,1341.00000,0
SP500,06/02/12,22:00,1341.01001,1342.68994,1341.01001,1342.37000,0
SP500,06/02/12,23:00,1342.34998,1344.30005,1342.22998,1344.30005,0
SP500,07/02/12,00:00,1344.31006,1344.32996,1344.14001,1344.32996,0
SP500,07/02/12,13:00,1344.32996,1344.32996,1344.32996,1344.32996,0
SP500,07/02/12,17:00,1344.32996,1344.32996,1337.42004,1338.41003,0
SP500,07/02/12,18:00,1338.44995,1344.55005,1336.19995,1344.55005,0
SP500,07/02/12,19:00,1344.57996,1347.12000,1344.57996,1345.83997,0
SP500,07/02/12,20:00,1345.84998,1347.09998,1345.83997,1347.09998,0
SP500,07/02/12,21:00,1347.10999,1347.94995,1345.41003,1347.45996,0
SP500,07/02/12,22:00,1347.44995,1347.53003,1344.97998,1345.07996,0
SP500,07/02/12,23:00,1345.08997,1349.15002,1345.08997,1347.14001,0
SP500,08/02/12,00:00,1347.12000,1347.14001,1347.05005,1347.05005,0
SP500,08/02/12,17:00,1347.04004,1350.45996,1347.04004,1349.94995,0
