<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
LKOH,10,20130108,101000,2020.9000000,2038.9000000,2020.9000000,2027.3000000,27175
LKOH,10,20130108,102000,2027.3000000,2034.9000000,2023.3000000,2026.5000000,49357
LKOH,10,20130108,103000,2025.6000000,2028.6000000,2025.5000000,2027.5000000,29430
LKOH,10,20130108,104000,2027.0000000,2028.0000000,2027.0000000,2027.5000000,7034
LKOH,10,20130108,105000,2027.5000000,2028.0000000,2023.3000000,2026.0000000,15657
LKOH,10,20130108,110000,2025.9000000,2027.2000000,2023.3000000,2026.0000000,7687
LKOH,10,20130108,111000,2026.6000000,2034.0000000,2026.5000000,2028.0000000,14495
LKOH,10,20130108,112000,2028.6000000,2030.0000000,2026.6000000,2030.0000000,11670
LKOH,10,20130108,113000,2030.0000000,2031.4000000,2026.6000000,2030.0000000,5764
LKOH,10,20130108,114000,2029.8000000,2030.0000000,2028.1000000,2029.9000000,1713
LKOH,10,20130108,115000,2030.0000000,2031.3000000,2028.5000000,2030.8000000,3468
LKOH,10,20130108,120000,2030.8000000,2031.3000000,2029.0000000,2030.0000000,3669
LKOH,10,20130108,121000,2029.1000000,2030.0000000,2026.8000000,2028.0000000,7135
LKOH,10,20130108,122000,2028.0000000,2029.7000000,2024.5000000,2028.0000000,34598
LKOH,10,20130108,123000,2028.0000000,2029.0000000,2025.1000000,2028.5000000,53753
LKOH,10,20130108,124000,2027.4000000,2028.7000000,2026.2000000,2028.0000000,27802
LKOH,10,20130108,125000,2028.0000000,2034.0000000,2025.9000000,2030.6000000,111289
LKOH,10,20130108,130000,2030.4000000,2031.2000000,2028.5000000,2030.0000000,18816
LKOH,10,20130108,131000,2030.0000000,2030.0000000,2026.3000000,2027.4000000,10365
LKOH,10,20130108,132000,2027.4000000,2029.9000000,2027.4000000,2029.9000000,8036
LKOH,10,20130108,133000,2029.9000000,2030.9000000,2029.0000000,2030.7000000,3417
LKOH,10,20130108,134000,2030.7000000,2031.0000000,2028.8000000,2029.8000000,13869
LKOH,10,20130108,135000,2029.8000000,2030.5000000,2028.7000000,2029.9000000,10425
LKOH,10,20130108,140000,2029.9000000,2030.0000000,2029.0000000,2030.0000000,3665
LKOH,10,20130108,141000,2030.0000000,2030.2000000,2029.0000000,2030.0000000,7540
LKOH,10,20130108,142000,2030.0000000,2034.0000000,2029.1000000,2032.7000000,26524
LKOH,10,20130108,143000,2032.7000000,2034.0000000,2031.9000000,2032.9000000,7724
LKOH,10,20130108,144000,2032.9000000,2034.5000000,2032.6000000,2033.9000000,29272
LKOH,10,20130108,145000,2033.9000000,2034.0000000,2030.7000000,2032.9000000,14486
LKOH,10,20130108,150000,2032.8000000,2033.9000000,2031.2000000,2033.3000000,7688
LKOH,10,20130108,151000,2033.3000000,2034.0000000,2027.4000000,2028.0000000,12234
LKOH,10,20130108,152000,2028.7000000,2029.5000000,2026.6000000,2026.7000000,3570
LKOH,10,20130108,153000,2027.3000000,2028.8000000,2026.5000000,2027.0000000,5867
LKOH,10,20130108,154000,2027.5000000,2028.9000000,2026.5000000,2028.8000000,1558
LKOH,10,20130108,155000,2028.8000000,2029.0000000,2026.2000000,2027.3000000,10299
LKOH,10,20130108,160000,2027.4000000,2027.8000000,2017.3000000,2018.2000000,19721
LKOH,10,20130108,161000,2018.2000000,2019.0000000,2016.5000000,2019.0000000,7531
LKOH,10,20130108,162000,2018.6000000,2021.0000000,2018.4000000,2020.9000000,2419
LKOH,10,20130108,163000,2020.9000000,2021.0000000,2015.0000000,2017.0000000,22407
LKOH,10,20130108,164000,2016.3000000,2016.9000000,2014.6000000,2016.7000000,13172
LKOH,10,20130108,165000,2016.5000000,2019.7000000,2015.3000000,2019.6000000,5370
LKOH,10,20130108,170000,2019.2000000,2020.0000000,2019.1000000,2019.7000000,988
LKOH,10,20130108,171000,2019.8000000,2020.7000000,2017.9000000,2018.7000000,28528
LKOH,10,20130108,172000,2018.6000000,2021.8000000,2017.5000000,2020.0000000,17566
LKOH,10,20130108,173000,2019.9000000,2020.0000000,2017.7000000,2018.8000000,10570
LKOH,10,20130108,174000,2018.8000000,2022.0000000,2018.8000000,2021.0000000,9439
LKOH,10,20130108,175000,2020.7000000,2022.9000000,2018.1000000,2020.6000000,17475
LKOH,10,20130108,180000,2020.0000000,2022.1000000,2019.2000000,2020.0000000,23898
LKOH,10,20130108,181000,2019.2000000,2019.8000000,2016.1000000,2017.9000000,32198
LKOH,10,20130108,182000,2017.9000000,2018.8000000,2015.3000000,2016.7000000,6860
LKOH,10,20130108,183000,2016.2000000,2019.0000000,2016.2000000,2018.3000000,15631
LKOH,10,20130108,184000,2017.4000000,2024.0000000,2017.4000000,2021.4000000,31998
LKOH,10,20130108,185000,2022.5000000,2027.0000000,2020.6000000,2024.6000000,78957
LKOH,10,20130109,101000,2020.0000000,2026.2000000,2018.0000000,2024.6000000,12089
LKOH,10,20130109,102000,2025.2000000,2028.9000000,2024.9000000,2028.0000000,10286
LKOH,10,20130109,103000,2028.0000000,2031.1000000,2027.0000000,2030.6000000,14147
LKOH,10,20130109,104000,2031.1000000,2031.2000000,2027.0000000,2028.0000000,6341
LKOH,10,20130109,105000,2028.0000000,2030.0000000,2026.9000000,2029.5000000,7310
LKOH,10,20130109,110000,2029.3000000,2029.3000000,2027.5000000,2027.5000000,665
LKOH,10,20130109,111000,2027.5000000,2028.5000000,2026.0000000,2026.8000000,4005
LKOH,10,20130109,112000,2026.8000000,2031.4000000,2024.0000000,2030.0000000,33301
LKOH,10,20130109,113000,2029.6000000,2030.0000000,2027.0000000,2027.9000000,6146
LKOH,10,20130109,114000,2027.2000000,2027.9000000,2024.0000000,2024.3000000,6212
LKOH,10,20130109,115000,2024.2000000,2026.0000000,2023.5000000,2025.7000000,4866
LKOH,10,20130109,120000,2025.2000000,2026.0000000,2024.9000000,2025.9000000,5657
LKOH,10,20130109,121000,2026.0000000,2029.5000000,2025.0000000,2025.6000000,18098
LKOH,10,20130109,122000,2025.0000000,2027.6000000,2017.2000000,2019.2000000,32929
LKOH,10,20130109,123000,2018.5000000,2026.0000000,2017.4000000,2026.0000000,87887
LKOH,10,20130109,124000,2025.3000000,2028.2000000,2025.0000000,2027.9000000,5667
LKOH,10,20130109,125000,2027.5000000,2029.9000000,2026.3000000,2029.9000000,14781
LKOH,10,20130109,130000,2029.8000000,2029.9000000,2028.0000000,2028.0000000,10792
LKOH,10,20130109,131000,2028.0000000,2029.1000000,2025.3000000,2025.6000000,20507
LKOH,10,20130109,132000,2025.6000000,2027.6000000,2018.0000000,2018.5000000,103691
LKOH,10,20130109,133000,2018.7000000,2021.2000000,2015.4000000,2019.0000000,100462
LKOH,10,20130109,134000,2018.0000000,2021.5000000,2017.1000000,2020.9000000,10319
LKOH,10,20130109,135000,2020.9000000,2021.3000000,2017.5000000,2018.2000000,5159
LKOH,10,20130109,140000,2019.2000000,2020.9000000,2018.5000000,2020.9000000,1336
LKOH,10,20130109,141000,2020.9000000,2025.4000000,2020.7000000,2025.4000000,5608
LKOH,10,20130109,142000,2025.0000000,2025.5000000,2022.0000000,2023.4000000,4815
LKOH,10,20130109,143000,2022.5000000,2023.9000000,2022.1000000,2023.6000000,1655
LKOH,10,20130109,144000,2023.0000000,2023.6000000,2022.0000000,2023.6000000,1911
LKOH,10,20130109,145000,2023.0000000,2026.4000000,2022.2000000,2025.2000000,8193
LKOH,10,20130109,150000,2024.0000000,2024.4000000,2020.1000000,2022.8000000,10278
LKOH,10,20130109,151000,2022.6000000,2023.8000000,2021.8000000,2023.8000000,1851
LKOH,10,20130109,152000,2023.2000000,2023.2000000,2021.3000000,2022.7000000,1895
LKOH,10,20130109,153000,2022.7000000,2023.2000000,2022.0000000,2022.9000000,1536
LKOH,10,20130109,154000,2022.9000000,2024.8000000,2022.3000000,2024.8000000,4414
LKOH,10,20130109,155000,2024.9000000,2024.9000000,2023.5000000,2024.7000000,763
LKOH,10,20130109,160000,2024.7000000,2026.0000000,2022.5000000,2023.8000000,12406
LKOH,10,20130109,161000,2023.1000000,2025.4000000,2022.6000000,2025.4000000,5328
LKOH,10,20130109,162000,2025.3000000,2026.0000000,2024.4000000,2025.4000000,15584
LKOH,10,20130109,163000,2024.7000000,2026.1000000,2023.0000000,2025.1000000,42813
LKOH,10,20130109,164000,2025.1000000,2025.4000000,2023.0000000,2024.9000000,12091
LKOH,10,20130109,165000,2024.6000000,2026.5000000,2022.5000000,2024.8000000,52128
LKOH,10,20130109,170000,2024.4000000,2026.0000000,2023.8000000,2025.0000000,41414
LKOH,10,20130109,171000,2024.9000000,2025.4000000,2019.8000000,2020.0000000,32935
LKOH,10,20130109,172000,2020.0000000,2021.6000000,2019.2000000,2021.0000000,4876
LKOH,10,20130109,173000,2021.0000000,2022.8000000,2020.8000000,2022.8000000,7083
LKOH,10,20130109,174000,2022.9000000,2024.0000000,2022.5000000,2023.8000000,6529
