<TICKER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
NASDAQ.AAPL,03/01/12,17:30,409.51001,411.50000,409.00000,411.28000,167170
NASDAQ.AAPL,03/01/12,17:40,411.28000,411.62500,410.64999,411.38000,55365
NASDAQ.AAPL,03/01/12,17:50,411.25000,411.50000,410.85001,411.25000,24732
NASDAQ.AAPL,03/01/12,18:00,411.28000,412.00000,411.16000,411.89999,60123
NASDAQ.AAPL,03/01/12,18:10,411.89001,412.20001,411.57001,412.13000,37065
NASDAQ.AAPL,03/01/12,18:20,412.10001,412.48999,411.95999,412.20001,39172
NASDAQ.AAPL,03/01/12,18:30,412.22000,412.35999,411.84000,411.94000,21733
NASDAQ.AAPL,03/01/12,18:40,411.88000,411.98001,410.62000,410.69000,30643
NASDAQ.AAPL,03/01/12,18:50,410.66000,411.07999,410.22000,410.82999,25495
NASDAQ.AAPL,03/01/12,19:00,410.97000,411.10001,410.75000,410.75000,12782
NASDAQ.AAPL,03/01/12,19:10,410.79999,411.42999,410.75000,411.37000,18986
NASDAQ.AAPL,03/01/12,19:20,411.39001,411.39001,410.82001,411.00000,11400
NASDAQ.AAPL,03/01/12,19:30,410.89001,411.32999,410.89001,411.10001,8921
NASDAQ.AAPL,03/01/12,19:40,411.04999,411.07001,410.75000,410.89001,34055
NASDAQ.AAPL,03/01/12,19:50,410.89001,410.97000,410.75000,410.78500,11496
NASDAQ.AAPL,03/01/12,20:00,410.75000,411.07999,410.75000,411.00000,11563
NASDAQ.AAPL,03/01/12,20:10,411.00000,411.00000,410.44000,410.82001,17408
NASDAQ.AAPL,03/01/12,20:20,410.76999,410.95999,410.54999,410.95001,6570
NASDAQ.AAPL,03/01/12,20:30,410.94000,410.95001,409.89999,409.89999,29261
NASDAQ.AAPL,03/01/12,20:40,409.98999,410.57001,409.94000,409.95999,13019
NASDAQ.AAPL,03/01/12,20:50,409.95001,410.10001,409.56000,409.79501,20196
NASDAQ.AAPL,03/01/12,21:00,409.81000,409.92001,409.29999,409.60001,29312
NASDAQ.AAPL,03/01/12,21:10,409.64999,410.20999,409.49500,410.20001,14045
NASDAQ.AAPL,03/01/12,21:20,410.17001,410.26001,409.78500,409.83499,19252
NASDAQ.AAPL,03/01/12,21:30,409.79999,409.79999,409.24500,409.24500,20961
NASDAQ.AAPL,03/01/12,21:40,409.28000,410.79001,409.28000,410.76999,26777
NASDAQ.AAPL,03/01/12,21:50,410.78000,410.89999,410.66000,410.89999,16294
NASDAQ.AAPL,03/01/12,22:00,410.85001,411.16000,410.82001,410.92001,21677
NASDAQ.AAPL,03/01/12,22:10,410.95001,411.00000,410.50000,410.70999,14005
NASDAQ.AAPL,03/01/12,22:20,410.73999,410.95001,410.66000,410.89999,15376
NASDAQ.AAPL,03/01/12,22:30,410.95999,411.53000,410.89001,411.23001,40058
NASDAQ.AAPL,03/01/12,22:40,411.26999,411.60001,411.23999,411.41000,17252
