<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
DSX,D,20100104,000000,2976.0900000,3017.8000000,2976.0900000,3017.8000000,0
DSX,D,20100105,000000,3014.5600000,3025.4600000,3006.4700000,3012.2300000,0
DSX,D,20100106,000000,3013.0600000,3016.8300000,2997.0500000,3009.6600000,0
DSX,D,20100107,000000,2997.3700000,3012.5500000,2979.8000000,3007.3400000,0
DSX,D,20100108,000000,3016.3800000,3024.5800000,2993.7300000,3017.8500000,0
DSX,D,20100111,000000,3032.1700000,3044.3700000,3007.2300000,3010.2400000,0
DSX,D,20100112,000000,3010.9200000,3019.1700000,2966.1500000,2976.8900000,0
DSX,D,20100113,000000,2966.9400000,2986.2200000,2964.1100000,2978.4100000,0
DSX,D,20100114,000000,2995.3600000,3001.5800000,2972.5400000,2988.8700000,0
DSX,D,20100115,000000,2997.4100000,3008.8200000,2939.5700000,2940.2500000,0
DSX,D,20100118,000000,2951.2000000,2960.5300000,2939.1600000,2957.8700000,0
DSX,D,20100119,000000,2949.8600000,2990.1300000,2923.9900000,2984.8200000,0
DSX,D,20100120,000000,2974.7900000,2984.3600000,2908.1300000,2915.5200000,0
DSX,D,20100121,000000,2918.3000000,2943.9500000,2863.8100000,2863.8100000,0
DSX,D,20100122,000000,2847.5000000,2860.9600000,2808.3000000,2836.8000000,0
DSX,D,20100125,000000,2819.1100000,2845.1500000,2806.5400000,2807.2600000,0
DSX,D,20100126,000000,2785.9700000,2829.1400000,2776.6700000,2827.7400000,0
DSX,D,20100127,000000,2795.6500000,2813.2300000,2771.6800000,2787.0400000,0
DSX,D,20100128,000000,2813.8200000,2825.2700000,2745.5900000,2752.2300000,0
DSX,D,20100129,000000,2755.8800000,2799.4500000,2742.5000000,2776.8300000,0
DSX,D,20100201,000000,2756.4500000,2800.6300000,2748.7300000,2793.0200000,0
DSX,D,20100202,000000,2798.2600000,2833.4000000,2778.1100000,2830.0100000,0
DSX,D,20100203,000000,2835.5600000,2842.6100000,2799.2800000,2804.6100000,0
DSX,D,20100204,000000,2803.4600000,2812.9800000,2704.9500000,2707.4500000,0
DSX,D,20100205,000000,2692.5900000,2696.5400000,2631.7900000,2631.7900000,0
DSX,D,20100208,000000,2658.2400000,2672.5100000,2617.7700000,2665.0900000,0
DSX,D,20100209,000000,2659.0700000,2687.8000000,2643.6400000,2665.9600000,0
DSX,D,20100210,000000,2692.5200000,2725.4100000,2684.2600000,2700.1700000,0
DSX,D,20100211,000000,2715.3300000,2727.6900000,2656.0300000,2680.2700000,0
DSX,D,20100212,000000,2700.8500000,2712.6200000,2660.2400000,2674.4600000,0
DSX,D,20100215,000000,2688.2300000,2705.2800000,2676.8500000,2683.8300000,0
DSX,D,20100216,000000,2702.2300000,2720.7700000,2676.4900000,2720.7700000,0
DSX,D,20100217,000000,2743.9500000,2779.2900000,2743.9500000,2759.0200000,0
DSX,D,20100218,000000,2757.7900000,2781.3100000,2749.4300000,2777.8400000,0
DSX,D,20100219,000000,2755.7700000,2794.7200000,2747.6200000,2793.3900000,0
DSX,D,20100222,000000,2802.3800000,2804.3000000,2775.7200000,2778.1200000,0
DSX,D,20100223,000000,2793.9100000,2801.2000000,2722.3700000,2730.5700000,0
DSX,D,20100224,000000,2734.9500000,2744.0600000,2707.0900000,2734.9500000,0
DSX,D,20100225,000000,2721.9700000,2743.8100000,2677.2100000,2684.4200000,0
DSX,D,20100226,000000,2709.3700000,2729.7900000,2686.3900000,2728.4700000,0
DSX,D,20100301,000000,2752.7400000,2774.8300000,2737.0700000,2772.7000000,0
DSX,D,20100302,000000,2773.8700000,2796.1800000,2762.7600000,2795.4500000,0
DSX,D,20100303,000000,2788.7700000,2825.3900000,2777.2500000,2822.5900000,0
DSX,D,20100304,000000,2803.7000000,2832.7000000,2797.9700000,2816.1000000,0
DSX,D,20100305,000000,2826.1000000,2877.2100000,2821.3500000,2877.2100000,0
DSX,D,20100308,000000,2887.7700000,2890.3700000,2875.4900000,2879.0500000,0
DSX,D,20100309,000000,2883.3900000,2888.5900000,2857.2300000,2880.7100000,0
DSX,D,20100310,000000,2879.2000000,2912.3400000,2874.7200000,2909.4000000,0
DSX,D,20100311,000000,2897.1100000,2910.8600000,2883.2700000,2895.7400000,0
DSX,D,20100312,000000,2900.5500000,2921.8000000,2892.9000000,2898.3600000,0
DSX,D,20100315,000000,2895.3600000,2895.9400000,2868.4500000,2870.5500000,0
DSX,D,20100316,000000,2885.8000000,2913.2800000,2882.7600000,2905.9300000,0
DSX,D,20100317,000000,2921.9800000,2936.2700000,2915.2000000,2931.3100000,0
DSX,D,20100318,000000,2919.6000000,2930.6900000,2910.4400000,2913.7400000,0
DSX,D,20100319,000000,2924.3500000,2933.5100000,2886.1600000,2897.9500000,0
DSX,D,20100322,000000,2887.2000000,2890.5700000,2850.3300000,2890.5700000,0
DSX,D,20100323,000000,2891.8300000,2916.4200000,2889.8300000,2910.5200000,0
DSX,D,20100324,000000,2914.5800000,2920.9200000,2871.0800000,2903.9800000,0
DSX,D,20100325,000000,2907.1500000,2952.1100000,2902.1100000,2948.0900000,0
DSX,D,20100326,000000,2941.2200000,2952.3000000,2933.6600000,2940.9400000,0
DSX,D,20100329,000000,2951.2700000,2961.6200000,2930.1800000,2947.6600000,0
DSX,D,20100330,000000,2960.2500000,2969.2000000,2936.9000000,2939.6800000,0
DSX,D,20100331,000000,2937.4300000,2947.1700000,2910.2000000,2931.1600000,0
DSX,D,20100401,000000,2947.7600000,2980.8300000,2946.8100000,2973.1200000,0
DSX,D,20100406,000000,2989.4400000,2998.2900000,2964.3900000,2989.3200000,0
DSX,D,20100407,000000,2987.4800000,2990.9000000,2968.1400000,2974.6200000,0
