<TICKER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
SP500,09/01/14,21:00,1833.64001,1837.50000,1833.64001,1837.50000,0
SP500,09/01/14,22:00,1837.53003,1837.96997,1834.84998,1834.84998,0
SP500,09/01/14,23:00,1834.84998,1837.14001,1832.31995,1836.29004,0
SP500,10/01/14,00:00,1836.29004,1839.30005,1836.06995,1838.33997,0
SP500,10/01/14,01:00,1838.31995,1838.31995,1838.10999,1838.13000,0
SP500,10/01/14,02:00,1838.13000,1838.13000,1838.13000,1838.13000,0
SP500,10/01/14,09:00,1838.13000,1838.13000,1838.13000,1838.13000,0
SP500,10/01/14,18:00,1840.06006,1843.06006,1839.18005,1839.18005,0
SP500,10/01/14,19:00,1839.13000,1839.13000,1833.72998,1837.14001,0
SP500,10/01/14,20:00,1837.09998,1837.23999,1832.43994,1833.91003,0
SP500,10/01/14,21:00,1833.92004,1838.77002,1833.21997,1836.85999,0
SP500,10/01/14,22:00,1836.81006,1838.89001,1836.29004,1836.39001,0
SP500,10/01/14,23:00,1836.40002,1838.47998,1836.40002,1837.57996,0
SP500,11/01/14,00:00,1837.56995,1842.59998,1837.55005,1841.77002,0
SP500,11/01/14,01:00,1841.88000,1842.41003,1841.88000,1842.37000,0
SP500,11/01/14,02:00,1842.37000,1842.37000,1842.37000,1842.37000,0
SP500,13/01/14,09:00,1842.37000,1842.37000,1842.37000,1842.37000,0
SP500,13/01/14,18:00,1841.26001,1841.41003,1838.96997,1840.43005,0
SP500,13/01/14,19:00,1840.41003,1843.37000,1840.27002,1842.29004,0
SP500,13/01/14,20:00,1842.27002,1842.27002,1840.19995,1840.97998,0
SP500,13/01/14,21:00,1840.97998,1841.15002,1832.06006,1832.07996,0
SP500,13/01/14,22:00,1832.06006,1832.06995,1828.02002,1829.70996,0
SP500,13/01/14,23:00,1829.72998,1829.87000,1822.09998,1822.94995,0
SP500,14/01/14,00:00,1822.93994,1822.93994,1815.77002,1818.39001,0
SP500,14/01/14,01:00,1818.44995,1819.19995,1818.44995,1819.19995,0
SP500,14/01/14,02:00,1819.19995,1819.19995,1819.19995,1819.19995,0
SP500,14/01/14,09:00,1819.19995,1819.19995,1819.19995,1819.19995,0
SP500,14/01/14,18:00,1822.26001,1827.15002,1821.94995,1823.78003,0
SP500,14/01/14,19:00,1823.75000,1830.47998,1823.71997,1830.44995,0
SP500,14/01/14,20:00,1830.43005,1834.06995,1830.01001,1832.67004,0
SP500,14/01/14,21:00,1832.68005,1836.94995,1832.68005,1835.31006,0
SP500,14/01/14,22:00,1835.30005,1837.26001,1834.62000,1835.31995,0
SP500,14/01/14,23:00,1835.33997,1837.68994,1834.22998,1836.26001,0
SP500,15/01/14,00:00,1836.26001,1839.18994,1836.26001,1838.56995,0
SP500,15/01/14,01:00,1838.56006,1838.88000,1838.56006,1838.88000,0
SP500,15/01/14,02:00,1838.88000,1838.88000,1838.88000,1838.88000,0
