<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
DSX,10,20150102,091000,3132.7700000,3133.6300000,3114.7600000,3120.2200000,37
DSX,10,20150102,092000,3121.1000000,3130.9600000,3117.7200000,3123.0700000,40
DSX,10,20150102,093000,3123.1200000,3129.7700000,3122.7200000,3127.5400000,39
DSX,10,20150102,094000,3127.4100000,3127.9700000,3123.1600000,3125.4300000,39
DSX,10,20150102,095000,3125.5400000,3135.0000000,3124.9700000,3135.0000000,40
DSX,10,20150102,100000,3133.8700000,3141.0600000,3131.1300000,3141.0600000,40
DSX,10,20150102,101000,3141.3500000,3144.5900000,3140.0700000,3144.1200000,40
DSX,10,20150102,102000,3142.6900000,3143.0200000,3134.1100000,3139.1900000,38
DSX,10,20150102,103000,3139.0500000,3143.1500000,3137.9600000,3141.6000000,39
DSX,10,20150102,104000,3141.4800000,3144.6400000,3140.7600000,3142.7000000,39
DSX,10,20150102,105000,3143.1100000,3147.6000000,3143.1100000,3145.8500000,39
DSX,10,20150102,110000,3145.8200000,3146.3900000,3140.8300000,3141.3000000,38
DSX,10,20150102,111000,3141.1400000,3144.6000000,3141.1400000,3141.9500000,40
DSX,10,20150102,112000,3141.2500000,3141.2500000,3133.7200000,3136.5300000,40
DSX,10,20150102,113000,3136.4800000,3137.6900000,3134.2300000,3134.3600000,37
DSX,10,20150102,114000,3134.2800000,3135.1200000,3130.7900000,3133.1200000,38
DSX,10,20150102,115000,3133.1400000,3139.8800000,3131.8200000,3138.0700000,40
DSX,10,20150102,120000,3138.8500000,3139.0500000,3135.8300000,3135.9200000,36
DSX,10,20150102,121000,3135.8700000,3142.7900000,3135.8700000,3140.6200000,39
DSX,10,20150102,122000,3140.7700000,3142.7100000,3139.9400000,3140.1600000,39
DSX,10,20150102,123000,3140.0900000,3140.5200000,3138.3700000,3138.3700000,39
DSX,10,20150102,124000,3137.7200000,3140.1500000,3135.1900000,3139.3200000,38
DSX,10,20150102,125000,3139.1900000,3139.7600000,3136.6300000,3138.9900000,39
DSX,10,20150102,130000,3138.9000000,3140.3300000,3138.9000000,3139.8700000,39
DSX,10,20150102,131000,3140.1100000,3142.2600000,3138.7800000,3141.2300000,38
DSX,10,20150102,132000,3141.0900000,3144.0500000,3140.4500000,3141.3900000,38
DSX,10,20150102,133000,3141.4700000,3146.0500000,3141.4700000,3146.0000000,40
DSX,10,20150102,134000,3145.8400000,3145.9400000,3143.5300000,3144.0300000,39
DSX,10,20150102,135000,3143.9400000,3144.2700000,3141.0200000,3142.5400000,40
DSX,10,20150102,140000,3142.7300000,3145.4800000,3142.5900000,3145.3800000,39
DSX,10,20150102,141000,3145.2700000,3148.1300000,3143.4500000,3148.0300000,40
DSX,10,20150102,142000,3148.0900000,3156.8900000,3148.0900000,3154.9600000,37
DSX,10,20150102,143000,3154.7000000,3154.9900000,3152.2500000,3153.6800000,40
DSX,10,20150102,144000,3153.6700000,3160.7900000,3150.9700000,3160.7900000,40
DSX,10,20150102,145000,3161.7200000,3165.9200000,3160.0000000,3160.7300000,39
DSX,10,20150102,150000,3160.8200000,3162.7200000,3154.7300000,3161.8600000,38
DSX,10,20150102,151000,3160.8400000,3161.4900000,3153.9700000,3156.2500000,40
DSX,10,20150102,152000,3156.4100000,3162.8100000,3152.7200000,3155.0500000,40
DSX,10,20150102,153000,3151.9900000,3155.0800000,3149.2500000,3154.1700000,40
DSX,10,20150102,154000,3152.9700000,3152.9700000,3139.8800000,3139.8800000,40
DSX,10,20150102,155000,3137.8900000,3139.6500000,3132.7200000,3138.4200000,41
DSX,10,20150102,160000,3138.4700000,3143.0100000,3136.2400000,3140.7600000,39
DSX,10,20150102,161000,3139.5400000,3139.5400000,3127.1800000,3130.5100000,40
DSX,10,20150102,162000,3131.0700000,3134.8900000,3125.6100000,3134.0600000,40
DSX,10,20150102,163000,3132.5700000,3141.7200000,3130.6800000,3141.0400000,38
DSX,10,20150102,164000,3139.9400000,3139.9400000,3139.9400000,3139.9400000,1
DSX,10,20150102,170000,3139.4400000,3139.4400000,3139.4400000,3139.4400000,1
DSX,10,20150105,081000,3126.8100000,3126.8100000,3112.3500000,3112.6800000,38
DSX,10,20150105,082000,3112.8200000,3129.5600000,3112.8200000,3129.3100000,38
DSX,10,20150105,083000,3129.3000000,3143.3000000,3128.3400000,3142.6200000,39
DSX,10,20150105,084000,3142.1200000,3144.6400000,3139.9000000,3143.9400000,34
DSX,10,20150105,085000,3147.3200000,3150.0900000,3144.3400000,3145.0100000,38
DSX,10,20150105,090000,3145.0600000,3146.8600000,3141.7700000,3145.2300000,40
DSX,10,20150105,091000,3145.0600000,3145.4600000,3132.3700000,3134.3700000,41
DSX,10,20150105,092000,3133.5800000,3137.6100000,3127.5500000,3129.2300000,41
DSX,10,20150105,093000,3130.2700000,3135.6800000,3128.6400000,3134.1900000,39
DSX,10,20150105,094000,3134.4300000,3134.4800000,3128.5100000,3130.0500000,38
DSX,10,20150105,095000,3129.8900000,3132.7600000,3129.2800000,3131.3400000,38
DSX,10,20150105,100000,3131.2000000,3131.2000000,3123.6800000,3127.2800000,39
DSX,10,20150105,101000,3127.3400000,3128.0300000,3123.2600000,3124.9100000,40
DSX,10,20150105,102000,3125.3600000,3128.6500000,3121.0200000,3127.5600000,40
DSX,10,20150105,103000,3127.4700000,3133.0500000,3125.5500000,3129.4900000,40
DSX,10,20150105,104000,3129.7400000,3130.3600000,3118.8500000,3119.6100000,40
DSX,10,20150105,105000,3120.0900000,3121.8300000,3116.6300000,3117.5900000,40
DSX,10,20150105,110000,3117.5200000,3117.8800000,3109.6600000,3109.6600000,40
DSX,10,20150105,111000,3110.6200000,3110.6200000,3105.4600000,3108.7400000,41
DSX,10,20150105,112000,3108.7100000,3113.3800000,3108.7100000,3110.0100000,40
DSX,10,20150105,113000,3109.9000000,3117.4400000,3109.9000000,3114.6800000,39
DSX,10,20150105,114000,3114.5500000,3115.6100000,3107.7700000,3107.7700000,40
DSX,10,20150105,115000,3107.0000000,3109.6600000,3106.1000000,3108.0300000,40
DSX,10,20150105,120000,3107.9300000,3108.9400000,3103.7900000,3105.3800000,39
DSX,10,20150105,121000,3105.5100000,3109.1900000,3102.5700000,3102.5700000,40
DSX,10,20150105,122000,3102.5000000,3105.6600000,3099.9700000,3103.0700000,40
DSX,10,20150105,123000,3103.1400000,3107.8100000,3102.7600000,3107.8100000,38
DSX,10,20150105,124000,3108.6000000,3110.8600000,3107.0100000,3107.5600000,39
DSX,10,20150105,125000,3107.9400000,3109.4900000,3107.4300000,3108.6600000,40
DSX,10,20150105,130000,3108.8100000,3109.4500000,3103.7500000,3103.7500000,39
DSX,10,20150105,131000,3103.8300000,3110.0600000,3103.8300000,3109.1100000,40
DSX,10,20150105,132000,3109.0800000,3109.0800000,3104.8300000,3108.5100000,39
DSX,10,20150105,133000,3107.7000000,3107.7000000,3094.6500000,3094.6500000,40
DSX,10,20150105,134000,3095.0200000,3095.0200000,3089.4600000,3091.2000000,41
DSX,10,20150105,135000,3091.2100000,3091.2100000,3080.6400000,3083.0200000,40
DSX,10,20150105,140000,3083.9400000,3083.9400000,3070.5700000,3072.2700000,39
DSX,10,20150105,141000,3072.3400000,3078.5300000,3072.3400000,3075.2500000,40
DSX,10,20150105,142000,3076.3700000,3079.7400000,3075.9200000,3079.3200000,40
DSX,10,20150105,143000,3079.6300000,3079.6300000,3076.1900000,3076.5900000,39
DSX,10,20150105,144000,3076.6500000,3077.9400000,3062.7000000,3063.4200000,40
DSX,10,20150105,145000,3063.2300000,3063.2300000,3051.0100000,3056.5400000,40
DSX,10,20150105,150000,3057.2300000,3057.2800000,3035.8900000,3045.8100000,40
DSX,10,20150105,151000,3045.6800000,3056.1900000,3039.3100000,3051.7700000,41
DSX,10,20150105,152000,3049.9600000,3052.3000000,3046.8600000,3047.9600000,39
DSX,10,20150105,153000,3047.7600000,3054.3900000,3046.4000000,3046.4800000,40
DSX,10,20150105,154000,3045.6600000,3046.6500000,3038.6400000,3039.0900000,40
