<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
SPFB.MIX,60,20140106,110000,151340.0000000,152660.0000000,149870.0000000,150300.0000000,518
SPFB.MIX,60,20140106,120000,150350.0000000,150350.0000000,149710.0000000,149740.0000000,167
SPFB.MIX,60,20140106,130000,149730.0000000,150050.0000000,149270.0000000,149270.0000000,287
SPFB.MIX,60,20140106,140000,149250.0000000,149410.0000000,149050.0000000,149300.0000000,218
SPFB.MIX,60,20140106,150000,149320.0000000,149410.0000000,149200.0000000,149290.0000000,93
SPFB.MIX,60,20140106,160000,149240.0000000,149330.0000000,148910.0000000,148930.0000000,67
SPFB.MIX,60,20140106,170000,148990.0000000,149010.0000000,148660.0000000,148900.0000000,71
SPFB.MIX,60,20140106,180000,148830.0000000,148960.0000000,148510.0000000,148820.0000000,261
SPFB.MIX,60,20140106,190000,148770.0000000,148770.0000000,147960.0000000,148070.0000000,166
SPFB.MIX,60,20140106,200000,148290.0000000,148290.0000000,147940.0000000,148030.0000000,238
SPFB.MIX,60,20140106,210000,147940.0000000,147960.0000000,147490.0000000,147730.0000000,127
SPFB.MIX,60,20140106,220000,147700.0000000,147700.0000000,147490.0000000,147520.0000000,90
SPFB.MIX,60,20140106,230000,147510.0000000,147650.0000000,147440.0000000,147650.0000000,152
SPFB.MIX,60,20140107,000000,147580.0000000,147810.0000000,147510.0000000,147650.0000000,111
SPFB.MIX,60,20140108,110000,147900.0000000,148300.0000000,147830.0000000,148000.0000000,290
SPFB.MIX,60,20140108,120000,147920.0000000,148540.0000000,147910.0000000,148450.0000000,48
SPFB.MIX,60,20140108,130000,148430.0000000,148660.0000000,148310.0000000,148310.0000000,209
SPFB.MIX,60,20140108,140000,148410.0000000,148540.0000000,148350.0000000,148350.0000000,324
SPFB.MIX,60,20140108,150000,148340.0000000,148680.0000000,148320.0000000,148620.0000000,671
SPFB.MIX,60,20140108,160000,148650.0000000,148660.0000000,148310.0000000,148350.0000000,131
SPFB.MIX,60,20140108,170000,148360.0000000,148390.0000000,148310.0000000,148320.0000000,212
SPFB.MIX,60,20140108,180000,148290.0000000,148290.0000000,147810.0000000,148070.0000000,176
SPFB.MIX,60,20140108,190000,147930.0000000,147930.0000000,147570.0000000,147840.0000000,314
SPFB.MIX,60,20140108,200000,147700.0000000,147990.0000000,147690.0000000,147890.0000000,24
SPFB.MIX,60,20140108,210000,147870.0000000,147870.0000000,147550.0000000,147570.0000000,95
SPFB.MIX,60,20140108,220000,147730.0000000,147730.0000000,147700.0000000,147700.0000000,10
SPFB.MIX,60,20140108,230000,147850.0000000,147850.0000000,147700.0000000,147760.0000000,19
SPFB.MIX,60,20140109,000000,147810.0000000,147810.0000000,147590.0000000,147730.0000000,23
SPFB.MIX,60,20140109,110000,147680.0000000,148000.0000000,147640.0000000,148000.0000000,259
SPFB.MIX,60,20140109,120000,147950.0000000,148110.0000000,147680.0000000,147800.0000000,232
SPFB.MIX,60,20140109,130000,147830.0000000,148510.0000000,147820.0000000,148200.0000000,348
SPFB.MIX,60,20140109,140000,148200.0000000,148470.0000000,148140.0000000,148340.0000000,168
SPFB.MIX,60,20140109,150000,148410.0000000,148500.0000000,148200.0000000,148490.0000000,99
SPFB.MIX,60,20140109,160000,148520.0000000,148570.0000000,148330.0000000,148330.0000000,51
SPFB.MIX,60,20140109,170000,148380.0000000,148390.0000000,147990.0000000,147990.0000000,148
SPFB.MIX,60,20140109,180000,148070.0000000,148400.0000000,147910.0000000,148220.0000000,198
SPFB.MIX,60,20140109,190000,148280.0000000,148290.0000000,147960.0000000,147980.0000000,132
SPFB.MIX,60,20140109,200000,147990.0000000,148000.0000000,146730.0000000,146900.0000000,245
SPFB.MIX,60,20140109,210000,146890.0000000,146980.0000000,146610.0000000,146770.0000000,108
SPFB.MIX,60,20140109,220000,146750.0000000,147040.0000000,146750.0000000,147040.0000000,74
SPFB.MIX,60,20140109,230000,147010.0000000,147010.0000000,146760.0000000,146760.0000000,17
SPFB.MIX,60,20140110,000000,146720.0000000,146990.0000000,146710.0000000,146990.0000000,59
SPFB.MIX,60,20140110,110000,147400.0000000,147410.0000000,147050.0000000,147300.0000000,313
SPFB.MIX,60,20140110,120000,147350.0000000,147420.0000000,147060.0000000,147270.0000000,299
SPFB.MIX,60,20140110,130000,147330.0000000,147580.0000000,147230.0000000,147380.0000000,318
SPFB.MIX,60,20140110,140000,147400.0000000,147500.0000000,147330.0000000,147460.0000000,71
SPFB.MIX,60,20140110,150000,147470.0000000,147560.0000000,147430.0000000,147560.0000000,89
SPFB.MIX,60,20140110,160000,147540.0000000,148140.0000000,147520.0000000,147960.0000000,289
SPFB.MIX,60,20140110,170000,147930.0000000,148850.0000000,147880.0000000,148770.0000000,758
SPFB.MIX,60,20140110,180000,148820.0000000,148950.0000000,147980.0000000,148630.0000000,941
SPFB.MIX,60,20140110,190000,148600.0000000,149050.0000000,148460.0000000,148970.0000000,471
SPFB.MIX,60,20140110,200000,148940.0000000,149160.0000000,148590.0000000,148630.0000000,136
SPFB.MIX,60,20140110,210000,148540.0000000,148750.0000000,148460.0000000,148580.0000000,23
SPFB.MIX,60,20140110,220000,148710.0000000,148710.0000000,148480.0000000,148680.0000000,24
SPFB.MIX,60,20140110,230000,148670.0000000,148730.0000000,148650.0000000,148700.0000000,8
SPFB.MIX,60,20140111,000000,148590.0000000,148840.0000000,148500.0000000,148710.0000000,37
SPFB.MIX,60,20140113,110000,148760.0000000,149100.0000000,148440.0000000,149040.0000000,309
SPFB.MIX,60,20140113,120000,149010.0000000,149010.0000000,148710.0000000,148810.0000000,174
SPFB.MIX,60,20140113,130000,148820.0000000,148880.0000000,148410.0000000,148460.0000000,266
SPFB.MIX,60,20140113,140000,148450.0000000,149600.0000000,148340.0000000,149550.0000000,802
SPFB.MIX,60,20140113,150000,149460.0000000,149670.0000000,149400.0000000,149500.0000000,453
SPFB.MIX,60,20140113,160000,149480.0000000,149780.0000000,149350.0000000,149760.0000000,411
SPFB.MIX,60,20140113,170000,149740.0000000,150000.0000000,149610.0000000,149840.0000000,223
SPFB.MIX,60,20140113,180000,149760.0000000,149810.0000000,149240.0000000,149560.0000000,196
SPFB.MIX,60,20140113,190000,149550.0000000,149650.0000000,149240.0000000,149480.0000000,144
SPFB.MIX,60,20140113,200000,149630.0000000,149780.0000000,149180.0000000,149210.0000000,82
SPFB.MIX,60,20140113,210000,149180.0000000,149230.0000000,149180.0000000,149220.0000000,19
SPFB.MIX,60,20140113,220000,149250.0000000,149350.0000000,147760.0000000,147810.0000000,419
SPFB.MIX,60,20140113,230000,147730.0000000,148000.0000000,147720.0000000,147860.0000000,62
SPFB.MIX,60,20140114,000000,147960.0000000,148500.0000000,147620.0000000,147700.0000000,222
SPFB.MIX,60,20140114,110000,147600.0000000,147640.0000000,147030.0000000,147430.0000000,526
SPFB.MIX,60,20140114,120000,147470.0000000,147630.0000000,146860.0000000,147210.0000000,354
SPFB.MIX,60,20140114,130000,147120.0000000,148020.0000000,146940.0000000,147950.0000000,759
SPFB.MIX,60,20140114,140000,147980.0000000,148280.0000000,147950.0000000,147950.0000000,379
SPFB.MIX,60,20140114,150000,147920.0000000,147960.0000000,147530.0000000,147660.0000000,226
SPFB.MIX,60,20140114,160000,147680.0000000,148610.0000000,147610.0000000,148600.0000000,627
SPFB.MIX,60,20140114,170000,148510.0000000,149000.0000000,148340.0000000,148930.0000000,615
