<TICKER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
RTSI,06/01/14,10:00,1436.35999,1436.35999,1410.93994,1410.97998,0
RTSI,06/01/14,10:10,1410.97998,1411.98999,1408.31006,1410.72998,0
RTSI,06/01/14,10:20,1410.72998,1412.01001,1410.00000,1410.79004,0
RTSI,06/01/14,10:30,1410.78003,1411.37000,1410.31995,1411.06006,0
RTSI,06/01/14,10:40,1411.05005,1411.87000,1410.47998,1411.81995,0
RTSI,06/01/14,10:50,1411.91003,1413.28003,1411.85999,1412.31995,0
RTSI,06/01/14,11:00,1412.31995,1412.33997,1408.44995,1409.42004,0
RTSI,06/01/14,11:10,1409.32996,1409.58997,1406.56995,1407.18005,0
RTSI,06/01/14,11:20,1407.18005,1408.19995,1405.08997,1405.45996,0
RTSI,06/01/14,11:30,1405.43994,1407.16003,1405.31995,1407.01001,0
RTSI,06/01/14,11:40,1407.04004,1407.38000,1405.69995,1406.05005,0
RTSI,06/01/14,11:50,1406.05005,1406.06006,1403.40002,1403.82996,0
RTSI,06/01/14,12:00,1403.83997,1407.60999,1403.43994,1407.30005,0
RTSI,06/01/14,12:10,1407.30005,1408.44995,1406.90002,1407.30005,0
RTSI,06/01/14,12:20,1407.30005,1407.68994,1405.89001,1406.92004,0
RTSI,06/01/14,12:30,1406.92004,1407.52002,1405.43005,1405.63000,0
RTSI,06/01/14,12:40,1405.66003,1405.68994,1403.18994,1403.23999,0
RTSI,06/01/14,12:50,1403.21997,1404.07996,1401.30005,1401.40002,0
RTSI,06/01/14,13:00,1401.46997,1401.47998,1399.41003,1400.70996,0
RTSI,06/01/14,13:10,1400.71997,1401.72998,1400.46997,1401.71997,0
RTSI,06/01/14,13:20,1401.70996,1402.30005,1400.88000,1400.89001,0
RTSI,06/01/14,13:30,1400.90002,1401.78003,1399.91003,1400.60999,0
RTSI,06/01/14,13:40,1400.57996,1401.31995,1400.19995,1401.19995,0
RTSI,06/01/14,13:50,1401.19995,1401.59998,1400.93005,1401.02002,0
RTSI,06/01/14,14:00,1401.02002,1401.88000,1399.67004,1400.32996,0
RTSI,06/01/14,14:10,1400.28003,1401.71997,1400.28003,1401.52002,0
RTSI,06/01/14,14:20,1401.52002,1403.02002,1400.78003,1402.17004,0
RTSI,06/01/14,14:30,1402.25000,1402.34998,1401.21997,1401.43005,0
RTSI,06/01/14,14:40,1401.43005,1402.39001,1401.31006,1401.67004,0
RTSI,06/01/14,14:50,1401.76001,1402.06995,1400.31006,1400.93994,0
RTSI,06/01/14,15:00,1400.90002,1401.54004,1400.90002,1401.32996,0
RTSI,06/01/14,15:10,1401.22998,1401.81006,1400.38000,1400.90002,0
RTSI,06/01/14,15:20,1401.13000,1401.19995,1400.16003,1400.41003,0
RTSI,06/01/14,15:30,1400.45996,1401.34998,1398.05005,1398.05005,0
RTSI,06/01/14,15:40,1397.62000,1398.09998,1396.83997,1397.84998,0
RTSI,06/01/14,15:50,1397.85999,1398.32996,1397.14001,1398.12000,0
RTSI,06/01/14,16:00,1398.01001,1398.50000,1394.45996,1394.60999,0
RTSI,06/01/14,16:10,1394.59998,1397.10999,1394.59998,1396.42004,0
RTSI,06/01/14,16:20,1396.53003,1397.00000,1395.47998,1396.46997,0
RTSI,06/01/14,16:30,1396.35999,1397.18005,1396.25000,1397.15002,0
RTSI,06/01/14,16:40,1397.05005,1397.37000,1396.41003,1396.71997,0
RTSI,06/01/14,16:50,1396.65002,1396.80005,1394.90002,1395.07996,0
RTSI,06/01/14,17:00,1395.07996,1395.20996,1394.33997,1395.12000,0
RTSI,06/01/14,17:10,1395.06995,1395.22998,1394.09998,1394.18994,0
RTSI,06/01/14,17:20,1394.18994,1394.26001,1391.04004,1391.71997,0
RTSI,06/01/14,17:30,1391.71997,1392.37000,1390.62000,1391.20996,0
RTSI,06/01/14,17:40,1391.21997,1391.56006,1390.43005,1391.05005,0
RTSI,06/01/14,17:50,1391.02002,1392.56995,1391.02002,1392.56995,0
RTSI,06/01/14,18:00,1392.56995,1393.21997,1391.54004,1392.73999,0
